sectors,year,temperature,regions,aogcm
7.0,2050,-0.009398925,2.0,ukesm1-0-ll_ssp585
7.0,2051,0.021586075,2.0,ukesm1-0-ll_ssp585
7.0,2052,0.017838769,2.0,ukesm1-0-ll_ssp585
7.0,2053,-0.026511261,2.0,ukesm1-0-ll_ssp585
7.0,2054,-0.041602597,2.0,ukesm1-0-ll_ssp585
7.0,2055,-0.07832827,2.0,ukesm1-0-ll_ssp585
7.0,2056,-0.114773475,2.0,ukesm1-0-ll_ssp585
7.0,2057,-0.10254025,2.0,ukesm1-0-ll_ssp585
7.0,2058,-0.06804521,2.0,ukesm1-0-ll_ssp585
7.0,2059,-0.055002358,2.0,ukesm1-0-ll_ssp585
7.0,2060,-0.08913718,2.0,ukesm1-0-ll_ssp585
7.0,2061,-0.098981425,2.0,ukesm1-0-ll_ssp585
7.0,2062,-0.02406108,2.0,ukesm1-0-ll_ssp585
7.0,2063,-0.0031622718,2.0,ukesm1-0-ll_ssp585
7.0,2064,-0.111532934,2.0,ukesm1-0-ll_ssp585
7.0,2065,-0.16230409,2.0,ukesm1-0-ll_ssp585
7.0,2066,-0.13903983,2.0,ukesm1-0-ll_ssp585
7.0,2067,-0.09154786,2.0,ukesm1-0-ll_ssp585
7.0,2068,-0.16094287,2.0,ukesm1-0-ll_ssp585
7.0,2069,-0.12126265,2.0,ukesm1-0-ll_ssp585
7.0,2070,-0.00040092051,2.0,ukesm1-0-ll_ssp585
7.0,2071,0.014225009,2.0,ukesm1-0-ll_ssp585
7.0,2072,0.015053385,2.0,ukesm1-0-ll_ssp585
7.0,2073,-0.11894618,2.0,ukesm1-0-ll_ssp585
7.0,2074,-0.07413325,2.0,ukesm1-0-ll_ssp585
7.0,2075,-0.08152155,2.0,ukesm1-0-ll_ssp585
7.0,2076,-0.013671615,2.0,ukesm1-0-ll_ssp585
7.0,2077,0.030772444,2.0,ukesm1-0-ll_ssp585
7.0,2078,-0.017661305,2.0,ukesm1-0-ll_ssp585
7.0,2079,0.013809911,2.0,ukesm1-0-ll_ssp585
7.0,2080,0.15651113,2.0,ukesm1-0-ll_ssp585
7.0,2081,0.23078494,2.0,ukesm1-0-ll_ssp585
7.0,2082,0.3214339,2.0,ukesm1-0-ll_ssp585
7.0,2083,0.29617795,2.0,ukesm1-0-ll_ssp585
7.0,2084,0.25801635,2.0,ukesm1-0-ll_ssp585
7.0,2085,0.19695874,2.0,ukesm1-0-ll_ssp585
7.0,2086,0.2045954,2.0,ukesm1-0-ll_ssp585
7.0,2087,0.17836384,2.0,ukesm1-0-ll_ssp585
7.0,2088,0.24445173,2.0,ukesm1-0-ll_ssp585
7.0,2089,0.23154953,2.0,ukesm1-0-ll_ssp585
7.0,2090,0.336573,2.0,ukesm1-0-ll_ssp585
7.0,2091,0.32658187,2.0,ukesm1-0-ll_ssp585
7.0,2092,0.37417272,2.0,ukesm1-0-ll_ssp585
7.0,2093,0.41165054,2.0,ukesm1-0-ll_ssp585
7.0,2094,0.40678847,2.0,ukesm1-0-ll_ssp585
7.0,2095,0.4950271,2.0,ukesm1-0-ll_ssp585
7.0,2096,0.48953885,2.0,ukesm1-0-ll_ssp585
7.0,2097,0.392519,2.0,ukesm1-0-ll_ssp585
7.0,2098,0.3308769,2.0,ukesm1-0-ll_ssp585
7.0,2099,0.3758287,2.0,ukesm1-0-ll_ssp585
7.0,2100,0.3769468,2.0,ukesm1-0-ll_ssp585
8.0,1995,-0.45291805,2.0,ukesm1-0-ll_ssp585
8.0,1996,-0.44093338,2.0,ukesm1-0-ll_ssp585
8.0,1997,-0.43082362,2.0,ukesm1-0-ll_ssp585
8.0,1998,-0.49437174,2.0,ukesm1-0-ll_ssp585
8.0,1999,-0.5169902,2.0,ukesm1-0-ll_ssp585
8.0,2000,-0.54158634,2.0,ukesm1-0-ll_ssp585
8.0,2001,-0.557623,2.0,ukesm1-0-ll_ssp585
8.0,2002,-0.56247467,2.0,ukesm1-0-ll_ssp585
8.0,2003,-0.5772489,2.0,ukesm1-0-ll_ssp585
8.0,2004,-0.5596655,2.0,ukesm1-0-ll_ssp585
8.0,2005,-0.57566756,2.0,ukesm1-0-ll_ssp585
8.0,2006,-0.5766802,2.0,ukesm1-0-ll_ssp585
8.0,2007,-0.52888876,2.0,ukesm1-0-ll_ssp585
8.0,2008,-0.522724,2.0,ukesm1-0-ll_ssp585
8.0,2009,-0.5207865,2.0,ukesm1-0-ll_ssp585
8.0,2010,-0.46237972,2.0,ukesm1-0-ll_ssp585
8.0,2011,-0.45692536,2.0,ukesm1-0-ll_ssp585
8.0,2012,-0.482543,2.0,ukesm1-0-ll_ssp585
8.0,2013,-0.45297623,2.0,ukesm1-0-ll_ssp585
8.0,2014,-0.42263836,2.0,ukesm1-0-ll_ssp585
8.0,2015,-0.43774435,2.0,ukesm1-0-ll_ssp585
8.0,2016,-0.41651425,2.0,ukesm1-0-ll_ssp585
8.0,2017,-0.40983605,2.0,ukesm1-0-ll_ssp585
8.0,2018,-0.4407678,2.0,ukesm1-0-ll_ssp585
8.0,2019,-0.4617005,2.0,ukesm1-0-ll_ssp585
8.0,2020,-0.49993417,2.0,ukesm1-0-ll_ssp585
8.0,2021,-0.4618717,2.0,ukesm1-0-ll_ssp585
8.0,2022,-0.43382224,2.0,ukesm1-0-ll_ssp585
8.0,2023,-0.38603383,2.0,ukesm1-0-ll_ssp585
8.0,2024,-0.39245433,2.0,ukesm1-0-ll_ssp585
8.0,2025,-0.39653832,2.0,ukesm1-0-ll_ssp585
8.0,2026,-0.40966198,2.0,ukesm1-0-ll_ssp585
8.0,2027,-0.40338826,2.0,ukesm1-0-ll_ssp585
8.0,2028,-0.4495229,2.0,ukesm1-0-ll_ssp585
8.0,2029,-0.43666384,2.0,ukesm1-0-ll_ssp585
8.0,2030,-0.411013,2.0,ukesm1-0-ll_ssp585
8.0,2031,-0.39357004,2.0,ukesm1-0-ll_ssp585
8.0,2032,-0.4064823,2.0,ukesm1-0-ll_ssp585
8.0,2033,-0.3672701,2.0,ukesm1-0-ll_ssp585
8.0,2034,-0.32244223,2.0,ukesm1-0-ll_ssp585
8.0,2035,-0.25625694,2.0,ukesm1-0-ll_ssp585
8.0,2036,-0.26293296,2.0,ukesm1-0-ll_ssp585
8.0,2037,-0.28288367,2.0,ukesm1-0-ll_ssp585
8.0,2038,-0.2763222,2.0,ukesm1-0-ll_ssp585
8.0,2039,-0.33683118,2.0,ukesm1-0-ll_ssp585
8.0,2040,-0.32712767,2.0,ukesm1-0-ll_ssp585
8.0,2041,-0.3152778,2.0,ukesm1-0-ll_ssp585
8.0,2042,-0.31511688,2.0,ukesm1-0-ll_ssp585
8.0,2043,-0.30178228,2.0,ukesm1-0-ll_ssp585
8.0,2044,-0.25339773,2.0,ukesm1-0-ll_ssp585
8.0,2045,-0.2096116,2.0,ukesm1-0-ll_ssp585
8.0,2046,-0.22727902,2.0,ukesm1-0-ll_ssp585
8.0,2047,-0.17998812,2.0,ukesm1-0-ll_ssp585
8.0,2048,-0.16912907,2.0,ukesm1-0-ll_ssp585
8.0,2049,-0.17672588,2.0,ukesm1-0-ll_ssp585
8.0,2050,-0.16499665,2.0,ukesm1-0-ll_ssp585
8.0,2051,-0.14817388,2.0,ukesm1-0-ll_ssp585
8.0,2052,-0.16789256,2.0,ukesm1-0-ll_ssp585
8.0,2053,-0.13084416,2.0,ukesm1-0-ll_ssp585
8.0,2054,-0.18504941,2.0,ukesm1-0-ll_ssp585
8.0,2055,-0.18018803,2.0,ukesm1-0-ll_ssp585
8.0,2056,-0.2203391,2.0,ukesm1-0-ll_ssp585
8.0,2057,-0.24601474,2.0,ukesm1-0-ll_ssp585
8.0,2058,-0.29198864,2.0,ukesm1-0-ll_ssp585
8.0,2059,-0.27817377,2.0,ukesm1-0-ll_ssp585
8.0,2060,-0.24993283,2.0,ukesm1-0-ll_ssp585
8.0,2061,-0.24943252,2.0,ukesm1-0-ll_ssp585
8.0,2062,-0.19487141,2.0,ukesm1-0-ll_ssp585
8.0,2063,-0.23679663,2.0,ukesm1-0-ll_ssp585
8.0,2064,-0.21279475,2.0,ukesm1-0-ll_ssp585
8.0,2065,-0.2461028,2.0,ukesm1-0-ll_ssp585
8.0,2066,-0.24541317,2.0,ukesm1-0-ll_ssp585
8.0,2067,-0.2275691,2.0,ukesm1-0-ll_ssp585
8.0,2068,-0.21701609,2.0,ukesm1-0-ll_ssp585
8.0,2069,-0.17640814,2.0,ukesm1-0-ll_ssp585
8.0,2070,-0.17758162,2.0,ukesm1-0-ll_ssp585
8.0,2071,-0.16216116,2.0,ukesm1-0-ll_ssp585
8.0,2072,-0.15481545,2.0,ukesm1-0-ll_ssp585
8.0,2073,-0.13620038,2.0,ukesm1-0-ll_ssp585
8.0,2074,-0.0703115,2.0,ukesm1-0-ll_ssp585
8.0,2075,-0.050492886,2.0,ukesm1-0-ll_ssp585
8.0,2076,-0.08935436,2.0,ukesm1-0-ll_ssp585
8.0,2077,-0.057475947,2.0,ukesm1-0-ll_ssp585
8.0,2078,-0.024378916,2.0,ukesm1-0-ll_ssp585
8.0,2079,-0.00692347,2.0,ukesm1-0-ll_ssp585
8.0,2080,0.014553141,2.0,ukesm1-0-ll_ssp585
8.0,2081,0.031584453,2.0,ukesm1-0-ll_ssp585
8.0,2082,0.041407064,2.0,ukesm1-0-ll_ssp585
8.0,2083,0.025761498,2.0,ukesm1-0-ll_ssp585
8.0,2084,0.10705366,2.0,ukesm1-0-ll_ssp585
8.0,2085,0.083007306,2.0,ukesm1-0-ll_ssp585
8.0,2086,0.1155696,2.0,ukesm1-0-ll_ssp585
8.0,2087,0.061644766,2.0,ukesm1-0-ll_ssp585
8.0,2088,0.08000602,2.0,ukesm1-0-ll_ssp585
8.0,2089,0.113142334,2.0,ukesm1-0-ll_ssp585
8.0,2090,0.1631501,2.0,ukesm1-0-ll_ssp585
8.0,2091,0.18561971,2.0,ukesm1-0-ll_ssp585
8.0,2092,0.20265068,2.0,ukesm1-0-ll_ssp585
8.0,2093,0.24611785,2.0,ukesm1-0-ll_ssp585
8.0,2094,0.3315268,2.0,ukesm1-0-ll_ssp585
8.0,2095,0.34087843,2.0,ukesm1-0-ll_ssp585
8.0,2096,0.42322645,2.0,ukesm1-0-ll_ssp585
8.0,2097,0.45393085,2.0,ukesm1-0-ll_ssp585
8.0,2098,0.43479988,2.0,ukesm1-0-ll_ssp585
8.0,2099,0.37574482,2.0,ukesm1-0-ll_ssp585
8.0,2100,0.4145243,2.0,ukesm1-0-ll_ssp585
9.0,1995,-1.1105886,2.0,ukesm1-0-ll_ssp585
9.0,1996,-0.8214071,2.0,ukesm1-0-ll_ssp585
9.0,1997,-0.65244186,2.0,ukesm1-0-ll_ssp585
9.0,1998,-0.7772762,2.0,ukesm1-0-ll_ssp585
9.0,1999,-1.064648,2.0,ukesm1-0-ll_ssp585
9.0,2000,-1.2142907,2.0,ukesm1-0-ll_ssp585
9.0,2001,-1.1885569,2.0,ukesm1-0-ll_ssp585
9.0,2002,-1.1050034,2.0,ukesm1-0-ll_ssp585
9.0,2003,-1.1234534,2.0,ukesm1-0-ll_ssp585
9.0,2004,-1.121963,2.0,ukesm1-0-ll_ssp585
9.0,2005,-1.1485643,2.0,ukesm1-0-ll_ssp585
9.0,2006,-1.2085956,2.0,ukesm1-0-ll_ssp585
9.0,2007,-1.1963502,2.0,ukesm1-0-ll_ssp585
9.0,2008,-1.1254523,2.0,ukesm1-0-ll_ssp585
9.0,2009,-0.8869683,2.0,ukesm1-0-ll_ssp585
9.0,2010,-1.0424553,2.0,ukesm1-0-ll_ssp585
9.0,2011,-1.2165583,2.0,ukesm1-0-ll_ssp585
9.0,2012,-1.2630659,2.0,ukesm1-0-ll_ssp585
9.0,2013,-1.1777946,2.0,ukesm1-0-ll_ssp585
9.0,2014,-1.1496453,2.0,ukesm1-0-ll_ssp585
9.0,2015,-1.1882807,2.0,ukesm1-0-ll_ssp585
9.0,2016,-1.0992619,2.0,ukesm1-0-ll_ssp585
9.0,2017,-1.0904464,2.0,ukesm1-0-ll_ssp585
9.0,2018,-1.0733641,2.0,ukesm1-0-ll_ssp585
9.0,2019,-1.0599575,2.0,ukesm1-0-ll_ssp585
9.0,2020,-1.1971223,2.0,ukesm1-0-ll_ssp585
9.0,2021,-1.1685433,2.0,ukesm1-0-ll_ssp585
9.0,2022,-1.1484642,2.0,ukesm1-0-ll_ssp585
9.0,2023,-0.9581906,2.0,ukesm1-0-ll_ssp585
9.0,2024,-0.9220339,2.0,ukesm1-0-ll_ssp585
9.0,2025,-0.9550559,2.0,ukesm1-0-ll_ssp585
9.0,2026,-0.9162267,2.0,ukesm1-0-ll_ssp585
9.0,2027,-0.93815136,2.0,ukesm1-0-ll_ssp585
9.0,2028,-0.9054358,2.0,ukesm1-0-ll_ssp585
9.0,2029,-0.86984575,2.0,ukesm1-0-ll_ssp585
9.0,2030,-0.8828297,2.0,ukesm1-0-ll_ssp585
9.0,2031,-0.88170254,2.0,ukesm1-0-ll_ssp585
9.0,2032,-0.8803667,2.0,ukesm1-0-ll_ssp585
9.0,2033,-0.9395954,2.0,ukesm1-0-ll_ssp585
9.0,2034,-0.977795,2.0,ukesm1-0-ll_ssp585
9.0,2035,-0.9880548,2.0,ukesm1-0-ll_ssp585
9.0,2036,-0.81764287,2.0,ukesm1-0-ll_ssp585
9.0,2037,-0.7975347,2.0,ukesm1-0-ll_ssp585
9.0,2038,-0.7870742,2.0,ukesm1-0-ll_ssp585
9.0,2039,-0.8472783,2.0,ukesm1-0-ll_ssp585
9.0,2040,-0.83048576,2.0,ukesm1-0-ll_ssp585
9.0,2041,-0.77400225,2.0,ukesm1-0-ll_ssp585
9.0,2042,-0.9343917,2.0,ukesm1-0-ll_ssp585
9.0,2043,-0.9976165,2.0,ukesm1-0-ll_ssp585
9.0,2044,-1.0168887,2.0,ukesm1-0-ll_ssp585
9.0,2045,-0.96503824,2.0,ukesm1-0-ll_ssp585
9.0,2046,-0.9197374,2.0,ukesm1-0-ll_ssp585
9.0,2047,-0.9149738,2.0,ukesm1-0-ll_ssp585
9.0,2048,-0.9394998,2.0,ukesm1-0-ll_ssp585
9.0,2049,-0.91352516,2.0,ukesm1-0-ll_ssp585
9.0,2050,-1.0565343,2.0,ukesm1-0-ll_ssp585
9.0,2051,-0.9750259,2.0,ukesm1-0-ll_ssp585
9.0,2052,-1.0297146,2.0,ukesm1-0-ll_ssp585
9.0,2053,-0.9782378,2.0,ukesm1-0-ll_ssp585
9.0,2054,-0.99366456,2.0,ukesm1-0-ll_ssp585
9.0,2055,-0.94686484,2.0,ukesm1-0-ll_ssp585
9.0,2056,-0.929171,2.0,ukesm1-0-ll_ssp585
9.0,2057,-0.8879386,2.0,ukesm1-0-ll_ssp585
9.0,2058,-0.91297543,2.0,ukesm1-0-ll_ssp585
9.0,2059,-0.95448834,2.0,ukesm1-0-ll_ssp585
9.0,2060,-0.9373647,2.0,ukesm1-0-ll_ssp585
9.0,2061,-0.9614559,2.0,ukesm1-0-ll_ssp585
9.0,2062,-0.9422837,2.0,ukesm1-0-ll_ssp585
9.0,2063,-0.9844451,2.0,ukesm1-0-ll_ssp585
9.0,2064,-0.8767792,2.0,ukesm1-0-ll_ssp585
9.0,2065,-0.86409944,2.0,ukesm1-0-ll_ssp585
9.0,2066,-0.88049096,2.0,ukesm1-0-ll_ssp585
9.0,2067,-0.8645105,2.0,ukesm1-0-ll_ssp585
9.0,2068,-0.8017197,2.0,ukesm1-0-ll_ssp585
9.0,2069,-0.7596743,2.0,ukesm1-0-ll_ssp585
9.0,2070,-0.8033528,2.0,ukesm1-0-ll_ssp585
9.0,2071,-0.81736994,2.0,ukesm1-0-ll_ssp585
9.0,2072,-0.8226499,2.0,ukesm1-0-ll_ssp585
9.0,2073,-0.75735444,2.0,ukesm1-0-ll_ssp585
9.0,2074,-0.7713598,2.0,ukesm1-0-ll_ssp585
9.0,2075,-0.76207244,2.0,ukesm1-0-ll_ssp585
9.0,2076,-0.74383545,2.0,ukesm1-0-ll_ssp585
9.0,2077,-0.6598375,2.0,ukesm1-0-ll_ssp585
9.0,2078,-0.6166348,2.0,ukesm1-0-ll_ssp585
9.0,2079,-0.6950292,2.0,ukesm1-0-ll_ssp585
9.0,2080,-0.66558176,2.0,ukesm1-0-ll_ssp585
9.0,2081,-0.60645807,2.0,ukesm1-0-ll_ssp585
9.0,2082,-0.60675055,2.0,ukesm1-0-ll_ssp585
9.0,2083,-0.57040143,2.0,ukesm1-0-ll_ssp585
9.0,2084,-0.5694182,2.0,ukesm1-0-ll_ssp585
9.0,2085,-0.53942055,2.0,ukesm1-0-ll_ssp585
9.0,2086,-0.5964166,2.0,ukesm1-0-ll_ssp585
9.0,2087,-0.6183009,2.0,ukesm1-0-ll_ssp585
9.0,2088,-0.60592747,2.0,ukesm1-0-ll_ssp585
9.0,2089,-0.51178086,2.0,ukesm1-0-ll_ssp585
9.0,2090,-0.46899873,2.0,ukesm1-0-ll_ssp585
9.0,2091,-0.546177,2.0,ukesm1-0-ll_ssp585
9.0,2092,-0.53131795,2.0,ukesm1-0-ll_ssp585
9.0,2093,-0.46573544,2.0,ukesm1-0-ll_ssp585
9.0,2094,-0.45650807,2.0,ukesm1-0-ll_ssp585
9.0,2095,-0.3918047,2.0,ukesm1-0-ll_ssp585
9.0,2096,-0.21351121,2.0,ukesm1-0-ll_ssp585
9.0,2097,-0.1851009,2.0,ukesm1-0-ll_ssp585
9.0,2098,-0.30256233,2.0,ukesm1-0-ll_ssp585
9.0,2099,-0.23373011,2.0,ukesm1-0-ll_ssp585
9.0,2100,-0.26139104,2.0,ukesm1-0-ll_ssp585
10.0,1995,-0.46239063,2.0,ukesm1-0-ll_ssp585
10.0,1996,-0.4597122,2.0,ukesm1-0-ll_ssp585
10.0,1997,-0.3665423,2.0,ukesm1-0-ll_ssp585
10.0,1998,-0.40609738,2.0,ukesm1-0-ll_ssp585
10.0,1999,-0.44597077,2.0,ukesm1-0-ll_ssp585
10.0,2000,-0.4265559,2.0,ukesm1-0-ll_ssp585
10.0,2001,-0.43545738,2.0,ukesm1-0-ll_ssp585
10.0,2002,-0.48316655,2.0,ukesm1-0-ll_ssp585
10.0,2003,-0.5027319,2.0,ukesm1-0-ll_ssp585
10.0,2004,-0.53537786,2.0,ukesm1-0-ll_ssp585
10.0,2005,-0.5566452,2.0,ukesm1-0-ll_ssp585
10.0,2006,-0.55439913,2.0,ukesm1-0-ll_ssp585
10.0,2007,-0.50586855,2.0,ukesm1-0-ll_ssp585
10.0,2008,-0.4478713,2.0,ukesm1-0-ll_ssp585
10.0,2009,-0.418346,2.0,ukesm1-0-ll_ssp585
10.0,2010,-0.4648505,2.0,ukesm1-0-ll_ssp585
10.0,2011,-0.41779843,2.0,ukesm1-0-ll_ssp585
10.0,2012,-0.46950868,2.0,ukesm1-0-ll_ssp585
10.0,2013,-0.5119885,2.0,ukesm1-0-ll_ssp585
10.0,2014,-0.5338213,2.0,ukesm1-0-ll_ssp585
10.0,2015,-0.5595118,2.0,ukesm1-0-ll_ssp585
10.0,2016,-0.47230035,2.0,ukesm1-0-ll_ssp585
10.0,2017,-0.44565654,2.0,ukesm1-0-ll_ssp585
10.0,2018,-0.44093797,2.0,ukesm1-0-ll_ssp585
10.0,2019,-0.43169934,2.0,ukesm1-0-ll_ssp585
10.0,2020,-0.47325188,2.0,ukesm1-0-ll_ssp585
10.0,2021,-0.371629,2.0,ukesm1-0-ll_ssp585
10.0,2022,-0.37714204,2.0,ukesm1-0-ll_ssp585
10.0,2023,-0.37992817,2.0,ukesm1-0-ll_ssp585
10.0,2024,-0.40952656,2.0,ukesm1-0-ll_ssp585
10.0,2025,-0.41419342,2.0,ukesm1-0-ll_ssp585
10.0,2026,-0.43912867,2.0,ukesm1-0-ll_ssp585
10.0,2027,-0.44176525,2.0,ukesm1-0-ll_ssp585
10.0,2028,-0.43336594,2.0,ukesm1-0-ll_ssp585
10.0,2029,-0.4434992,2.0,ukesm1-0-ll_ssp585
10.0,2030,-0.33579725,2.0,ukesm1-0-ll_ssp585
10.0,2031,-0.39207864,2.0,ukesm1-0-ll_ssp585
10.0,2032,-0.359287,2.0,ukesm1-0-ll_ssp585
10.0,2033,-0.38652188,2.0,ukesm1-0-ll_ssp585
10.0,2034,-0.41107765,2.0,ukesm1-0-ll_ssp585
10.0,2035,-0.2925063,2.0,ukesm1-0-ll_ssp585
10.0,2036,-0.30908754,2.0,ukesm1-0-ll_ssp585
10.0,2037,-0.3177422,2.0,ukesm1-0-ll_ssp585
10.0,2038,-0.38922194,2.0,ukesm1-0-ll_ssp585
10.0,2039,-0.368796,2.0,ukesm1-0-ll_ssp585
10.0,2040,-0.35061926,2.0,ukesm1-0-ll_ssp585
10.0,2041,-0.26726377,2.0,ukesm1-0-ll_ssp585
10.0,2042,-0.2948285,2.0,ukesm1-0-ll_ssp585
10.0,2043,-0.23434846,2.0,ukesm1-0-ll_ssp585
10.0,2044,-0.25894588,2.0,ukesm1-0-ll_ssp585
10.0,2045,-0.20835915,2.0,ukesm1-0-ll_ssp585
10.0,2046,-0.16320725,2.0,ukesm1-0-ll_ssp585
10.0,2047,-0.15189359,2.0,ukesm1-0-ll_ssp585
10.0,2048,-0.13252202,2.0,ukesm1-0-ll_ssp585
10.0,2049,-0.12871996,2.0,ukesm1-0-ll_ssp585
10.0,2050,-0.12425736,2.0,ukesm1-0-ll_ssp585
10.0,2051,-0.082214266,2.0,ukesm1-0-ll_ssp585
10.0,2052,-0.07023486,2.0,ukesm1-0-ll_ssp585
10.0,2053,-0.043232687,2.0,ukesm1-0-ll_ssp585
10.0,2054,-0.0042440086,2.0,ukesm1-0-ll_ssp585
10.0,2055,0.075266056,2.0,ukesm1-0-ll_ssp585
10.0,2056,0.03369422,2.0,ukesm1-0-ll_ssp585
10.0,2057,-0.087240465,2.0,ukesm1-0-ll_ssp585
10.0,2058,0.06143468,2.0,ukesm1-0-ll_ssp585
10.0,2059,0.099401526,2.0,ukesm1-0-ll_ssp585
10.0,2060,0.053422496,2.0,ukesm1-0-ll_ssp585
10.0,2061,0.030473761,2.0,ukesm1-0-ll_ssp585
10.0,2062,0.061465506,2.0,ukesm1-0-ll_ssp585
10.0,2063,0.02549159,2.0,ukesm1-0-ll_ssp585
10.0,2064,0.034935232,2.0,ukesm1-0-ll_ssp585
10.0,2065,0.07162103,2.0,ukesm1-0-ll_ssp585
10.0,2066,0.042557325,2.0,ukesm1-0-ll_ssp585
10.0,2067,0.105409466,2.0,ukesm1-0-ll_ssp585
10.0,2068,0.04735823,2.0,ukesm1-0-ll_ssp585
10.0,2069,0.019554108,2.0,ukesm1-0-ll_ssp585
10.0,2070,-0.015682057,2.0,ukesm1-0-ll_ssp585
10.0,2071,0.005783375,2.0,ukesm1-0-ll_ssp585
10.0,2072,0.03436329,2.0,ukesm1-0-ll_ssp585
10.0,2073,0.024692211,2.0,ukesm1-0-ll_ssp585
10.0,2074,0.012567845,2.0,ukesm1-0-ll_ssp585
10.0,2075,0.06165711,2.0,ukesm1-0-ll_ssp585
10.0,2076,0.10607597,2.0,ukesm1-0-ll_ssp585
10.0,2077,0.06520556,2.0,ukesm1-0-ll_ssp585
10.0,2078,0.055515192,2.0,ukesm1-0-ll_ssp585
10.0,2079,0.09040531,2.0,ukesm1-0-ll_ssp585
10.0,2080,0.064171694,2.0,ukesm1-0-ll_ssp585
10.0,2081,0.112673245,2.0,ukesm1-0-ll_ssp585
10.0,2082,0.07522189,2.0,ukesm1-0-ll_ssp585
10.0,2083,0.16552997,2.0,ukesm1-0-ll_ssp585
10.0,2084,0.15797861,2.0,ukesm1-0-ll_ssp585
10.0,2085,0.17805977,2.0,ukesm1-0-ll_ssp585
10.0,2086,0.15844333,2.0,ukesm1-0-ll_ssp585
10.0,2087,0.16815935,2.0,ukesm1-0-ll_ssp585
10.0,2088,0.15946186,2.0,ukesm1-0-ll_ssp585
10.0,2089,0.22955813,2.0,ukesm1-0-ll_ssp585
10.0,2090,0.2568732,2.0,ukesm1-0-ll_ssp585
10.0,2091,0.17029504,2.0,ukesm1-0-ll_ssp585
10.0,2092,0.1578644,2.0,ukesm1-0-ll_ssp585
10.0,2093,0.14925659,2.0,ukesm1-0-ll_ssp585
10.0,2094,0.10287057,2.0,ukesm1-0-ll_ssp585
10.0,2095,0.18568946,2.0,ukesm1-0-ll_ssp585
10.0,2096,0.3127583,2.0,ukesm1-0-ll_ssp585
10.0,2097,0.42512745,2.0,ukesm1-0-ll_ssp585
10.0,2098,0.3189733,2.0,ukesm1-0-ll_ssp585
10.0,2099,0.44282258,2.0,ukesm1-0-ll_ssp585
10.0,2100,0.39481363,2.0,ukesm1-0-ll_ssp585
11.0,1995,-1.5730306,2.0,ukesm1-0-ll_ssp585
11.0,1996,-1.6177821,2.0,ukesm1-0-ll_ssp585
11.0,1997,-1.6137975,2.0,ukesm1-0-ll_ssp585
11.0,1998,-1.5930254,2.0,ukesm1-0-ll_ssp585
11.0,1999,-1.5261323,2.0,ukesm1-0-ll_ssp585
11.0,2000,-1.547697,2.0,ukesm1-0-ll_ssp585
11.0,2001,-1.6066842,2.0,ukesm1-0-ll_ssp585
11.0,2002,-1.5830392,2.0,ukesm1-0-ll_ssp585
11.0,2003,-1.5398712,2.0,ukesm1-0-ll_ssp585
11.0,2004,-1.5200641,2.0,ukesm1-0-ll_ssp585
11.0,2005,-1.5426993,2.0,ukesm1-0-ll_ssp585
11.0,2006,-1.6002824,2.0,ukesm1-0-ll_ssp585
11.0,2007,-1.6156044,2.0,ukesm1-0-ll_ssp585
11.0,2008,-1.592453,2.0,ukesm1-0-ll_ssp585
11.0,2009,-1.5579299,2.0,ukesm1-0-ll_ssp585
11.0,2010,-1.5180256,2.0,ukesm1-0-ll_ssp585
11.0,2011,-1.529154,2.0,ukesm1-0-ll_ssp585
11.0,2012,-1.4552021,2.0,ukesm1-0-ll_ssp585
11.0,2013,-1.4744802,2.0,ukesm1-0-ll_ssp585
11.0,2014,-1.4096347,2.0,ukesm1-0-ll_ssp585
11.0,2015,-1.510365,2.0,ukesm1-0-ll_ssp585
11.0,2016,-1.4610233,2.0,ukesm1-0-ll_ssp585
11.0,2017,-1.5721695,2.0,ukesm1-0-ll_ssp585
11.0,2018,-1.5069817,2.0,ukesm1-0-ll_ssp585
11.0,2019,-1.5153525,2.0,ukesm1-0-ll_ssp585
11.0,2020,-1.4938349,2.0,ukesm1-0-ll_ssp585
11.0,2021,-1.5172883,2.0,ukesm1-0-ll_ssp585
11.0,2022,-1.4550288,2.0,ukesm1-0-ll_ssp585
11.0,2023,-1.4824986,2.0,ukesm1-0-ll_ssp585
11.0,2024,-1.4619781,2.0,ukesm1-0-ll_ssp585
11.0,2025,-1.3963078,2.0,ukesm1-0-ll_ssp585
11.0,2026,-1.3763595,2.0,ukesm1-0-ll_ssp585
11.0,2027,-1.5096829,2.0,ukesm1-0-ll_ssp585
11.0,2028,-1.4888933,2.0,ukesm1-0-ll_ssp585
11.0,2029,-1.5249557,2.0,ukesm1-0-ll_ssp585
11.0,2030,-1.4146473,2.0,ukesm1-0-ll_ssp585
11.0,2031,-1.5165833,2.0,ukesm1-0-ll_ssp585
11.0,2032,-1.4517227,2.0,ukesm1-0-ll_ssp585
11.0,2033,-1.5027767,2.0,ukesm1-0-ll_ssp585
11.0,2034,-1.4895804,2.0,ukesm1-0-ll_ssp585
11.0,2035,-1.4861444,2.0,ukesm1-0-ll_ssp585
11.0,2036,-1.4854083,2.0,ukesm1-0-ll_ssp585
11.0,2037,-1.485247,2.0,ukesm1-0-ll_ssp585
11.0,2038,-1.3762705,2.0,ukesm1-0-ll_ssp585
11.0,2039,-1.2730173,2.0,ukesm1-0-ll_ssp585
