sectors,year,mask,regions,aogcm
15.0,2070,0.0018917255,2.0,CESM2_ssp585
15.0,2071,0.0024275791,2.0,CESM2_ssp585
15.0,2072,0.0024275791,2.0,CESM2_ssp585
15.0,2073,0.0024275791,2.0,CESM2_ssp585
15.0,2074,0.0024275791,2.0,CESM2_ssp585
15.0,2075,0.002443817,2.0,CESM2_ssp585
15.0,2076,0.002508769,2.0,CESM2_ssp585
15.0,2077,0.0031501695,2.0,CESM2_ssp585
15.0,2078,0.0042868285,2.0,CESM2_ssp585
15.0,2079,0.0053504165,2.0,CESM2_ssp585
15.0,2080,0.0053666546,2.0,CESM2_ssp585
15.0,2081,0.0053666546,2.0,CESM2_ssp585
15.0,2082,0.00742076,2.0,CESM2_ssp585
15.0,2083,0.008882179,2.0,CESM2_ssp585
15.0,2084,0.0149186505,2.0,CESM2_ssp585
15.0,2085,0.017715644,2.0,CESM2_ssp585
15.0,2086,0.018040404,2.0,CESM2_ssp585
15.0,2087,0.018933494,2.0,CESM2_ssp585
15.0,2088,0.01943687,2.0,CESM2_ssp585
15.0,2089,0.019566774,2.0,CESM2_ssp585
15.0,2090,0.020796802,2.0,CESM2_ssp585
15.0,2091,0.021316418,2.0,CESM2_ssp585
15.0,2092,0.021316418,2.0,CESM2_ssp585
15.0,2093,0.02251803,2.0,CESM2_ssp585
15.0,2094,0.02251803,2.0,CESM2_ssp585
15.0,2095,0.022566743,2.0,CESM2_ssp585
15.0,2096,0.022582982,2.0,CESM2_ssp585
15.0,2097,0.02299705,2.0,CESM2_ssp585
15.0,2098,0.02299705,2.0,CESM2_ssp585
15.0,2099,0.023614094,2.0,CESM2_ssp585
15.0,2100,0.024084995,2.0,CESM2_ssp585
16.0,1995,0.0,3.0,CESM2_ssp585
16.0,1996,0.0,3.0,CESM2_ssp585
16.0,1997,0.0,3.0,CESM2_ssp585
16.0,1998,0.0,3.0,CESM2_ssp585
16.0,1999,0.0,3.0,CESM2_ssp585
16.0,2000,0.0,3.0,CESM2_ssp585
16.0,2001,0.0,3.0,CESM2_ssp585
16.0,2002,0.0,3.0,CESM2_ssp585
16.0,2003,0.0,3.0,CESM2_ssp585
16.0,2004,0.0,3.0,CESM2_ssp585
16.0,2005,0.0,3.0,CESM2_ssp585
16.0,2006,0.0,3.0,CESM2_ssp585
16.0,2007,0.0,3.0,CESM2_ssp585
16.0,2008,0.0,3.0,CESM2_ssp585
16.0,2009,0.0,3.0,CESM2_ssp585
16.0,2010,0.0,3.0,CESM2_ssp585
16.0,2011,0.0,3.0,CESM2_ssp585
16.0,2012,0.0,3.0,CESM2_ssp585
16.0,2013,0.0,3.0,CESM2_ssp585
16.0,2014,0.0,3.0,CESM2_ssp585
16.0,2015,0.0,3.0,CESM2_ssp585
16.0,2016,0.0,3.0,CESM2_ssp585
16.0,2017,0.0,3.0,CESM2_ssp585
16.0,2018,0.0,3.0,CESM2_ssp585
16.0,2019,0.0,3.0,CESM2_ssp585
16.0,2020,0.0,3.0,CESM2_ssp585
16.0,2021,0.0,3.0,CESM2_ssp585
16.0,2022,0.0,3.0,CESM2_ssp585
16.0,2023,0.0,3.0,CESM2_ssp585
16.0,2024,0.0,3.0,CESM2_ssp585
16.0,2025,0.0,3.0,CESM2_ssp585
16.0,2026,0.0,3.0,CESM2_ssp585
16.0,2027,0.0,3.0,CESM2_ssp585
16.0,2028,0.0,3.0,CESM2_ssp585
16.0,2029,0.0,3.0,CESM2_ssp585
16.0,2030,0.0,3.0,CESM2_ssp585
16.0,2031,0.0,3.0,CESM2_ssp585
16.0,2032,0.0,3.0,CESM2_ssp585
16.0,2033,0.0,3.0,CESM2_ssp585
16.0,2034,0.0,3.0,CESM2_ssp585
16.0,2035,0.0,3.0,CESM2_ssp585
16.0,2036,0.0,3.0,CESM2_ssp585
16.0,2037,0.0,3.0,CESM2_ssp585
16.0,2038,0.0,3.0,CESM2_ssp585
16.0,2039,0.0,3.0,CESM2_ssp585
16.0,2040,0.0,3.0,CESM2_ssp585
16.0,2041,0.0,3.0,CESM2_ssp585
16.0,2042,0.0,3.0,CESM2_ssp585
16.0,2043,0.0,3.0,CESM2_ssp585
16.0,2044,0.0,3.0,CESM2_ssp585
16.0,2045,0.0,3.0,CESM2_ssp585
16.0,2046,0.0,3.0,CESM2_ssp585
16.0,2047,0.0,3.0,CESM2_ssp585
16.0,2048,0.0,3.0,CESM2_ssp585
16.0,2049,0.0,3.0,CESM2_ssp585
16.0,2050,0.0,3.0,CESM2_ssp585
16.0,2051,0.0,3.0,CESM2_ssp585
16.0,2052,0.0,3.0,CESM2_ssp585
16.0,2053,0.0,3.0,CESM2_ssp585
16.0,2054,0.0,3.0,CESM2_ssp585
16.0,2055,0.0,3.0,CESM2_ssp585
16.0,2056,0.0,3.0,CESM2_ssp585
16.0,2057,0.0,3.0,CESM2_ssp585
16.0,2058,0.0,3.0,CESM2_ssp585
16.0,2059,0.0,3.0,CESM2_ssp585
16.0,2060,0.0,3.0,CESM2_ssp585
16.0,2061,0.0,3.0,CESM2_ssp585
16.0,2062,0.0,3.0,CESM2_ssp585
16.0,2063,0.0,3.0,CESM2_ssp585
16.0,2064,0.0,3.0,CESM2_ssp585
16.0,2065,0.0,3.0,CESM2_ssp585
16.0,2066,0.0,3.0,CESM2_ssp585
16.0,2067,0.0,3.0,CESM2_ssp585
16.0,2068,0.0,3.0,CESM2_ssp585
16.0,2069,0.0,3.0,CESM2_ssp585
16.0,2070,0.0,3.0,CESM2_ssp585
16.0,2071,0.0,3.0,CESM2_ssp585
16.0,2072,0.0,3.0,CESM2_ssp585
16.0,2073,0.0,3.0,CESM2_ssp585
16.0,2074,0.0,3.0,CESM2_ssp585
16.0,2075,0.0,3.0,CESM2_ssp585
16.0,2076,0.0,3.0,CESM2_ssp585
16.0,2077,0.0,3.0,CESM2_ssp585
16.0,2078,0.0,3.0,CESM2_ssp585
16.0,2079,0.0,3.0,CESM2_ssp585
16.0,2080,0.0,3.0,CESM2_ssp585
16.0,2081,0.0,3.0,CESM2_ssp585
16.0,2082,4.540502e-05,3.0,CESM2_ssp585
16.0,2083,9.081005e-05,3.0,CESM2_ssp585
16.0,2084,0.0008172858,3.0,CESM2_ssp585
16.0,2085,0.0017934908,3.0,CESM2_ssp585
16.0,2086,0.0028151022,3.0,CESM2_ssp585
16.0,2087,0.0040069805,3.0,CESM2_ssp585
16.0,2088,0.0044610305,3.0,CESM2_ssp585
16.0,2089,0.0044610305,3.0,CESM2_ssp585
16.0,2090,0.006175067,3.0,CESM2_ssp585
16.0,2091,0.006719929,3.0,CESM2_ssp585
16.0,2092,0.006719929,3.0,CESM2_ssp585
16.0,2093,0.006719929,3.0,CESM2_ssp585
16.0,2094,0.006719929,3.0,CESM2_ssp585
16.0,2095,0.006810739,3.0,CESM2_ssp585
16.0,2096,0.0069923596,3.0,CESM2_ssp585
16.0,2097,0.007196683,3.0,CESM2_ssp585
16.0,2098,0.007889109,3.0,CESM2_ssp585
16.0,2099,0.008683698,3.0,CESM2_ssp585
16.0,2100,0.008683698,3.0,CESM2_ssp585
17.0,1995,0.0,3.0,CESM2_ssp585
17.0,1996,0.0,3.0,CESM2_ssp585
17.0,1997,0.0,3.0,CESM2_ssp585
17.0,1998,0.0,3.0,CESM2_ssp585
17.0,1999,0.0,3.0,CESM2_ssp585
17.0,2000,0.0,3.0,CESM2_ssp585
17.0,2001,0.0,3.0,CESM2_ssp585
17.0,2002,0.0,3.0,CESM2_ssp585
17.0,2003,0.0,3.0,CESM2_ssp585
17.0,2004,0.0,3.0,CESM2_ssp585
17.0,2005,0.0,3.0,CESM2_ssp585
17.0,2006,0.0,3.0,CESM2_ssp585
17.0,2007,0.0,3.0,CESM2_ssp585
17.0,2008,0.0,3.0,CESM2_ssp585
17.0,2009,0.0,3.0,CESM2_ssp585
17.0,2010,0.0,3.0,CESM2_ssp585
17.0,2011,0.0,3.0,CESM2_ssp585
17.0,2012,0.0,3.0,CESM2_ssp585
17.0,2013,0.0,3.0,CESM2_ssp585
17.0,2014,0.0,3.0,CESM2_ssp585
17.0,2015,0.0,3.0,CESM2_ssp585
17.0,2016,0.0,3.0,CESM2_ssp585
17.0,2017,0.0,3.0,CESM2_ssp585
17.0,2018,0.0,3.0,CESM2_ssp585
17.0,2019,0.0,3.0,CESM2_ssp585
17.0,2020,0.0,3.0,CESM2_ssp585
17.0,2021,0.0,3.0,CESM2_ssp585
17.0,2022,0.0,3.0,CESM2_ssp585
17.0,2023,0.0,3.0,CESM2_ssp585
17.0,2024,0.0,3.0,CESM2_ssp585
17.0,2025,0.0,3.0,CESM2_ssp585
17.0,2026,0.0,3.0,CESM2_ssp585
17.0,2027,0.0,3.0,CESM2_ssp585
17.0,2028,0.0,3.0,CESM2_ssp585
17.0,2029,0.0,3.0,CESM2_ssp585
17.0,2030,0.0,3.0,CESM2_ssp585
17.0,2031,0.0,3.0,CESM2_ssp585
17.0,2032,0.0,3.0,CESM2_ssp585
17.0,2033,0.0,3.0,CESM2_ssp585
17.0,2034,0.0,3.0,CESM2_ssp585
17.0,2035,0.0,3.0,CESM2_ssp585
17.0,2036,0.0,3.0,CESM2_ssp585
17.0,2037,0.0,3.0,CESM2_ssp585
17.0,2038,0.0,3.0,CESM2_ssp585
17.0,2039,0.0,3.0,CESM2_ssp585
17.0,2040,0.0,3.0,CESM2_ssp585
17.0,2041,0.0,3.0,CESM2_ssp585
17.0,2042,0.0,3.0,CESM2_ssp585
17.0,2043,0.0,3.0,CESM2_ssp585
17.0,2044,0.0,3.0,CESM2_ssp585
17.0,2045,0.0,3.0,CESM2_ssp585
17.0,2046,0.0,3.0,CESM2_ssp585
17.0,2047,0.0,3.0,CESM2_ssp585
17.0,2048,0.0,3.0,CESM2_ssp585
17.0,2049,0.0,3.0,CESM2_ssp585
17.0,2050,0.0,3.0,CESM2_ssp585
17.0,2051,0.0,3.0,CESM2_ssp585
17.0,2052,0.0,3.0,CESM2_ssp585
17.0,2053,0.0,3.0,CESM2_ssp585
17.0,2054,0.0,3.0,CESM2_ssp585
17.0,2055,0.0,3.0,CESM2_ssp585
17.0,2056,0.0,3.0,CESM2_ssp585
17.0,2057,0.0,3.0,CESM2_ssp585
17.0,2058,0.0,3.0,CESM2_ssp585
17.0,2059,0.0,3.0,CESM2_ssp585
17.0,2060,0.0,3.0,CESM2_ssp585
17.0,2061,0.0,3.0,CESM2_ssp585
17.0,2062,0.0,3.0,CESM2_ssp585
17.0,2063,0.0,3.0,CESM2_ssp585
17.0,2064,0.0,3.0,CESM2_ssp585
17.0,2065,0.0,3.0,CESM2_ssp585
17.0,2066,0.0,3.0,CESM2_ssp585
17.0,2067,0.0,3.0,CESM2_ssp585
17.0,2068,0.0,3.0,CESM2_ssp585
17.0,2069,0.0,3.0,CESM2_ssp585
17.0,2070,0.0,3.0,CESM2_ssp585
17.0,2071,2.5112506e-05,3.0,CESM2_ssp585
17.0,2072,2.5112506e-05,3.0,CESM2_ssp585
17.0,2073,2.5112506e-05,3.0,CESM2_ssp585
17.0,2074,2.5112506e-05,3.0,CESM2_ssp585
17.0,2075,3.0135006e-05,3.0,CESM2_ssp585
17.0,2076,3.5157507e-05,3.0,CESM2_ssp585
17.0,2077,7.533753e-05,3.0,CESM2_ssp585
17.0,2078,9.040503e-05,3.0,CESM2_ssp585
17.0,2079,0.000110495035,3.0,CESM2_ssp585
17.0,2080,0.00011551754,3.0,CESM2_ssp585
17.0,2081,0.00011551754,3.0,CESM2_ssp585
17.0,2082,0.00017578756,3.0,CESM2_ssp585
17.0,2083,0.00021596756,3.0,CESM2_ssp585
17.0,2084,0.00049220567,3.0,CESM2_ssp585
17.0,2085,0.0005901448,3.0,CESM2_ssp585
17.0,2086,0.0006127462,3.0,CESM2_ssp585
17.0,2087,0.00066673855,3.0,CESM2_ssp585
17.0,2088,0.00075212104,3.0,CESM2_ssp585
17.0,2089,0.00075714354,3.0,CESM2_ssp585
17.0,2090,0.0012204697,3.0,CESM2_ssp585
17.0,2091,0.0014012795,3.0,CESM2_ssp585
17.0,2092,0.0014012795,3.0,CESM2_ssp585
17.0,2093,0.0015117746,3.0,CESM2_ssp585
17.0,2094,0.0015117746,3.0,CESM2_ssp585
17.0,2095,0.0015670221,3.0,CESM2_ssp585
17.0,2096,0.0017327646,3.0,CESM2_ssp585
17.0,2097,0.0018909733,3.0,CESM2_ssp585
17.0,2098,0.0019851453,3.0,CESM2_ssp585
17.0,2099,0.002243804,3.0,CESM2_ssp585
17.0,2100,0.0022488264,3.0,CESM2_ssp585
18.0,1995,0.0,3.0,CESM2_ssp585
18.0,1996,0.0,3.0,CESM2_ssp585
18.0,1997,0.0,3.0,CESM2_ssp585
18.0,1998,0.0,3.0,CESM2_ssp585
18.0,1999,0.0,3.0,CESM2_ssp585
18.0,2000,0.0,3.0,CESM2_ssp585
18.0,2001,0.0,3.0,CESM2_ssp585
18.0,2002,0.0,3.0,CESM2_ssp585
18.0,2003,0.0,3.0,CESM2_ssp585
18.0,2004,0.0,3.0,CESM2_ssp585
18.0,2005,0.0,3.0,CESM2_ssp585
18.0,2006,0.0,3.0,CESM2_ssp585
18.0,2007,0.0,3.0,CESM2_ssp585
18.0,2008,0.0,3.0,CESM2_ssp585
18.0,2009,0.0,3.0,CESM2_ssp585
18.0,2010,0.0,3.0,CESM2_ssp585
18.0,2011,0.0,3.0,CESM2_ssp585
18.0,2012,0.0,3.0,CESM2_ssp585
18.0,2013,0.0,3.0,CESM2_ssp585
18.0,2014,0.0,3.0,CESM2_ssp585
18.0,2015,0.0,3.0,CESM2_ssp585
18.0,2016,0.0,3.0,CESM2_ssp585
18.0,2017,0.0,3.0,CESM2_ssp585
18.0,2018,0.0,3.0,CESM2_ssp585
18.0,2019,0.0,3.0,CESM2_ssp585
18.0,2020,0.0,3.0,CESM2_ssp585
18.0,2021,0.0,3.0,CESM2_ssp585
18.0,2022,0.0,3.0,CESM2_ssp585
18.0,2023,0.0,3.0,CESM2_ssp585
18.0,2024,0.0,3.0,CESM2_ssp585
18.0,2025,0.0,3.0,CESM2_ssp585
18.0,2026,0.0,3.0,CESM2_ssp585
18.0,2027,0.0,3.0,CESM2_ssp585
18.0,2028,0.0,3.0,CESM2_ssp585
18.0,2029,0.0,3.0,CESM2_ssp585
18.0,2030,0.0,3.0,CESM2_ssp585
18.0,2031,0.0,3.0,CESM2_ssp585
18.0,2032,0.0,3.0,CESM2_ssp585
18.0,2033,0.0,3.0,CESM2_ssp585
18.0,2034,0.0,3.0,CESM2_ssp585
18.0,2035,0.0,3.0,CESM2_ssp585
18.0,2036,0.0,3.0,CESM2_ssp585
18.0,2037,0.0,3.0,CESM2_ssp585
18.0,2038,0.0,3.0,CESM2_ssp585
18.0,2039,0.0,3.0,CESM2_ssp585
18.0,2040,0.0,3.0,CESM2_ssp585
18.0,2041,0.0,3.0,CESM2_ssp585
18.0,2042,0.0,3.0,CESM2_ssp585
18.0,2043,0.0,3.0,CESM2_ssp585
18.0,2044,0.0,3.0,CESM2_ssp585
18.0,2045,0.0,3.0,CESM2_ssp585
18.0,2046,0.0,3.0,CESM2_ssp585
18.0,2047,0.0,3.0,CESM2_ssp585
18.0,2048,0.0,3.0,CESM2_ssp585
18.0,2049,0.0,3.0,CESM2_ssp585
18.0,2050,0.0,3.0,CESM2_ssp585
18.0,2051,0.0,3.0,CESM2_ssp585
18.0,2052,0.0,3.0,CESM2_ssp585
18.0,2053,0.0,3.0,CESM2_ssp585
18.0,2054,0.0,3.0,CESM2_ssp585
18.0,2055,0.0,3.0,CESM2_ssp585
18.0,2056,0.0,3.0,CESM2_ssp585
18.0,2057,0.0,3.0,CESM2_ssp585
18.0,2058,0.0,3.0,CESM2_ssp585
18.0,2059,0.0,3.0,CESM2_ssp585
18.0,2060,0.0,3.0,CESM2_ssp585
18.0,2061,0.0,3.0,CESM2_ssp585
18.0,2062,0.0,3.0,CESM2_ssp585
18.0,2063,0.0,3.0,CESM2_ssp585
18.0,2064,0.0,3.0,CESM2_ssp585
18.0,2065,0.0,3.0,CESM2_ssp585
18.0,2066,0.0,3.0,CESM2_ssp585
18.0,2067,0.0,3.0,CESM2_ssp585
18.0,2068,0.0,3.0,CESM2_ssp585
18.0,2069,3.3656434e-05,3.0,CESM2_ssp585
18.0,2070,0.000100969315,3.0,CESM2_ssp585
18.0,2071,0.00013462576,3.0,CESM2_ssp585
18.0,2072,0.00013462576,3.0,CESM2_ssp585
18.0,2073,0.00013462576,3.0,CESM2_ssp585
18.0,2074,0.00013462576,3.0,CESM2_ssp585
18.0,2075,0.00013462576,3.0,CESM2_ssp585
18.0,2076,0.00013462576,3.0,CESM2_ssp585
18.0,2077,0.00013462576,3.0,CESM2_ssp585
18.0,2078,0.00013462576,3.0,CESM2_ssp585
18.0,2079,0.00030290798,3.0,CESM2_ssp585
18.0,2080,0.00030290798,3.0,CESM2_ssp585
18.0,2081,0.00033656444,3.0,CESM2_ssp585
18.0,2082,0.0016828221,3.0,CESM2_ssp585
18.0,2083,0.004509963,3.0,CESM2_ssp585
18.0,2084,0.008245829,3.0,CESM2_ssp585
18.0,2085,0.008582393,3.0,CESM2_ssp585
18.0,2086,0.011005656,3.0,CESM2_ssp585
18.0,2087,0.012789448,3.0,CESM2_ssp585
18.0,2088,0.013462577,3.0,CESM2_ssp585
18.0,2089,0.013462577,3.0,CESM2_ssp585
18.0,2090,0.014977116,3.0,CESM2_ssp585
18.0,2091,0.016188748,3.0,CESM2_ssp585
18.0,2092,0.016188748,3.0,CESM2_ssp585
18.0,2093,0.016188748,3.0,CESM2_ssp585
18.0,2094,0.016188748,3.0,CESM2_ssp585
18.0,2095,0.016188748,3.0,CESM2_ssp585
18.0,2096,0.016188748,3.0,CESM2_ssp585
18.0,2097,0.016525313,3.0,CESM2_ssp585
18.0,2098,0.01655897,3.0,CESM2_ssp585
18.0,2099,0.01787157,3.0,CESM2_ssp585
18.0,2100,0.01844373,3.0,CESM2_ssp585
1.0,1995,0.0,1.0,csiro-mk3-6-08.5
1.0,1996,0.0,1.0,csiro-mk3-6-08.5
1.0,1997,0.0,1.0,csiro-mk3-6-08.5
1.0,1998,0.0,1.0,csiro-mk3-6-08.5
1.0,1999,0.0,1.0,csiro-mk3-6-08.5
1.0,2000,0.0,1.0,csiro-mk3-6-08.5
1.0,2001,0.0,1.0,csiro-mk3-6-08.5
1.0,2002,0.0,1.0,csiro-mk3-6-08.5
1.0,2003,0.0,1.0,csiro-mk3-6-08.5
1.0,2004,0.0,1.0,csiro-mk3-6-08.5
1.0,2005,0.0,1.0,csiro-mk3-6-08.5
1.0,2006,0.0,1.0,csiro-mk3-6-08.5
1.0,2007,0.0,1.0,csiro-mk3-6-08.5
1.0,2008,0.0,1.0,csiro-mk3-6-08.5
1.0,2009,0.0,1.0,csiro-mk3-6-08.5
1.0,2010,0.0,1.0,csiro-mk3-6-08.5
1.0,2011,0.0,1.0,csiro-mk3-6-08.5
1.0,2012,0.0,1.0,csiro-mk3-6-08.5
1.0,2013,0.0,1.0,csiro-mk3-6-08.5
1.0,2014,0.0,1.0,csiro-mk3-6-08.5
1.0,2015,0.0,1.0,csiro-mk3-6-08.5
1.0,2016,0.0,1.0,csiro-mk3-6-08.5
1.0,2017,0.0,1.0,csiro-mk3-6-08.5
1.0,2018,0.0,1.0,csiro-mk3-6-08.5
1.0,2019,0.0,1.0,csiro-mk3-6-08.5
1.0,2020,0.0,1.0,csiro-mk3-6-08.5
1.0,2021,0.0,1.0,csiro-mk3-6-08.5
1.0,2022,0.0,1.0,csiro-mk3-6-08.5
1.0,2023,0.0,1.0,csiro-mk3-6-08.5
1.0,2024,0.0,1.0,csiro-mk3-6-08.5
1.0,2025,0.0,1.0,csiro-mk3-6-08.5
1.0,2026,0.0,1.0,csiro-mk3-6-08.5
1.0,2027,0.0,1.0,csiro-mk3-6-08.5
1.0,2028,0.0,1.0,csiro-mk3-6-08.5
1.0,2029,0.0,1.0,csiro-mk3-6-08.5
1.0,2030,0.0,1.0,csiro-mk3-6-08.5
1.0,2031,0.0,1.0,csiro-mk3-6-08.5
1.0,2032,0.0,1.0,csiro-mk3-6-08.5
1.0,2033,0.0,1.0,csiro-mk3-6-08.5
1.0,2034,0.0,1.0,csiro-mk3-6-08.5
1.0,2035,0.0,1.0,csiro-mk3-6-08.5
1.0,2036,0.0,1.0,csiro-mk3-6-08.5
1.0,2037,0.0,1.0,csiro-mk3-6-08.5
1.0,2038,0.0,1.0,csiro-mk3-6-08.5
1.0,2039,0.0,1.0,csiro-mk3-6-08.5
1.0,2040,0.0,1.0,csiro-mk3-6-08.5
1.0,2041,0.0,1.0,csiro-mk3-6-08.5
1.0,2042,0.0,1.0,csiro-mk3-6-08.5
1.0,2043,0.0,1.0,csiro-mk3-6-08.5
1.0,2044,0.0,1.0,csiro-mk3-6-08.5
1.0,2045,0.0,1.0,csiro-mk3-6-08.5
1.0,2046,0.0,1.0,csiro-mk3-6-08.5
1.0,2047,0.0,1.0,csiro-mk3-6-08.5
1.0,2048,0.0,1.0,csiro-mk3-6-08.5
1.0,2049,0.0,1.0,csiro-mk3-6-08.5
1.0,2050,0.0,1.0,csiro-mk3-6-08.5
1.0,2051,0.0,1.0,csiro-mk3-6-08.5
1.0,2052,0.0,1.0,csiro-mk3-6-08.5
1.0,2053,0.0,1.0,csiro-mk3-6-08.5
1.0,2054,0.0,1.0,csiro-mk3-6-08.5
1.0,2055,0.0,1.0,csiro-mk3-6-08.5
1.0,2056,0.0,1.0,csiro-mk3-6-08.5
1.0,2057,0.0,1.0,csiro-mk3-6-08.5
1.0,2058,0.0,1.0,csiro-mk3-6-08.5
1.0,2059,0.0,1.0,csiro-mk3-6-08.5
1.0,2060,0.0,1.0,csiro-mk3-6-08.5
1.0,2061,0.0,1.0,csiro-mk3-6-08.5
1.0,2062,0.0,1.0,csiro-mk3-6-08.5
1.0,2063,0.0,1.0,csiro-mk3-6-08.5
1.0,2064,0.0,1.0,csiro-mk3-6-08.5
1.0,2065,0.0,1.0,csiro-mk3-6-08.5
1.0,2066,0.0,1.0,csiro-mk3-6-08.5
1.0,2067,0.0,1.0,csiro-mk3-6-08.5
1.0,2068,0.0,1.0,csiro-mk3-6-08.5
1.0,2069,0.0,1.0,csiro-mk3-6-08.5
1.0,2070,0.0,1.0,csiro-mk3-6-08.5
1.0,2071,0.0,1.0,csiro-mk3-6-08.5
1.0,2072,0.0,1.0,csiro-mk3-6-08.5
1.0,2073,0.0,1.0,csiro-mk3-6-08.5
1.0,2074,0.0,1.0,csiro-mk3-6-08.5
1.0,2075,0.0,1.0,csiro-mk3-6-08.5
1.0,2076,0.0,1.0,csiro-mk3-6-08.5
1.0,2077,0.0,1.0,csiro-mk3-6-08.5
1.0,2078,0.0,1.0,csiro-mk3-6-08.5
1.0,2079,0.0,1.0,csiro-mk3-6-08.5
1.0,2080,0.0,1.0,csiro-mk3-6-08.5
1.0,2081,0.0,1.0,csiro-mk3-6-08.5
1.0,2082,0.0,1.0,csiro-mk3-6-08.5
1.0,2083,0.0,1.0,csiro-mk3-6-08.5
1.0,2084,0.0,1.0,csiro-mk3-6-08.5
1.0,2085,0.0,1.0,csiro-mk3-6-08.5
1.0,2086,0.0,1.0,csiro-mk3-6-08.5
1.0,2087,0.0,1.0,csiro-mk3-6-08.5
1.0,2088,0.0,1.0,csiro-mk3-6-08.5
1.0,2089,0.0,1.0,csiro-mk3-6-08.5
1.0,2090,0.0,1.0,csiro-mk3-6-08.5
1.0,2091,0.0,1.0,csiro-mk3-6-08.5
1.0,2092,0.0,1.0,csiro-mk3-6-08.5
1.0,2093,0.0,1.0,csiro-mk3-6-08.5
1.0,2094,0.0,1.0,csiro-mk3-6-08.5
1.0,2095,0.0,1.0,csiro-mk3-6-08.5
1.0,2096,0.0,1.0,csiro-mk3-6-08.5
1.0,2097,0.0,1.0,csiro-mk3-6-08.5
1.0,2098,0.0,1.0,csiro-mk3-6-08.5
1.0,2099,0.0,1.0,csiro-mk3-6-08.5
1.0,2100,0.0,1.0,csiro-mk3-6-08.5
2.0,1995,0.0,1.0,csiro-mk3-6-08.5
2.0,1996,0.0,1.0,csiro-mk3-6-08.5
2.0,1997,0.0,1.0,csiro-mk3-6-08.5
2.0,1998,0.0,1.0,csiro-mk3-6-08.5
2.0,1999,0.0,1.0,csiro-mk3-6-08.5
2.0,2000,0.0,1.0,csiro-mk3-6-08.5
2.0,2001,0.0,1.0,csiro-mk3-6-08.5
2.0,2002,0.0,1.0,csiro-mk3-6-08.5
2.0,2003,0.0,1.0,csiro-mk3-6-08.5
2.0,2004,0.0,1.0,csiro-mk3-6-08.5
2.0,2005,0.0,1.0,csiro-mk3-6-08.5
2.0,2006,0.0,1.0,csiro-mk3-6-08.5
2.0,2007,0.0,1.0,csiro-mk3-6-08.5
2.0,2008,0.0,1.0,csiro-mk3-6-08.5
2.0,2009,0.0,1.0,csiro-mk3-6-08.5
2.0,2010,0.0,1.0,csiro-mk3-6-08.5
2.0,2011,0.0,1.0,csiro-mk3-6-08.5
2.0,2012,0.0,1.0,csiro-mk3-6-08.5
2.0,2013,0.0,1.0,csiro-mk3-6-08.5
2.0,2014,0.0,1.0,csiro-mk3-6-08.5
2.0,2015,0.0,1.0,csiro-mk3-6-08.5
2.0,2016,0.0,1.0,csiro-mk3-6-08.5
2.0,2017,0.0,1.0,csiro-mk3-6-08.5
2.0,2018,0.0,1.0,csiro-mk3-6-08.5
2.0,2019,0.0,1.0,csiro-mk3-6-08.5
2.0,2020,0.0,1.0,csiro-mk3-6-08.5
2.0,2021,0.0,1.0,csiro-mk3-6-08.5
2.0,2022,0.0,1.0,csiro-mk3-6-08.5
2.0,2023,0.0,1.0,csiro-mk3-6-08.5
2.0,2024,0.0,1.0,csiro-mk3-6-08.5
2.0,2025,0.0,1.0,csiro-mk3-6-08.5
2.0,2026,0.0,1.0,csiro-mk3-6-08.5
2.0,2027,0.0,1.0,csiro-mk3-6-08.5
2.0,2028,0.0,1.0,csiro-mk3-6-08.5
2.0,2029,0.0,1.0,csiro-mk3-6-08.5
2.0,2030,0.0,1.0,csiro-mk3-6-08.5
2.0,2031,0.0,1.0,csiro-mk3-6-08.5
2.0,2032,0.0,1.0,csiro-mk3-6-08.5
2.0,2033,0.0,1.0,csiro-mk3-6-08.5
2.0,2034,0.0,1.0,csiro-mk3-6-08.5
2.0,2035,0.0,1.0,csiro-mk3-6-08.5
2.0,2036,0.0,1.0,csiro-mk3-6-08.5
2.0,2037,0.0,1.0,csiro-mk3-6-08.5
2.0,2038,0.0,1.0,csiro-mk3-6-08.5
2.0,2039,0.0,1.0,csiro-mk3-6-08.5
2.0,2040,0.0,1.0,csiro-mk3-6-08.5
2.0,2041,0.0,1.0,csiro-mk3-6-08.5
2.0,2042,0.0,1.0,csiro-mk3-6-08.5
2.0,2043,0.0,1.0,csiro-mk3-6-08.5
2.0,2044,0.0,1.0,csiro-mk3-6-08.5
2.0,2045,0.0,1.0,csiro-mk3-6-08.5
2.0,2046,0.0,1.0,csiro-mk3-6-08.5
2.0,2047,0.0,1.0,csiro-mk3-6-08.5
2.0,2048,0.0,1.0,csiro-mk3-6-08.5
2.0,2049,0.0,1.0,csiro-mk3-6-08.5
2.0,2050,0.0,1.0,csiro-mk3-6-08.5
2.0,2051,0.0,1.0,csiro-mk3-6-08.5
2.0,2052,0.0,1.0,csiro-mk3-6-08.5
2.0,2053,0.0,1.0,csiro-mk3-6-08.5
2.0,2054,0.0,1.0,csiro-mk3-6-08.5
2.0,2055,0.0,1.0,csiro-mk3-6-08.5
2.0,2056,0.0,1.0,csiro-mk3-6-08.5
2.0,2057,0.0,1.0,csiro-mk3-6-08.5
2.0,2058,0.0,1.0,csiro-mk3-6-08.5
