sectors,year,thermal_forcing,regions,aogcm
8.0,2038,2.5328763,2.0,noresm1-m_rcp2.6
8.0,2039,2.5119705,2.0,noresm1-m_rcp2.6
8.0,2040,2.4898956,2.0,noresm1-m_rcp2.6
8.0,2041,2.5566316,2.0,noresm1-m_rcp2.6
8.0,2042,2.5452619,2.0,noresm1-m_rcp2.6
8.0,2043,2.5755796,2.0,noresm1-m_rcp2.6
8.0,2044,2.5677862,2.0,noresm1-m_rcp2.6
8.0,2045,2.4554777,2.0,noresm1-m_rcp2.6
8.0,2046,2.4715862,2.0,noresm1-m_rcp2.6
8.0,2047,2.5392385,2.0,noresm1-m_rcp2.6
8.0,2048,2.518533,2.0,noresm1-m_rcp2.6
8.0,2049,2.5769722,2.0,noresm1-m_rcp2.6
8.0,2050,2.5297465,2.0,noresm1-m_rcp2.6
8.0,2051,2.531825,2.0,noresm1-m_rcp2.6
8.0,2052,2.5532355,2.0,noresm1-m_rcp2.6
8.0,2053,2.5619643,2.0,noresm1-m_rcp2.6
8.0,2054,2.5746152,2.0,noresm1-m_rcp2.6
8.0,2055,2.5789957,2.0,noresm1-m_rcp2.6
8.0,2056,2.5404165,2.0,noresm1-m_rcp2.6
8.0,2057,2.5359092,2.0,noresm1-m_rcp2.6
8.0,2058,2.565736,2.0,noresm1-m_rcp2.6
8.0,2059,2.5444734,2.0,noresm1-m_rcp2.6
8.0,2060,2.488607,2.0,noresm1-m_rcp2.6
8.0,2061,2.5078845,2.0,noresm1-m_rcp2.6
8.0,2062,2.4950864,2.0,noresm1-m_rcp2.6
8.0,2063,2.5224402,2.0,noresm1-m_rcp2.6
8.0,2064,2.549913,2.0,noresm1-m_rcp2.6
8.0,2065,2.539518,2.0,noresm1-m_rcp2.6
8.0,2066,2.5582342,2.0,noresm1-m_rcp2.6
8.0,2067,2.538938,2.0,noresm1-m_rcp2.6
8.0,2068,2.5376134,2.0,noresm1-m_rcp2.6
8.0,2069,2.5414045,2.0,noresm1-m_rcp2.6
8.0,2070,2.531718,2.0,noresm1-m_rcp2.6
8.0,2071,2.5704784,2.0,noresm1-m_rcp2.6
8.0,2072,2.5981188,2.0,noresm1-m_rcp2.6
8.0,2073,2.587893,2.0,noresm1-m_rcp2.6
8.0,2074,2.575657,2.0,noresm1-m_rcp2.6
8.0,2075,2.5695012,2.0,noresm1-m_rcp2.6
8.0,2076,2.577332,2.0,noresm1-m_rcp2.6
8.0,2077,2.6041086,2.0,noresm1-m_rcp2.6
8.0,2078,2.630388,2.0,noresm1-m_rcp2.6
8.0,2079,2.6266332,2.0,noresm1-m_rcp2.6
8.0,2080,2.6051385,2.0,noresm1-m_rcp2.6
8.0,2081,2.5811079,2.0,noresm1-m_rcp2.6
8.0,2082,2.576354,2.0,noresm1-m_rcp2.6
8.0,2083,2.5758047,2.0,noresm1-m_rcp2.6
8.0,2084,2.5686815,2.0,noresm1-m_rcp2.6
8.0,2085,2.5485759,2.0,noresm1-m_rcp2.6
8.0,2086,2.5433216,2.0,noresm1-m_rcp2.6
8.0,2087,2.5437691,2.0,noresm1-m_rcp2.6
8.0,2088,2.5352857,2.0,noresm1-m_rcp2.6
8.0,2089,2.498493,2.0,noresm1-m_rcp2.6
8.0,2090,2.5182402,2.0,noresm1-m_rcp2.6
8.0,2091,2.530283,2.0,noresm1-m_rcp2.6
8.0,2092,2.5754402,2.0,noresm1-m_rcp2.6
8.0,2093,2.5367992,2.0,noresm1-m_rcp2.6
8.0,2094,2.5170882,2.0,noresm1-m_rcp2.6
8.0,2095,2.546174,2.0,noresm1-m_rcp2.6
8.0,2096,2.5594904,2.0,noresm1-m_rcp2.6
8.0,2097,2.5968502,2.0,noresm1-m_rcp2.6
8.0,2098,2.6026587,2.0,noresm1-m_rcp2.6
8.0,2099,2.5945306,2.0,noresm1-m_rcp2.6
8.0,2100,2.5668652,2.0,noresm1-m_rcp2.6
9.0,1995,1.4292823,2.0,noresm1-m_rcp2.6
9.0,1996,1.4398566,2.0,noresm1-m_rcp2.6
9.0,1997,1.4516622,2.0,noresm1-m_rcp2.6
9.0,1998,1.4361742,2.0,noresm1-m_rcp2.6
9.0,1999,1.4560528,2.0,noresm1-m_rcp2.6
9.0,2000,1.4286551,2.0,noresm1-m_rcp2.6
9.0,2001,1.3912805,2.0,noresm1-m_rcp2.6
9.0,2002,1.4690828,2.0,noresm1-m_rcp2.6
9.0,2003,1.5154014,2.0,noresm1-m_rcp2.6
9.0,2004,1.5590705,2.0,noresm1-m_rcp2.6
9.0,2005,1.5392125,2.0,noresm1-m_rcp2.6
9.0,2006,1.5214081,2.0,noresm1-m_rcp2.6
9.0,2007,1.4863217,2.0,noresm1-m_rcp2.6
9.0,2008,1.5092688,2.0,noresm1-m_rcp2.6
9.0,2009,1.5242255,2.0,noresm1-m_rcp2.6
9.0,2010,1.5572907,2.0,noresm1-m_rcp2.6
9.0,2011,1.5669645,2.0,noresm1-m_rcp2.6
9.0,2012,1.5699428,2.0,noresm1-m_rcp2.6
9.0,2013,1.5842724,2.0,noresm1-m_rcp2.6
9.0,2014,1.583953,2.0,noresm1-m_rcp2.6
9.0,2015,1.5421968,2.0,noresm1-m_rcp2.6
9.0,2016,1.5379745,2.0,noresm1-m_rcp2.6
9.0,2017,1.5118456,2.0,noresm1-m_rcp2.6
9.0,2018,1.5299209,2.0,noresm1-m_rcp2.6
9.0,2019,1.5518677,2.0,noresm1-m_rcp2.6
9.0,2020,1.5272204,2.0,noresm1-m_rcp2.6
9.0,2021,1.5049843,2.0,noresm1-m_rcp2.6
9.0,2022,1.4873,2.0,noresm1-m_rcp2.6
9.0,2023,1.4917432,2.0,noresm1-m_rcp2.6
9.0,2024,1.5112176,2.0,noresm1-m_rcp2.6
9.0,2025,1.5297891,2.0,noresm1-m_rcp2.6
9.0,2026,1.4717898,2.0,noresm1-m_rcp2.6
9.0,2027,1.4528346,2.0,noresm1-m_rcp2.6
9.0,2028,1.4945958,2.0,noresm1-m_rcp2.6
9.0,2029,1.5065933,2.0,noresm1-m_rcp2.6
9.0,2030,1.5297796,2.0,noresm1-m_rcp2.6
9.0,2031,1.5709718,2.0,noresm1-m_rcp2.6
9.0,2032,1.5539542,2.0,noresm1-m_rcp2.6
9.0,2033,1.555513,2.0,noresm1-m_rcp2.6
9.0,2034,1.6071678,2.0,noresm1-m_rcp2.6
9.0,2035,1.5808303,2.0,noresm1-m_rcp2.6
9.0,2036,1.6311325,2.0,noresm1-m_rcp2.6
9.0,2037,1.6608872,2.0,noresm1-m_rcp2.6
9.0,2038,1.6925807,2.0,noresm1-m_rcp2.6
9.0,2039,1.6904087,2.0,noresm1-m_rcp2.6
9.0,2040,1.7180153,2.0,noresm1-m_rcp2.6
9.0,2041,1.7515996,2.0,noresm1-m_rcp2.6
9.0,2042,1.7471564,2.0,noresm1-m_rcp2.6
9.0,2043,1.7050284,2.0,noresm1-m_rcp2.6
9.0,2044,1.7060752,2.0,noresm1-m_rcp2.6
9.0,2045,1.6726758,2.0,noresm1-m_rcp2.6
9.0,2046,1.6435618,2.0,noresm1-m_rcp2.6
9.0,2047,1.623489,2.0,noresm1-m_rcp2.6
9.0,2048,1.573868,2.0,noresm1-m_rcp2.6
9.0,2049,1.6034874,2.0,noresm1-m_rcp2.6
9.0,2050,1.6100827,2.0,noresm1-m_rcp2.6
9.0,2051,1.5968456,2.0,noresm1-m_rcp2.6
9.0,2052,1.6399817,2.0,noresm1-m_rcp2.6
9.0,2053,1.6071492,2.0,noresm1-m_rcp2.6
9.0,2054,1.6051662,2.0,noresm1-m_rcp2.6
9.0,2055,1.6068766,2.0,noresm1-m_rcp2.6
9.0,2056,1.6010594,2.0,noresm1-m_rcp2.6
9.0,2057,1.5782219,2.0,noresm1-m_rcp2.6
9.0,2058,1.620251,2.0,noresm1-m_rcp2.6
9.0,2059,1.6059085,2.0,noresm1-m_rcp2.6
9.0,2060,1.6011564,2.0,noresm1-m_rcp2.6
9.0,2061,1.6055514,2.0,noresm1-m_rcp2.6
9.0,2062,1.6165255,2.0,noresm1-m_rcp2.6
9.0,2063,1.5911694,2.0,noresm1-m_rcp2.6
9.0,2064,1.5936558,2.0,noresm1-m_rcp2.6
9.0,2065,1.5748402,2.0,noresm1-m_rcp2.6
9.0,2066,1.5890185,2.0,noresm1-m_rcp2.6
9.0,2067,1.6014396,2.0,noresm1-m_rcp2.6
9.0,2068,1.6451675,2.0,noresm1-m_rcp2.6
9.0,2069,1.6623198,2.0,noresm1-m_rcp2.6
9.0,2070,1.6844506,2.0,noresm1-m_rcp2.6
9.0,2071,1.7147763,2.0,noresm1-m_rcp2.6
9.0,2072,1.6881292,2.0,noresm1-m_rcp2.6
9.0,2073,1.6922178,2.0,noresm1-m_rcp2.6
9.0,2074,1.6889219,2.0,noresm1-m_rcp2.6
9.0,2075,1.6573443,2.0,noresm1-m_rcp2.6
9.0,2076,1.6610979,2.0,noresm1-m_rcp2.6
9.0,2077,1.6801747,2.0,noresm1-m_rcp2.6
9.0,2078,1.6659973,2.0,noresm1-m_rcp2.6
9.0,2079,1.6836153,2.0,noresm1-m_rcp2.6
9.0,2080,1.7071539,2.0,noresm1-m_rcp2.6
9.0,2081,1.684978,2.0,noresm1-m_rcp2.6
9.0,2082,1.7281607,2.0,noresm1-m_rcp2.6
9.0,2083,1.7334124,2.0,noresm1-m_rcp2.6
9.0,2084,1.7213968,2.0,noresm1-m_rcp2.6
9.0,2085,1.6713765,2.0,noresm1-m_rcp2.6
9.0,2086,1.6656268,2.0,noresm1-m_rcp2.6
9.0,2087,1.6636214,2.0,noresm1-m_rcp2.6
9.0,2088,1.625086,2.0,noresm1-m_rcp2.6
9.0,2089,1.6131786,2.0,noresm1-m_rcp2.6
9.0,2090,1.6169072,2.0,noresm1-m_rcp2.6
9.0,2091,1.6180003,2.0,noresm1-m_rcp2.6
9.0,2092,1.6771094,2.0,noresm1-m_rcp2.6
9.0,2093,1.665756,2.0,noresm1-m_rcp2.6
9.0,2094,1.6657048,2.0,noresm1-m_rcp2.6
9.0,2095,1.677243,2.0,noresm1-m_rcp2.6
9.0,2096,1.6855397,2.0,noresm1-m_rcp2.6
9.0,2097,1.6685488,2.0,noresm1-m_rcp2.6
9.0,2098,1.653641,2.0,noresm1-m_rcp2.6
9.0,2099,1.6728114,2.0,noresm1-m_rcp2.6
9.0,2100,1.6339779,2.0,noresm1-m_rcp2.6
10.0,1995,2.1301582,2.0,noresm1-m_rcp2.6
10.0,1996,2.1391602,2.0,noresm1-m_rcp2.6
10.0,1997,2.1357796,2.0,noresm1-m_rcp2.6
10.0,1998,2.1174333,2.0,noresm1-m_rcp2.6
10.0,1999,2.1114194,2.0,noresm1-m_rcp2.6
10.0,2000,2.1169994,2.0,noresm1-m_rcp2.6
10.0,2001,2.1138828,2.0,noresm1-m_rcp2.6
10.0,2002,2.091463,2.0,noresm1-m_rcp2.6
10.0,2003,2.070256,2.0,noresm1-m_rcp2.6
10.0,2004,2.0809684,2.0,noresm1-m_rcp2.6
10.0,2005,2.1011996,2.0,noresm1-m_rcp2.6
10.0,2006,2.1047108,2.0,noresm1-m_rcp2.6
10.0,2007,2.110978,2.0,noresm1-m_rcp2.6
10.0,2008,2.118568,2.0,noresm1-m_rcp2.6
10.0,2009,2.0877957,2.0,noresm1-m_rcp2.6
10.0,2010,2.1299307,2.0,noresm1-m_rcp2.6
10.0,2011,2.1130004,2.0,noresm1-m_rcp2.6
10.0,2012,2.1222885,2.0,noresm1-m_rcp2.6
10.0,2013,2.1254869,2.0,noresm1-m_rcp2.6
10.0,2014,2.1329408,2.0,noresm1-m_rcp2.6
10.0,2015,2.1413057,2.0,noresm1-m_rcp2.6
10.0,2016,2.154878,2.0,noresm1-m_rcp2.6
10.0,2017,2.1467233,2.0,noresm1-m_rcp2.6
10.0,2018,2.164887,2.0,noresm1-m_rcp2.6
10.0,2019,2.181382,2.0,noresm1-m_rcp2.6
10.0,2020,2.1972382,2.0,noresm1-m_rcp2.6
10.0,2021,2.2282348,2.0,noresm1-m_rcp2.6
10.0,2022,2.2271228,2.0,noresm1-m_rcp2.6
10.0,2023,2.2441497,2.0,noresm1-m_rcp2.6
10.0,2024,2.2502713,2.0,noresm1-m_rcp2.6
10.0,2025,2.2525573,2.0,noresm1-m_rcp2.6
10.0,2026,2.2518213,2.0,noresm1-m_rcp2.6
10.0,2027,2.2220984,2.0,noresm1-m_rcp2.6
10.0,2028,2.2190237,2.0,noresm1-m_rcp2.6
10.0,2029,2.2117028,2.0,noresm1-m_rcp2.6
10.0,2030,2.229405,2.0,noresm1-m_rcp2.6
10.0,2031,2.213562,2.0,noresm1-m_rcp2.6
10.0,2032,2.2227383,2.0,noresm1-m_rcp2.6
10.0,2033,2.2311885,2.0,noresm1-m_rcp2.6
10.0,2034,2.2220933,2.0,noresm1-m_rcp2.6
10.0,2035,2.210914,2.0,noresm1-m_rcp2.6
10.0,2036,2.2291303,2.0,noresm1-m_rcp2.6
10.0,2037,2.2133372,2.0,noresm1-m_rcp2.6
10.0,2038,2.1960351,2.0,noresm1-m_rcp2.6
10.0,2039,2.1913192,2.0,noresm1-m_rcp2.6
10.0,2040,2.1899188,2.0,noresm1-m_rcp2.6
10.0,2041,2.2066877,2.0,noresm1-m_rcp2.6
10.0,2042,2.2135012,2.0,noresm1-m_rcp2.6
10.0,2043,2.238302,2.0,noresm1-m_rcp2.6
10.0,2044,2.2186236,2.0,noresm1-m_rcp2.6
10.0,2045,2.1954045,2.0,noresm1-m_rcp2.6
10.0,2046,2.1975183,2.0,noresm1-m_rcp2.6
10.0,2047,2.220865,2.0,noresm1-m_rcp2.6
10.0,2048,2.2378516,2.0,noresm1-m_rcp2.6
10.0,2049,2.2687583,2.0,noresm1-m_rcp2.6
10.0,2050,2.2698014,2.0,noresm1-m_rcp2.6
10.0,2051,2.2626882,2.0,noresm1-m_rcp2.6
10.0,2052,2.2606132,2.0,noresm1-m_rcp2.6
10.0,2053,2.2765594,2.0,noresm1-m_rcp2.6
10.0,2054,2.2949972,2.0,noresm1-m_rcp2.6
10.0,2055,2.301283,2.0,noresm1-m_rcp2.6
10.0,2056,2.285444,2.0,noresm1-m_rcp2.6
10.0,2057,2.3113077,2.0,noresm1-m_rcp2.6
10.0,2058,2.3306143,2.0,noresm1-m_rcp2.6
10.0,2059,2.35257,2.0,noresm1-m_rcp2.6
10.0,2060,2.3332646,2.0,noresm1-m_rcp2.6
10.0,2061,2.3425004,2.0,noresm1-m_rcp2.6
10.0,2062,2.3339648,2.0,noresm1-m_rcp2.6
10.0,2063,2.3041441,2.0,noresm1-m_rcp2.6
10.0,2064,2.3122344,2.0,noresm1-m_rcp2.6
10.0,2065,2.324977,2.0,noresm1-m_rcp2.6
10.0,2066,2.3200336,2.0,noresm1-m_rcp2.6
10.0,2067,2.3172064,2.0,noresm1-m_rcp2.6
10.0,2068,2.3145394,2.0,noresm1-m_rcp2.6
10.0,2069,2.3186474,2.0,noresm1-m_rcp2.6
10.0,2070,2.3243597,2.0,noresm1-m_rcp2.6
10.0,2071,2.298208,2.0,noresm1-m_rcp2.6
10.0,2072,2.301565,2.0,noresm1-m_rcp2.6
10.0,2073,2.3026,2.0,noresm1-m_rcp2.6
10.0,2074,2.3143885,2.0,noresm1-m_rcp2.6
10.0,2075,2.2967913,2.0,noresm1-m_rcp2.6
10.0,2076,2.2795148,2.0,noresm1-m_rcp2.6
10.0,2077,2.2891033,2.0,noresm1-m_rcp2.6
10.0,2078,2.2997932,2.0,noresm1-m_rcp2.6
10.0,2079,2.309371,2.0,noresm1-m_rcp2.6
10.0,2080,2.3175178,2.0,noresm1-m_rcp2.6
10.0,2081,2.3207116,2.0,noresm1-m_rcp2.6
10.0,2082,2.3127532,2.0,noresm1-m_rcp2.6
10.0,2083,2.3231153,2.0,noresm1-m_rcp2.6
10.0,2084,2.3125367,2.0,noresm1-m_rcp2.6
10.0,2085,2.301253,2.0,noresm1-m_rcp2.6
10.0,2086,2.289469,2.0,noresm1-m_rcp2.6
10.0,2087,2.2948167,2.0,noresm1-m_rcp2.6
10.0,2088,2.2993321,2.0,noresm1-m_rcp2.6
10.0,2089,2.3162885,2.0,noresm1-m_rcp2.6
10.0,2090,2.3226993,2.0,noresm1-m_rcp2.6
10.0,2091,2.318441,2.0,noresm1-m_rcp2.6
10.0,2092,2.3257294,2.0,noresm1-m_rcp2.6
10.0,2093,2.3150868,2.0,noresm1-m_rcp2.6
10.0,2094,2.3273153,2.0,noresm1-m_rcp2.6
10.0,2095,2.336998,2.0,noresm1-m_rcp2.6
10.0,2096,2.335994,2.0,noresm1-m_rcp2.6
10.0,2097,2.3459573,2.0,noresm1-m_rcp2.6
10.0,2098,2.3291407,2.0,noresm1-m_rcp2.6
10.0,2099,2.332883,2.0,noresm1-m_rcp2.6
10.0,2100,2.3258307,2.0,noresm1-m_rcp2.6
11.0,1995,1.0674839,2.0,noresm1-m_rcp2.6
11.0,1996,1.0246631,2.0,noresm1-m_rcp2.6
11.0,1997,1.0422488,2.0,noresm1-m_rcp2.6
11.0,1998,1.0830088,2.0,noresm1-m_rcp2.6
11.0,1999,1.0417476,2.0,noresm1-m_rcp2.6
11.0,2000,0.9639218,2.0,noresm1-m_rcp2.6
11.0,2001,1.0470746,2.0,noresm1-m_rcp2.6
11.0,2002,1.0224494,2.0,noresm1-m_rcp2.6
11.0,2003,1.0194631,2.0,noresm1-m_rcp2.6
11.0,2004,1.0392563,2.0,noresm1-m_rcp2.6
11.0,2005,1.044852,2.0,noresm1-m_rcp2.6
11.0,2006,1.023319,2.0,noresm1-m_rcp2.6
11.0,2007,0.9898116,2.0,noresm1-m_rcp2.6
11.0,2008,1.0589182,2.0,noresm1-m_rcp2.6
11.0,2009,1.0432014,2.0,noresm1-m_rcp2.6
11.0,2010,1.0391814,2.0,noresm1-m_rcp2.6
11.0,2011,1.0375319,2.0,noresm1-m_rcp2.6
11.0,2012,1.0241762,2.0,noresm1-m_rcp2.6
11.0,2013,1.0681338,2.0,noresm1-m_rcp2.6
11.0,2014,1.0663807,2.0,noresm1-m_rcp2.6
11.0,2015,1.0495316,2.0,noresm1-m_rcp2.6
11.0,2016,1.0757154,2.0,noresm1-m_rcp2.6
11.0,2017,1.0368966,2.0,noresm1-m_rcp2.6
11.0,2018,1.056214,2.0,noresm1-m_rcp2.6
11.0,2019,1.0951083,2.0,noresm1-m_rcp2.6
11.0,2020,1.063464,2.0,noresm1-m_rcp2.6
11.0,2021,1.0916873,2.0,noresm1-m_rcp2.6
11.0,2022,1.0597341,2.0,noresm1-m_rcp2.6
11.0,2023,1.0385948,2.0,noresm1-m_rcp2.6
11.0,2024,1.0670356,2.0,noresm1-m_rcp2.6
11.0,2025,1.0783242,2.0,noresm1-m_rcp2.6
11.0,2026,1.058466,2.0,noresm1-m_rcp2.6
11.0,2027,1.047645,2.0,noresm1-m_rcp2.6
11.0,2028,1.079902,2.0,noresm1-m_rcp2.6
11.0,2029,1.0848163,2.0,noresm1-m_rcp2.6
11.0,2030,1.123532,2.0,noresm1-m_rcp2.6
11.0,2031,1.0634047,2.0,noresm1-m_rcp2.6
11.0,2032,1.1003904,2.0,noresm1-m_rcp2.6
11.0,2033,1.099874,2.0,noresm1-m_rcp2.6
11.0,2034,1.1053219,2.0,noresm1-m_rcp2.6
11.0,2035,1.0257274,2.0,noresm1-m_rcp2.6
11.0,2036,1.1078421,2.0,noresm1-m_rcp2.6
11.0,2037,1.0547231,2.0,noresm1-m_rcp2.6
11.0,2038,1.1743062,2.0,noresm1-m_rcp2.6
11.0,2039,1.1401526,2.0,noresm1-m_rcp2.6
11.0,2040,1.1333445,2.0,noresm1-m_rcp2.6
11.0,2041,1.1672246,2.0,noresm1-m_rcp2.6
11.0,2042,1.0975454,2.0,noresm1-m_rcp2.6
11.0,2043,1.1024717,2.0,noresm1-m_rcp2.6
11.0,2044,1.1098462,2.0,noresm1-m_rcp2.6
11.0,2045,1.1172792,2.0,noresm1-m_rcp2.6
11.0,2046,1.1357003,2.0,noresm1-m_rcp2.6
11.0,2047,1.0924394,2.0,noresm1-m_rcp2.6
11.0,2048,1.0796223,2.0,noresm1-m_rcp2.6
11.0,2049,1.1546901,2.0,noresm1-m_rcp2.6
11.0,2050,1.1150961,2.0,noresm1-m_rcp2.6
11.0,2051,1.0882505,2.0,noresm1-m_rcp2.6
11.0,2052,1.0662688,2.0,noresm1-m_rcp2.6
11.0,2053,1.046243,2.0,noresm1-m_rcp2.6
11.0,2054,1.0818698,2.0,noresm1-m_rcp2.6
11.0,2055,1.1066691,2.0,noresm1-m_rcp2.6
11.0,2056,1.1339731,2.0,noresm1-m_rcp2.6
11.0,2057,1.0897197,2.0,noresm1-m_rcp2.6
11.0,2058,1.1312847,2.0,noresm1-m_rcp2.6
11.0,2059,1.0819864,2.0,noresm1-m_rcp2.6
11.0,2060,1.063945,2.0,noresm1-m_rcp2.6
11.0,2061,1.1188583,2.0,noresm1-m_rcp2.6
11.0,2062,1.1316189,2.0,noresm1-m_rcp2.6
11.0,2063,1.0590214,2.0,noresm1-m_rcp2.6
11.0,2064,1.0737717,2.0,noresm1-m_rcp2.6
11.0,2065,1.1308111,2.0,noresm1-m_rcp2.6
11.0,2066,1.0901273,2.0,noresm1-m_rcp2.6
11.0,2067,1.0671159,2.0,noresm1-m_rcp2.6
11.0,2068,1.083697,2.0,noresm1-m_rcp2.6
11.0,2069,1.0882962,2.0,noresm1-m_rcp2.6
11.0,2070,1.1313038,2.0,noresm1-m_rcp2.6
11.0,2071,1.1431934,2.0,noresm1-m_rcp2.6
11.0,2072,1.1197274,2.0,noresm1-m_rcp2.6
11.0,2073,1.1482548,2.0,noresm1-m_rcp2.6
11.0,2074,1.1200335,2.0,noresm1-m_rcp2.6
11.0,2075,1.1453508,2.0,noresm1-m_rcp2.6
11.0,2076,1.1295233,2.0,noresm1-m_rcp2.6
11.0,2077,1.1293474,2.0,noresm1-m_rcp2.6
11.0,2078,1.1349812,2.0,noresm1-m_rcp2.6
11.0,2079,1.1537629,2.0,noresm1-m_rcp2.6
11.0,2080,1.1560749,2.0,noresm1-m_rcp2.6
11.0,2081,1.1771743,2.0,noresm1-m_rcp2.6
11.0,2082,1.1366676,2.0,noresm1-m_rcp2.6
11.0,2083,1.1161296,2.0,noresm1-m_rcp2.6
11.0,2084,1.1493495,2.0,noresm1-m_rcp2.6
11.0,2085,1.0882661,2.0,noresm1-m_rcp2.6
11.0,2086,1.1389774,2.0,noresm1-m_rcp2.6
11.0,2087,1.1527861,2.0,noresm1-m_rcp2.6
11.0,2088,1.1706816,2.0,noresm1-m_rcp2.6
11.0,2089,1.1487333,2.0,noresm1-m_rcp2.6
11.0,2090,1.1654949,2.0,noresm1-m_rcp2.6
11.0,2091,1.0868365,2.0,noresm1-m_rcp2.6
11.0,2092,1.1460363,2.0,noresm1-m_rcp2.6
11.0,2093,1.0965877,2.0,noresm1-m_rcp2.6
11.0,2094,1.0987278,2.0,noresm1-m_rcp2.6
11.0,2095,1.074476,2.0,noresm1-m_rcp2.6
11.0,2096,1.0810091,2.0,noresm1-m_rcp2.6
11.0,2097,1.1468996,2.0,noresm1-m_rcp2.6
11.0,2098,1.0836765,2.0,noresm1-m_rcp2.6
11.0,2099,1.105164,2.0,noresm1-m_rcp2.6
11.0,2100,1.1152418,2.0,noresm1-m_rcp2.6
12.0,1995,2.9374983,2.0,noresm1-m_rcp2.6
12.0,1996,2.9812894,2.0,noresm1-m_rcp2.6
12.0,1997,2.98451,2.0,noresm1-m_rcp2.6
12.0,1998,2.970239,2.0,noresm1-m_rcp2.6
12.0,1999,2.9669611,2.0,noresm1-m_rcp2.6
12.0,2000,2.9887972,2.0,noresm1-m_rcp2.6
12.0,2001,3.0057592,2.0,noresm1-m_rcp2.6
12.0,2002,3.0016901,2.0,noresm1-m_rcp2.6
12.0,2003,2.9886405,2.0,noresm1-m_rcp2.6
12.0,2004,3.0312986,2.0,noresm1-m_rcp2.6
12.0,2005,3.0385513,2.0,noresm1-m_rcp2.6
12.0,2006,3.040877,2.0,noresm1-m_rcp2.6
12.0,2007,2.9874578,2.0,noresm1-m_rcp2.6
12.0,2008,2.9911857,2.0,noresm1-m_rcp2.6
12.0,2009,3.0713475,2.0,noresm1-m_rcp2.6
12.0,2010,3.116775,2.0,noresm1-m_rcp2.6
12.0,2011,3.1023276,2.0,noresm1-m_rcp2.6
12.0,2012,3.073056,2.0,noresm1-m_rcp2.6
12.0,2013,3.0572233,2.0,noresm1-m_rcp2.6
12.0,2014,3.0981925,2.0,noresm1-m_rcp2.6
12.0,2015,3.0765092,2.0,noresm1-m_rcp2.6
12.0,2016,3.009434,2.0,noresm1-m_rcp2.6
12.0,2017,3.0309563,2.0,noresm1-m_rcp2.6
12.0,2018,3.0701208,2.0,noresm1-m_rcp2.6
12.0,2019,3.1060808,2.0,noresm1-m_rcp2.6
12.0,2020,3.0968602,2.0,noresm1-m_rcp2.6
12.0,2021,3.1035616,2.0,noresm1-m_rcp2.6
12.0,2022,3.1137714,2.0,noresm1-m_rcp2.6
12.0,2023,3.1248467,2.0,noresm1-m_rcp2.6
12.0,2024,3.1115532,2.0,noresm1-m_rcp2.6
12.0,2025,3.1218495,2.0,noresm1-m_rcp2.6
12.0,2026,3.1834023,2.0,noresm1-m_rcp2.6
12.0,2027,3.1752334,2.0,noresm1-m_rcp2.6
12.0,2028,3.1248403,2.0,noresm1-m_rcp2.6
12.0,2029,3.1311848,2.0,noresm1-m_rcp2.6
12.0,2030,3.0861683,2.0,noresm1-m_rcp2.6
12.0,2031,3.1314168,2.0,noresm1-m_rcp2.6
12.0,2032,3.1460586,2.0,noresm1-m_rcp2.6
12.0,2033,3.1123865,2.0,noresm1-m_rcp2.6
12.0,2034,3.0856862,2.0,noresm1-m_rcp2.6
12.0,2035,3.1458523,2.0,noresm1-m_rcp2.6
12.0,2036,3.1372542,2.0,noresm1-m_rcp2.6
12.0,2037,3.1133046,2.0,noresm1-m_rcp2.6
12.0,2038,3.1086411,2.0,noresm1-m_rcp2.6
12.0,2039,3.091142,2.0,noresm1-m_rcp2.6
12.0,2040,3.1114779,2.0,noresm1-m_rcp2.6
12.0,2041,3.1416936,2.0,noresm1-m_rcp2.6
12.0,2042,3.1299865,2.0,noresm1-m_rcp2.6
12.0,2043,3.1250694,2.0,noresm1-m_rcp2.6
12.0,2044,3.1473963,2.0,noresm1-m_rcp2.6
12.0,2045,3.1527095,2.0,noresm1-m_rcp2.6
12.0,2046,3.126619,2.0,noresm1-m_rcp2.6
12.0,2047,3.0976758,2.0,noresm1-m_rcp2.6
12.0,2048,3.1369774,2.0,noresm1-m_rcp2.6
12.0,2049,3.191972,2.0,noresm1-m_rcp2.6
12.0,2050,3.1518412,2.0,noresm1-m_rcp2.6
12.0,2051,3.0926533,2.0,noresm1-m_rcp2.6
12.0,2052,3.1288877,2.0,noresm1-m_rcp2.6
12.0,2053,3.1273174,2.0,noresm1-m_rcp2.6
12.0,2054,3.0791633,2.0,noresm1-m_rcp2.6
12.0,2055,3.0208204,2.0,noresm1-m_rcp2.6
12.0,2056,3.0545468,2.0,noresm1-m_rcp2.6
12.0,2057,3.0496857,2.0,noresm1-m_rcp2.6
12.0,2058,3.0567648,2.0,noresm1-m_rcp2.6
12.0,2059,3.0899026,2.0,noresm1-m_rcp2.6
12.0,2060,3.0724044,2.0,noresm1-m_rcp2.6
12.0,2061,3.0633,2.0,noresm1-m_rcp2.6
12.0,2062,3.0276527,2.0,noresm1-m_rcp2.6
12.0,2063,3.0275478,2.0,noresm1-m_rcp2.6
12.0,2064,3.1050305,2.0,noresm1-m_rcp2.6
12.0,2065,3.1186917,2.0,noresm1-m_rcp2.6
12.0,2066,3.0876906,2.0,noresm1-m_rcp2.6
