,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly
1650,16.0,3.0,2055,miroc_esm_chem_rcp85,34.500935,-0.5675228,2.023325,-8.8678667e-07,3.0155465e-07,1.2487028e-08,-1.2008284e-06,1.8028071
1651,16.0,3.0,2056,miroc_esm_chem_rcp85,34.51144,-0.5867795,2.0047302,-4.031294e-07,4.174133e-07,2.4376693e-08,-8.449194e-07,2.0488157
1652,16.0,3.0,2057,miroc_esm_chem_rcp85,34.477608,-0.6400819,1.9495733,-3.3438894e-07,3.4089325e-07,0.0,-6.752822e-07,1.9808666
1653,16.0,3.0,2058,miroc_esm_chem_rcp85,34.477993,-0.6308467,1.958709,-2.2784358e-08,2.0119762e-07,0.0,-2.2398198e-07,2.2106633
1654,16.0,3.0,2059,miroc_esm_chem_rcp85,34.504272,-0.56259966,2.0284457,4.757758e-06,3.8227768e-07,7.5285804e-08,4.300194e-06,3.6184425
1655,16.0,3.0,2060,miroc_esm_chem_rcp85,34.528164,-0.5058069,2.0866244,2.5561412e-06,4.6879072e-07,1.955208e-07,1.8918297e-06,2.4257667
1656,16.0,3.0,2061,miroc_esm_chem_rcp85,34.504833,-0.5501845,2.0409384,-1.4659554e-06,5.580446e-07,8.0135486e-08,-2.1041355e-06,2.5993977
1657,16.0,3.0,2062,miroc_esm_chem_rcp85,34.50628,-0.5753433,2.0158896,2.188477e-06,4.0509877e-07,1.5934555e-07,1.6240328e-06,3.0212018
1658,16.0,3.0,2063,miroc_esm_chem_rcp85,34.488056,-0.6270304,1.9632591,4.410805e-06,3.5635995e-07,0.0,4.054445e-06,3.5751717
1659,16.0,3.0,2064,miroc_esm_chem_rcp85,34.495365,-0.6126043,1.9780848,-3.5290756e-07,3.906336e-07,7.691553e-08,-8.204567e-07,2.0877225
1660,16.0,3.0,2065,miroc_esm_chem_rcp85,34.499638,-0.63476366,1.9563224,-1.0679328e-06,4.3735014e-07,0.0,-1.5052829e-06,3.3301926
1661,16.0,3.0,2066,miroc_esm_chem_rcp85,34.49512,-0.5990509,1.9915441,3.0565404e-06,4.2036916e-07,0.0,2.6361713e-06,3.5923538
1662,16.0,3.0,2067,miroc_esm_chem_rcp85,34.498062,-0.56527716,2.0254707,1.5218355e-07,7.6425613e-07,6.653309e-08,-6.7860566e-07,3.0521064
1663,16.0,3.0,2068,miroc_esm_chem_rcp85,34.497795,-0.57282,2.0179393,4.31865e-07,5.550488e-07,3.991756e-08,-1.6310135e-07,2.8818796
1664,16.0,3.0,2069,miroc_esm_chem_rcp85,34.481785,-0.5886882,2.0012138,2.272307e-06,3.7182195e-07,3.5890466e-07,1.5415804e-06,2.9945567
1665,16.0,3.0,2070,miroc_esm_chem_rcp85,34.471554,-0.64563423,1.9437537,3.1648503e-06,4.1084334e-07,9.872066e-08,2.6552864e-06,3.5841916
1666,16.0,3.0,2071,miroc_esm_chem_rcp85,34.47263,-0.5847259,2.0047004,3.6254849e-06,4.1910374e-07,6.793506e-08,3.138446e-06,3.263578
1667,16.0,3.0,2072,miroc_esm_chem_rcp85,34.455322,-0.57265836,2.0156186,1.8632127e-06,4.768776e-07,8.0692736e-08,1.3056423e-06,3.0478673
1668,16.0,3.0,2073,miroc_esm_chem_rcp85,34.48365,-0.5715906,2.0183501,2.100853e-06,4.165183e-07,1.06384315e-08,1.6736963e-06,2.9049768
1669,16.0,3.0,2074,miroc_esm_chem_rcp85,34.48191,-0.57559806,2.0144346,1.1207777e-06,4.893934e-07,1.8351423e-08,6.130329e-07,3.8331494
1670,16.0,3.0,2075,miroc_esm_chem_rcp85,34.504227,-0.57466036,2.0172675,2.8818147e-06,5.6663316e-07,4.7199654e-07,1.8431849e-06,3.8517578
1671,16.0,3.0,2076,miroc_esm_chem_rcp85,34.49007,-0.64104587,1.9503859,-1.3213721e-06,4.6200867e-07,1.6883784e-07,-1.9522186e-06,2.702951
1672,16.0,3.0,2077,miroc_esm_chem_rcp85,34.506744,-0.6417264,1.9511805,-5.442793e-07,5.551754e-07,1.215217e-07,-1.2209765e-06,4.1328406
1673,16.0,3.0,2078,miroc_esm_chem_rcp85,34.479134,-0.70953786,1.8832551,-4.967601e-07,4.174309e-07,2.1997326e-07,-1.1341642e-06,3.2933404
1674,16.0,3.0,2079,miroc_esm_chem_rcp85,34.490025,-0.69958884,1.8929484,5.4143726e-07,5.646423e-07,1.3996652e-07,-1.6317156e-07,3.1839814
1675,16.0,3.0,2080,miroc_esm_chem_rcp85,34.471268,-0.6632573,1.9272456,1.146712e-06,4.0368334e-07,1.2624719e-07,6.167815e-07,4.7306385
1676,16.0,3.0,2081,miroc_esm_chem_rcp85,34.48209,-0.6239696,1.9659702,5.603805e-07,4.907359e-07,3.1598125e-07,-2.4633664e-07,3.1118295
1677,16.0,3.0,2082,miroc_esm_chem_rcp85,34.48951,-0.6076303,1.9831924,5.3421277e-06,6.1974134e-07,1.2352893e-07,4.5988577e-06,5.2694917
1678,16.0,3.0,2083,miroc_esm_chem_rcp85,34.433273,-0.6161661,1.9710402,4.9416226e-06,4.5420757e-07,5.255913e-07,3.961824e-06,4.430112
1679,16.0,3.0,2084,miroc_esm_chem_rcp85,34.463802,-0.57324874,2.0155253,-1.507378e-06,5.7672196e-07,1.1338157e-07,-2.1974815e-06,2.9001298
1680,16.0,3.0,2085,miroc_esm_chem_rcp85,34.427254,-0.6155068,1.971363,6.2316567e-06,4.9808654e-07,2.5758632e-07,5.475984e-06,5.2682734
1681,16.0,3.0,2086,miroc_esm_chem_rcp85,34.41663,-0.58272666,2.0033212,2.634892e-06,4.892152e-07,5.954678e-07,1.5502092e-06,4.3208914
1682,16.0,3.0,2087,miroc_esm_chem_rcp85,34.44031,-0.4847575,2.1026213,4.073355e-06,4.94961e-07,5.111731e-07,3.0672209e-06,4.8322134
1683,16.0,3.0,2088,miroc_esm_chem_rcp85,34.444218,-0.49086955,2.0967352,3.5145737e-07,4.912245e-07,1.5871687e-07,-2.9848403e-07,3.5863106
1684,16.0,3.0,2089,miroc_esm_chem_rcp85,34.444527,-0.50438774,2.0832732,1.4392042e-06,6.9918383e-07,3.1361142e-07,4.2640897e-07,5.139587
1685,16.0,3.0,2090,miroc_esm_chem_rcp85,34.42837,-0.523179,2.0635493,3.8234602e-06,5.1554474e-07,3.4001317e-07,2.9679024e-06,5.016388
1686,16.0,3.0,2091,miroc_esm_chem_rcp85,34.43568,-0.465923,2.1211967,5.6340155e-06,4.5118242e-07,5.7603353e-07,4.6067994e-06,6.41193
1687,16.0,3.0,2092,miroc_esm_chem_rcp85,34.430096,-0.41561687,2.1711771,4.1543567e-06,4.1843253e-07,8.614096e-07,2.8745146e-06,4.9200544
1688,16.0,3.0,2093,miroc_esm_chem_rcp85,34.450825,-0.46629596,2.1216936,1.8146936e-06,5.7371926e-07,3.3796397e-07,9.0301046e-07,4.249266
1689,16.0,3.0,2094,miroc_esm_chem_rcp85,34.391365,-0.5510748,2.0335603,7.162637e-06,6.541866e-07,5.1847195e-07,5.9899785e-06,6.13378
1690,16.0,3.0,2095,miroc_esm_chem_rcp85,34.383087,-0.44027424,2.1438293,4.739968e-06,6.894435e-07,4.3209297e-07,3.6184315e-06,5.5238347
1691,16.0,3.0,2096,miroc_esm_chem_rcp85,34.44297,-0.34974614,2.2377841,-1.1198084e-07,7.1804936e-07,3.9548465e-07,-1.2255149e-06,3.6062036
1692,16.0,3.0,2097,miroc_esm_chem_rcp85,34.429546,-0.3888783,2.197885,1.0970781e-06,6.3537044e-07,7.6771187e-07,-3.0600418e-07,5.087566
1693,16.0,3.0,2098,miroc_esm_chem_rcp85,34.418205,-0.39082947,2.195284,1.6053448e-06,7.5844326e-07,5.489864e-07,2.9791516e-07,5.5609407
1694,16.0,3.0,2099,miroc_esm_chem_rcp85,34.416832,-0.44035023,2.1457007,2.1198339e-06,6.965254e-07,1.1613039e-06,2.6200456e-07,5.569664
1695,16.0,3.0,2100,miroc_esm_chem_rcp85,34.407207,-0.49167597,2.0939496,2.7836238e-06,6.227215e-07,1.2953329e-06,8.6556946e-07,6.29805
1696,17.0,3.0,1995,miroc_esm_chem_rcp85,34.584885,0.50347763,3.0988533,3.4147217e-07,2.7534304e-07,1.06757464e-10,6.602238e-08,-0.21703084
1697,17.0,3.0,1996,miroc_esm_chem_rcp85,34.57964,0.49201772,3.0870929,-3.9762887e-07,3.6843213e-07,1.06757464e-10,-7.661677e-07,-0.19532152
1698,17.0,3.0,1997,miroc_esm_chem_rcp85,34.572193,0.48197103,3.0766206,3.0115928e-08,-4.536662e-07,1.06757464e-10,4.8367536e-07,-0.41370356
1699,17.0,3.0,1998,miroc_esm_chem_rcp85,34.57168,0.4857787,3.0804443,-1.2166445e-06,4.2351235e-07,1.06757464e-10,-1.6402636e-06,-0.38575613
1700,17.0,3.0,1999,miroc_esm_chem_rcp85,34.572063,0.49787575,3.09252,3.3978176e-07,-6.8648757e-07,-4.4089676e-11,1.0263134e-06,-0.0951706
1701,17.0,3.0,2000,miroc_esm_chem_rcp85,34.57492,0.50493765,3.0997434,6.8451607e-07,3.5929418e-07,1.06757464e-10,3.2511514e-07,-0.41445014
1702,17.0,3.0,2001,miroc_esm_chem_rcp85,34.57846,0.5190608,3.1140952,-2.379939e-07,-6.0260953e-07,1.06757464e-10,3.6450885e-07,-0.77096575
1703,17.0,3.0,2002,miroc_esm_chem_rcp85,34.588406,0.5214847,3.1170619,-3.329136e-08,-2.744134e-08,1.06757464e-10,-5.9567773e-09,-0.31475046
1704,17.0,3.0,2003,miroc_esm_chem_rcp85,34.58772,0.5114983,3.107036,-3.169786e-07,-3.2453227e-07,-1.7269368e-10,7.72636e-09,-0.4799928
1705,17.0,3.0,2004,miroc_esm_chem_rcp85,34.584972,0.5166157,3.1119967,4.5637222e-07,-6.314481e-07,1.06757464e-10,1.0877136e-06,0.35662478
1706,17.0,3.0,2005,miroc_esm_chem_rcp85,34.578285,0.5231392,3.1181421,-3.4211948e-07,9.246645e-07,-2.820598e-10,-1.266502e-06,0.5203127
1707,17.0,3.0,2006,miroc_esm_chem_rcp85,34.578274,0.50590754,3.1009066,-8.491999e-07,-1.8013961e-07,1.06757464e-10,-6.6916704e-07,-0.7158636
1708,17.0,3.0,2007,miroc_esm_chem_rcp85,34.575848,0.52569026,3.1205492,-5.2549364e-08,-3.4516603e-07,1.06757464e-10,2.9250992e-07,0.44170466
1709,17.0,3.0,2008,miroc_esm_chem_rcp85,34.578354,0.5358595,3.1308622,6.11112e-07,1.627345e-07,1.06757464e-10,4.4827075e-07,0.33172944
1710,17.0,3.0,2009,miroc_esm_chem_rcp85,34.576298,0.54614383,3.1410286,1.034854e-06,2.3243796e-07,-6.1190816e-11,8.024773e-07,-0.019122029
1711,17.0,3.0,2010,miroc_esm_chem_rcp85,34.577755,0.5468659,3.1418345,-8.95971e-07,5.7205525e-09,1.06757464e-10,-9.0179833e-07,0.16912858
1712,17.0,3.0,2011,miroc_esm_chem_rcp85,34.575516,0.5810906,3.175931,-6.597774e-07,2.268794e-08,-2.5636676e-10,-6.8220896e-07,1.0141339
1713,17.0,3.0,2012,miroc_esm_chem_rcp85,34.57112,0.58358204,3.1781712,1.0721109e-06,4.094894e-07,1.06757464e-10,6.6251465e-07,0.148629
1714,17.0,3.0,2013,miroc_esm_chem_rcp85,34.575874,0.5835773,3.1784399,-8.1697374e-07,-7.080301e-08,1.06757464e-10,-7.4627746e-07,0.36239707
1715,17.0,3.0,2014,miroc_esm_chem_rcp85,34.577023,0.5884473,3.183374,1.2487924e-06,1.3797727e-07,-6.782038e-10,1.1114934e-06,0.6774875
1716,17.0,3.0,2015,miroc_esm_chem_rcp85,34.57391,0.579594,3.1743424,3.1648983e-07,-1.6300591e-07,1.06757464e-10,4.79389e-07,-0.09567416
1717,17.0,3.0,2016,miroc_esm_chem_rcp85,34.56916,0.59219646,3.1866734,3.603033e-07,-9.690447e-08,1.4614622e-11,4.5719315e-07,0.8333908
1718,17.0,3.0,2017,miroc_esm_chem_rcp85,34.57519,0.5966247,3.1914463,-6.943016e-08,2.4763042e-07,-1.3759687e-11,-3.170468e-07,-0.29653367
1719,17.0,3.0,2018,miroc_esm_chem_rcp85,34.577076,0.59327805,3.188207,1.3018001e-06,-3.238729e-07,-4.240834e-10,1.6260971e-06,0.6644514
1720,17.0,3.0,2019,miroc_esm_chem_rcp85,34.571983,0.59428036,3.1889253,-3.098756e-06,5.8025245e-07,-4.1275028e-10,-3.6785957e-06,0.6004782
1721,17.0,3.0,2020,miroc_esm_chem_rcp85,34.565243,0.563085,3.1573622,-1.0054946e-06,-9.299676e-08,-2.9358904e-11,-9.124685e-07,0.7414254
1722,17.0,3.0,2021,miroc_esm_chem_rcp85,34.57027,0.6035775,3.1981177,1.930911e-06,1.2470343e-07,-1.1571445e-09,1.8073647e-06,1.0154991
1723,17.0,3.0,2022,miroc_esm_chem_rcp85,34.5782,0.6195275,3.2145212,1.5158373e-07,-5.4732237e-08,-3.755999e-11,2.0635353e-07,0.76313573
1724,17.0,3.0,2023,miroc_esm_chem_rcp85,34.575203,0.5973277,3.1921496,1.4428183e-06,7.072913e-07,-4.1940568e-10,7.359464e-07,0.53404903
1725,17.0,3.0,2024,miroc_esm_chem_rcp85,34.57035,0.5715725,3.166119,1.1521166e-07,2.8162384e-07,3.923459e-11,-1.664514e-07,0.5124489
1726,17.0,3.0,2025,miroc_esm_chem_rcp85,34.56906,0.5788728,3.1733906,-2.2698461e-07,3.68069e-07,1.06757464e-10,-5.951604e-07,1.19848
1727,17.0,3.0,2026,miroc_esm_chem_rcp85,34.568157,0.5914646,3.1859047,7.9447676e-07,1.211114e-07,1.06757464e-10,6.7325857e-07,1.253703
1728,17.0,3.0,2027,miroc_esm_chem_rcp85,34.559765,0.6014233,3.1953757,8.670965e-07,2.815208e-07,-3.66538e-10,5.8594225e-07,1.4393063
1729,17.0,3.0,2028,miroc_esm_chem_rcp85,34.560226,0.62680966,3.2207754,1.4262997e-06,5.6823023e-07,-2.6449798e-10,8.58334e-07,1.3859558
1730,17.0,3.0,2029,miroc_esm_chem_rcp85,34.56364,0.6239756,3.2181382,1.112524e-07,1.7504334e-07,-1.8155973e-10,-6.3609384e-08,0.3212454
1731,17.0,3.0,2030,miroc_esm_chem_rcp85,34.56231,0.6174623,3.2115717,-2.23078e-06,8.1034166e-08,-2.541016e-10,-2.3115601e-06,0.43778017
1732,17.0,3.0,2031,miroc_esm_chem_rcp85,34.567432,0.63817227,3.232553,3.778088e-06,-2.593729e-08,6.199063e-11,3.8039634e-06,1.3117201
1733,17.0,3.0,2032,miroc_esm_chem_rcp85,34.566,0.6546563,3.2489524,2.4871208e-06,-3.357111e-07,1.06757464e-10,2.822725e-06,1.0409651
1734,17.0,3.0,2033,miroc_esm_chem_rcp85,34.569218,0.65113723,3.2456167,1.9420775e-06,6.970571e-07,1.06757464e-10,1.2449137e-06,0.8793587
1735,17.0,3.0,2034,miroc_esm_chem_rcp85,34.567654,0.63669807,3.2310874,1.3073292e-06,5.817428e-07,1.06757464e-10,7.2547954e-07,0.7991103
1736,17.0,3.0,2035,miroc_esm_chem_rcp85,34.568546,0.6258773,3.220318,2.7781618e-07,-4.9531707e-07,-8.7427794e-11,7.732207e-07,0.4308098
1737,17.0,3.0,2036,miroc_esm_chem_rcp85,34.57615,0.6245652,3.2194407,-3.7617346e-07,2.0405992e-07,-1.2456086e-10,-5.801088e-07,-0.09575706
1738,17.0,3.0,2037,miroc_esm_chem_rcp85,34.56884,0.6071688,3.2017393,3.0067806e-06,7.1466803e-07,1.06757464e-10,2.2920058e-06,1.3216474
1739,17.0,3.0,2038,miroc_esm_chem_rcp85,34.560486,0.60360515,3.1976132,-3.9527845e-07,1.5223397e-07,1.06757464e-10,-5.476192e-07,0.6087922
1740,17.0,3.0,2039,miroc_esm_chem_rcp85,34.5582,0.64029336,3.2341425,2.9218636e-06,-1.02035465e-07,1.06757464e-10,3.0237925e-06,1.2677644
1741,17.0,3.0,2040,miroc_esm_chem_rcp85,34.56667,0.666007,3.2603405,3.15403e-06,-2.1382492e-07,-4.9395743e-10,3.3683489e-06,1.4083508
1742,17.0,3.0,2041,miroc_esm_chem_rcp85,34.565506,0.6623182,3.2565846,-5.902098e-08,1.1022299e-06,-5.9804656e-10,-1.1606529e-06,0.7268002
1743,17.0,3.0,2042,miroc_esm_chem_rcp85,34.566486,0.65631217,3.250635,4.256868e-06,-7.467533e-08,-5.498359e-10,4.3320933e-06,0.8926728
1744,17.0,3.0,2043,miroc_esm_chem_rcp85,34.565613,0.65997165,3.2542446,-7.6891337e-07,-2.3366846e-07,-8.941304e-10,-5.3435076e-07,0.4419132
1745,17.0,3.0,2044,miroc_esm_chem_rcp85,34.56286,0.66127115,3.255387,4.96978e-07,5.551688e-08,-7.936531e-10,4.4225476e-07,1.0560745
1746,17.0,3.0,2045,miroc_esm_chem_rcp85,34.56074,0.6636149,3.2576091,-2.3020735e-07,4.0188388e-07,-4.1157144e-11,-6.320501e-07,1.0768676
1747,17.0,3.0,2046,miroc_esm_chem_rcp85,34.55755,0.6781299,3.2719417,4.812655e-07,5.6570724e-07,-6.4336314e-10,-8.379841e-08,1.4472842
1748,17.0,3.0,2047,miroc_esm_chem_rcp85,34.55523,0.7009918,3.2946715,3.479527e-06,-3.3477625e-07,-3.3779798e-10,3.814641e-06,1.497533
1749,17.0,3.0,2048,miroc_esm_chem_rcp85,34.563347,0.7071419,3.3012857,1.4997009e-06,-1.6742904e-07,-6.690486e-10,1.6677991e-06,1.323797
1750,17.0,3.0,2049,miroc_esm_chem_rcp85,34.562267,0.6970574,3.2911391,-1.3619251e-06,7.842246e-07,1.0876792e-09,-2.1472374e-06,1.6031967
1751,17.0,3.0,2050,miroc_esm_chem_rcp85,34.55337,0.66811043,3.2617483,-2.798808e-07,3.0724038e-07,3.4449854e-09,-5.905662e-07,1.5821016
1752,17.0,3.0,2051,miroc_esm_chem_rcp85,34.553772,0.67625594,3.2699296,2.288826e-06,2.7179954e-07,-6.631662e-10,2.0176897e-06,1.5667658
1753,17.0,3.0,2052,miroc_esm_chem_rcp85,34.55452,0.6768312,3.270669,1.236269e-06,-6.093428e-08,-4.4720921e-10,1.2976504e-06,1.4549769
1754,17.0,3.0,2053,miroc_esm_chem_rcp85,34.555077,0.6933248,3.2871463,2.1554993e-06,8.214091e-07,9.306734e-10,1.3331595e-06,1.6520039
1755,17.0,3.0,2054,miroc_esm_chem_rcp85,34.548794,0.6990995,3.2924333,-3.099166e-07,-2.5017602e-07,9.637788e-09,-6.937838e-08,1.1437658
1756,17.0,3.0,2055,miroc_esm_chem_rcp85,34.550762,0.70036095,3.2938244,2.2185125e-06,-2.9113775e-07,1.3986168e-10,2.5095103e-06,1.3740096
1757,17.0,3.0,2056,miroc_esm_chem_rcp85,34.556248,0.69964576,3.293729,2.5707674e-08,4.990597e-07,-9.739681e-10,-4.7237805e-07,1.2515146
1758,17.0,3.0,2057,miroc_esm_chem_rcp85,34.549854,0.69305223,3.286972,6.1273806e-07,6.880062e-07,-6.5334044e-10,-7.461482e-08,1.7621543
1759,17.0,3.0,2058,miroc_esm_chem_rcp85,34.55016,0.7026982,3.2964458,2.182234e-06,8.1138614e-07,-3.6858294e-10,1.3712165e-06,1.6406934
1760,17.0,3.0,2059,miroc_esm_chem_rcp85,34.553677,0.7454438,3.3391023,5.2075175e-06,-7.601235e-08,1.5794608e-09,5.28195e-06,2.5517669
1761,17.0,3.0,2060,miroc_esm_chem_rcp85,34.558167,0.7755604,3.369409,5.4110656e-06,-6.1854723e-07,7.860482e-09,6.0217526e-06,1.8028897
1762,17.0,3.0,2061,miroc_esm_chem_rcp85,34.55543,0.7458969,3.3397033,2.5010881e-06,3.0479495e-07,3.995914e-09,2.1922972e-06,1.4448699
1763,17.0,3.0,2062,miroc_esm_chem_rcp85,34.55135,0.72726893,3.3209674,2.6259972e-06,1.4429142e-07,8.90894e-09,2.472797e-06,1.9278927
1764,17.0,3.0,2063,miroc_esm_chem_rcp85,34.544735,0.72086066,3.3143127,1.7604867e-06,2.5134833e-07,-2.480871e-10,1.5093865e-06,2.0922866
1765,17.0,3.0,2064,miroc_esm_chem_rcp85,34.545444,0.7214577,3.314915,3.735059e-06,5.9659845e-07,2.591822e-09,3.1358686e-06,1.3021822
1766,17.0,3.0,2065,miroc_esm_chem_rcp85,34.55026,0.72188747,3.3157117,2.8048441e-06,5.1582117e-07,-1.4407634e-09,2.2904637e-06,1.8695798
1767,17.0,3.0,2066,miroc_esm_chem_rcp85,34.547592,0.73403955,3.3275187,4.0611826e-06,-3.9412822e-07,-1.4970956e-09,4.456808e-06,1.8409204
1768,17.0,3.0,2067,miroc_esm_chem_rcp85,34.549545,0.7344441,3.328011,2.0997084e-06,2.7653397e-07,-7.757822e-10,1.8239501e-06,1.5914719
1769,17.0,3.0,2068,miroc_esm_chem_rcp85,34.546844,0.7342808,3.3278127,2.7050264e-06,6.548695e-07,4.766803e-10,2.0496802e-06,2.1558342
1770,17.0,3.0,2069,miroc_esm_chem_rcp85,34.54109,0.7307733,3.3240857,2.1380372e-06,2.1351416e-07,1.690471e-08,1.9076183e-06,1.8379276
1771,17.0,3.0,2070,miroc_esm_chem_rcp85,34.536453,0.72117877,3.3141613,4.5053457e-06,-3.656501e-07,3.473019e-09,4.867523e-06,2.0502517
1772,17.0,3.0,2071,miroc_esm_chem_rcp85,34.539093,0.7532592,3.34631,5.2659484e-06,2.1521157e-07,2.5737588e-09,5.048163e-06,2.2212505
1773,17.0,3.0,2072,miroc_esm_chem_rcp85,34.538425,0.76069117,3.3537195,1.9006042e-06,6.7677684e-07,2.9079732e-09,1.2209193e-06,2.326405
1774,17.0,3.0,2073,miroc_esm_chem_rcp85,34.544758,0.75040466,3.3439589,5.7020875e-06,-2.971701e-07,-1.1362145e-09,6.0003936e-06,1.9081858
1775,17.0,3.0,2074,miroc_esm_chem_rcp85,34.544662,0.75089717,3.3445017,5.282847e-06,-8.206412e-07,-9.999064e-10,6.104488e-06,2.0509646
1776,17.0,3.0,2075,miroc_esm_chem_rcp85,34.550144,0.76512295,3.359034,4.4100316e-06,5.931784e-07,2.3186727e-08,3.7936666e-06,2.164109
1777,17.0,3.0,2076,miroc_esm_chem_rcp85,34.54606,0.7476972,3.3415725,3.0393592e-06,2.784926e-07,8.011458e-09,2.7528552e-06,1.8489668
1778,17.0,3.0,2077,miroc_esm_chem_rcp85,34.546783,0.7290759,3.323885,2.4695735e-06,-3.5248016e-07,2.5461366e-09,2.8195075e-06,2.225666
1779,17.0,3.0,2078,miroc_esm_chem_rcp85,34.54233,0.7077049,3.3039832,4.6149567e-06,3.0506556e-07,9.594812e-09,4.300296e-06,2.462112
1780,17.0,3.0,2079,miroc_esm_chem_rcp85,34.54701,0.7041698,3.299426,2.7125095e-06,-2.4518638e-07,5.2464086e-09,2.9524497e-06,1.7239401
1781,17.0,3.0,2080,miroc_esm_chem_rcp85,34.5413,0.7219712,3.3165007,2.4414296e-06,-3.330599e-08,4.6345496e-09,2.470101e-06,2.6034102
1782,17.0,3.0,2081,miroc_esm_chem_rcp85,34.540634,0.731826,3.325315,3.2623973e-06,2.1013548e-07,1.3391725e-08,3.03887e-06,2.206748
1783,17.0,3.0,2082,miroc_esm_chem_rcp85,34.53955,0.7502942,3.3439007,3.1896866e-06,-2.7319854e-07,1.6441737e-09,3.461241e-06,2.7235527
1784,17.0,3.0,2083,miroc_esm_chem_rcp85,34.52598,0.76132905,3.35401,3.773302e-06,-5.315303e-08,2.8688591e-08,3.7977663e-06,2.9226243
1785,17.0,3.0,2084,miroc_esm_chem_rcp85,34.53834,0.7654127,3.3587856,6.144519e-06,4.4382293e-07,3.905445e-09,5.6967906e-06,1.8932966
1786,17.0,3.0,2085,miroc_esm_chem_rcp85,34.53757,0.78981316,3.38305,4.194713e-06,-4.6636885e-07,1.141537e-08,4.6496666e-06,2.8907392
1787,17.0,3.0,2086,miroc_esm_chem_rcp85,34.531357,0.81168884,3.4043796,4.871288e-06,7.287498e-07,2.827004e-08,4.1142684e-06,3.27619
1788,17.0,3.0,2087,miroc_esm_chem_rcp85,34.537125,0.8308492,3.4237103,4.717548e-06,3.2606445e-07,2.6459375e-08,4.3650243e-06,2.7730136
1789,17.0,3.0,2088,miroc_esm_chem_rcp85,34.537594,0.8279965,3.4208956,5.551167e-06,4.6565808e-07,3.2390008e-09,5.0822696e-06,2.4693875
1790,17.0,3.0,2089,miroc_esm_chem_rcp85,34.538124,0.83200276,3.4252145,2.5773902e-06,8.433213e-07,1.3931573e-08,1.7201374e-06,2.7346392
1791,17.0,3.0,2090,miroc_esm_chem_rcp85,34.534657,0.8319578,3.4249644,7.318941e-06,-3.3376935e-07,1.2337169e-08,7.640373e-06,2.9985185
1792,17.0,3.0,2091,miroc_esm_chem_rcp85,34.53662,0.8696801,3.4624145,4.753809e-06,-3.8302638e-08,2.9185305e-08,4.7629264e-06,3.566747
1793,17.0,3.0,2092,miroc_esm_chem_rcp85,34.533962,0.87285876,3.4653435,3.1729046e-06,5.0649834e-07,5.3979015e-08,2.6124271e-06,2.915535
1794,17.0,3.0,2093,miroc_esm_chem_rcp85,34.53475,0.8495251,3.4422152,7.0784504e-06,1.2317832e-07,1.8353228e-08,6.936919e-06,2.419012
1795,17.0,3.0,2094,miroc_esm_chem_rcp85,34.527363,0.85412246,3.4467776,6.7151677e-06,-8.2748335e-07,2.2373158e-08,7.520278e-06,3.4013498
1796,17.0,3.0,2095,miroc_esm_chem_rcp85,34.52575,0.89330816,3.4853842,6.666218e-06,5.2447405e-07,1.5905703e-08,6.125838e-06,3.6266804
1797,17.0,3.0,2096,miroc_esm_chem_rcp85,34.53935,0.9176977,3.5104697,7.0707156e-06,4.3959415e-07,1.7818275e-08,6.613303e-06,2.6861315
1798,17.0,3.0,2097,miroc_esm_chem_rcp85,34.539516,0.91542906,3.5082633,4.5998354e-06,3.7935965e-07,4.0995523e-08,4.17948e-06,2.9137459
1799,17.0,3.0,2098,miroc_esm_chem_rcp85,34.533474,0.90699136,3.4995031,7.174235e-06,-5.9731366e-07,2.6434531e-08,7.745114e-06,3.0493464
1800,17.0,3.0,2099,miroc_esm_chem_rcp85,34.526142,0.9106731,3.503144,5.391996e-06,6.779434e-08,7.059183e-08,5.25361e-06,3.68254
1801,17.0,3.0,2100,miroc_esm_chem_rcp85,34.520096,0.91913444,3.5116286,8.34675e-06,-1.7892162e-07,7.296827e-08,8.452704e-06,4.0726385
1802,18.0,3.0,1995,miroc_esm_chem_rcp85,34.353645,0.15518504,2.7376952,-2.319115e-06,-8.030128e-08,-2.816835e-08,-2.2106453e-06,-0.60146594
1803,18.0,3.0,1996,miroc_esm_chem_rcp85,34.333046,0.18887676,2.7702098,4.474441e-06,-8.1155584e-08,-2.816835e-08,4.583765e-06,0.50087047
1804,18.0,3.0,1997,miroc_esm_chem_rcp85,34.339836,0.22752944,2.8092508,-4.435448e-07,-1.7913585e-07,-2.816835e-08,-2.3624058e-07,-0.8378728
1805,18.0,3.0,1998,miroc_esm_chem_rcp85,34.32831,0.25783083,2.8388934,3.2940936e-06,-1.8008377e-07,-2.816835e-08,3.5023459e-06,-0.20454551
1806,18.0,3.0,1999,miroc_esm_chem_rcp85,34.34376,0.33161557,2.913563,-3.897111e-07,1.2548704e-08,1.3323473e-08,-4.1558326e-07,0.2613683
1807,18.0,3.0,2000,miroc_esm_chem_rcp85,34.34001,0.3083107,2.8900435,-9.316499e-07,-2.7149383e-07,-2.816835e-08,-6.319877e-07,-1.1094904
