sectors,year,salinity,regions,aogcm
17.0,2052,34.55042,3.0,hadgem2-es_rcp8.5
17.0,2053,34.5465,3.0,hadgem2-es_rcp8.5
17.0,2054,34.543434,3.0,hadgem2-es_rcp8.5
17.0,2055,34.545647,3.0,hadgem2-es_rcp8.5
17.0,2056,34.546432,3.0,hadgem2-es_rcp8.5
17.0,2057,34.545685,3.0,hadgem2-es_rcp8.5
17.0,2058,34.55144,3.0,hadgem2-es_rcp8.5
17.0,2059,34.54945,3.0,hadgem2-es_rcp8.5
17.0,2060,34.548275,3.0,hadgem2-es_rcp8.5
17.0,2061,34.540977,3.0,hadgem2-es_rcp8.5
17.0,2062,34.54508,3.0,hadgem2-es_rcp8.5
17.0,2063,34.549755,3.0,hadgem2-es_rcp8.5
17.0,2064,34.549248,3.0,hadgem2-es_rcp8.5
17.0,2065,34.54089,3.0,hadgem2-es_rcp8.5
17.0,2066,34.529213,3.0,hadgem2-es_rcp8.5
17.0,2067,34.531174,3.0,hadgem2-es_rcp8.5
17.0,2068,34.53244,3.0,hadgem2-es_rcp8.5
17.0,2069,34.528206,3.0,hadgem2-es_rcp8.5
17.0,2070,34.541706,3.0,hadgem2-es_rcp8.5
17.0,2071,34.542046,3.0,hadgem2-es_rcp8.5
17.0,2072,34.541363,3.0,hadgem2-es_rcp8.5
17.0,2073,34.53969,3.0,hadgem2-es_rcp8.5
17.0,2074,34.539787,3.0,hadgem2-es_rcp8.5
17.0,2075,34.546825,3.0,hadgem2-es_rcp8.5
17.0,2076,34.540253,3.0,hadgem2-es_rcp8.5
17.0,2077,34.526928,3.0,hadgem2-es_rcp8.5
17.0,2078,34.537254,3.0,hadgem2-es_rcp8.5
17.0,2079,34.54349,3.0,hadgem2-es_rcp8.5
17.0,2080,34.54622,3.0,hadgem2-es_rcp8.5
17.0,2081,34.548027,3.0,hadgem2-es_rcp8.5
17.0,2082,34.551155,3.0,hadgem2-es_rcp8.5
17.0,2083,34.54904,3.0,hadgem2-es_rcp8.5
17.0,2084,34.542057,3.0,hadgem2-es_rcp8.5
17.0,2085,34.540092,3.0,hadgem2-es_rcp8.5
17.0,2086,34.53659,3.0,hadgem2-es_rcp8.5
17.0,2087,34.54404,3.0,hadgem2-es_rcp8.5
17.0,2088,34.54058,3.0,hadgem2-es_rcp8.5
17.0,2089,34.522396,3.0,hadgem2-es_rcp8.5
17.0,2090,34.52537,3.0,hadgem2-es_rcp8.5
17.0,2091,34.526848,3.0,hadgem2-es_rcp8.5
17.0,2092,34.53018,3.0,hadgem2-es_rcp8.5
17.0,2093,34.534386,3.0,hadgem2-es_rcp8.5
17.0,2094,34.5269,3.0,hadgem2-es_rcp8.5
17.0,2095,34.5319,3.0,hadgem2-es_rcp8.5
17.0,2096,34.53299,3.0,hadgem2-es_rcp8.5
17.0,2097,34.5325,3.0,hadgem2-es_rcp8.5
17.0,2098,34.51688,3.0,hadgem2-es_rcp8.5
17.0,2099,34.525566,3.0,hadgem2-es_rcp8.5
17.0,2100,34.52471,3.0,hadgem2-es_rcp8.5
18.0,1995,34.30249,3.0,hadgem2-es_rcp8.5
18.0,1996,34.335075,3.0,hadgem2-es_rcp8.5
18.0,1997,34.360657,3.0,hadgem2-es_rcp8.5
18.0,1998,34.35876,3.0,hadgem2-es_rcp8.5
18.0,1999,34.367405,3.0,hadgem2-es_rcp8.5
18.0,2000,34.380867,3.0,hadgem2-es_rcp8.5
18.0,2001,34.36778,3.0,hadgem2-es_rcp8.5
18.0,2002,34.357464,3.0,hadgem2-es_rcp8.5
18.0,2003,34.36911,3.0,hadgem2-es_rcp8.5
18.0,2004,34.378246,3.0,hadgem2-es_rcp8.5
18.0,2005,34.322094,3.0,hadgem2-es_rcp8.5
18.0,2006,34.331696,3.0,hadgem2-es_rcp8.5
18.0,2007,34.35944,3.0,hadgem2-es_rcp8.5
18.0,2008,34.33385,3.0,hadgem2-es_rcp8.5
18.0,2009,34.35088,3.0,hadgem2-es_rcp8.5
18.0,2010,34.35942,3.0,hadgem2-es_rcp8.5
18.0,2011,34.355217,3.0,hadgem2-es_rcp8.5
18.0,2012,34.304035,3.0,hadgem2-es_rcp8.5
18.0,2013,34.28848,3.0,hadgem2-es_rcp8.5
18.0,2014,34.314575,3.0,hadgem2-es_rcp8.5
18.0,2015,34.29996,3.0,hadgem2-es_rcp8.5
18.0,2016,34.278217,3.0,hadgem2-es_rcp8.5
18.0,2017,34.27807,3.0,hadgem2-es_rcp8.5
18.0,2018,34.298153,3.0,hadgem2-es_rcp8.5
18.0,2019,34.264393,3.0,hadgem2-es_rcp8.5
18.0,2020,34.25225,3.0,hadgem2-es_rcp8.5
18.0,2021,34.254234,3.0,hadgem2-es_rcp8.5
18.0,2022,34.304783,3.0,hadgem2-es_rcp8.5
18.0,2023,34.31729,3.0,hadgem2-es_rcp8.5
18.0,2024,34.296177,3.0,hadgem2-es_rcp8.5
18.0,2025,34.285683,3.0,hadgem2-es_rcp8.5
18.0,2026,34.274208,3.0,hadgem2-es_rcp8.5
18.0,2027,34.28356,3.0,hadgem2-es_rcp8.5
18.0,2028,34.286636,3.0,hadgem2-es_rcp8.5
18.0,2029,34.302944,3.0,hadgem2-es_rcp8.5
18.0,2030,34.277267,3.0,hadgem2-es_rcp8.5
18.0,2031,34.28305,3.0,hadgem2-es_rcp8.5
18.0,2032,34.282074,3.0,hadgem2-es_rcp8.5
18.0,2033,34.297043,3.0,hadgem2-es_rcp8.5
18.0,2034,34.255135,3.0,hadgem2-es_rcp8.5
18.0,2035,34.253223,3.0,hadgem2-es_rcp8.5
18.0,2036,34.230515,3.0,hadgem2-es_rcp8.5
18.0,2037,34.220943,3.0,hadgem2-es_rcp8.5
18.0,2038,34.233776,3.0,hadgem2-es_rcp8.5
18.0,2039,34.220795,3.0,hadgem2-es_rcp8.5
18.0,2040,34.257732,3.0,hadgem2-es_rcp8.5
18.0,2041,34.233505,3.0,hadgem2-es_rcp8.5
18.0,2042,34.23062,3.0,hadgem2-es_rcp8.5
18.0,2043,34.225597,3.0,hadgem2-es_rcp8.5
18.0,2044,34.154106,3.0,hadgem2-es_rcp8.5
18.0,2045,34.15654,3.0,hadgem2-es_rcp8.5
18.0,2046,34.144085,3.0,hadgem2-es_rcp8.5
18.0,2047,34.145977,3.0,hadgem2-es_rcp8.5
18.0,2048,34.174366,3.0,hadgem2-es_rcp8.5
18.0,2049,34.19581,3.0,hadgem2-es_rcp8.5
18.0,2050,34.15689,3.0,hadgem2-es_rcp8.5
18.0,2051,34.16995,3.0,hadgem2-es_rcp8.5
18.0,2052,34.154835,3.0,hadgem2-es_rcp8.5
18.0,2053,34.161697,3.0,hadgem2-es_rcp8.5
18.0,2054,34.149136,3.0,hadgem2-es_rcp8.5
18.0,2055,34.136456,3.0,hadgem2-es_rcp8.5
18.0,2056,34.116467,3.0,hadgem2-es_rcp8.5
18.0,2057,34.10326,3.0,hadgem2-es_rcp8.5
18.0,2058,34.120106,3.0,hadgem2-es_rcp8.5
18.0,2059,34.14009,3.0,hadgem2-es_rcp8.5
18.0,2060,34.15311,3.0,hadgem2-es_rcp8.5
18.0,2061,34.14545,3.0,hadgem2-es_rcp8.5
18.0,2062,34.179546,3.0,hadgem2-es_rcp8.5
18.0,2063,34.144936,3.0,hadgem2-es_rcp8.5
18.0,2064,34.150925,3.0,hadgem2-es_rcp8.5
18.0,2065,34.12946,3.0,hadgem2-es_rcp8.5
18.0,2066,34.09939,3.0,hadgem2-es_rcp8.5
18.0,2067,34.09577,3.0,hadgem2-es_rcp8.5
18.0,2068,34.1007,3.0,hadgem2-es_rcp8.5
18.0,2069,34.097443,3.0,hadgem2-es_rcp8.5
18.0,2070,34.1122,3.0,hadgem2-es_rcp8.5
18.0,2071,34.07811,3.0,hadgem2-es_rcp8.5
18.0,2072,34.05154,3.0,hadgem2-es_rcp8.5
18.0,2073,34.063896,3.0,hadgem2-es_rcp8.5
18.0,2074,34.02235,3.0,hadgem2-es_rcp8.5
18.0,2075,34.05384,3.0,hadgem2-es_rcp8.5
18.0,2076,34.03415,3.0,hadgem2-es_rcp8.5
18.0,2077,34.042255,3.0,hadgem2-es_rcp8.5
18.0,2078,34.081776,3.0,hadgem2-es_rcp8.5
18.0,2079,34.075943,3.0,hadgem2-es_rcp8.5
18.0,2080,34.083065,3.0,hadgem2-es_rcp8.5
18.0,2081,34.117126,3.0,hadgem2-es_rcp8.5
18.0,2082,34.09555,3.0,hadgem2-es_rcp8.5
18.0,2083,34.078514,3.0,hadgem2-es_rcp8.5
18.0,2084,34.088467,3.0,hadgem2-es_rcp8.5
18.0,2085,34.060265,3.0,hadgem2-es_rcp8.5
18.0,2086,34.07391,3.0,hadgem2-es_rcp8.5
18.0,2087,34.056824,3.0,hadgem2-es_rcp8.5
18.0,2088,34.00397,3.0,hadgem2-es_rcp8.5
18.0,2089,33.991722,3.0,hadgem2-es_rcp8.5
18.0,2090,33.997482,3.0,hadgem2-es_rcp8.5
18.0,2091,33.975815,3.0,hadgem2-es_rcp8.5
18.0,2092,33.999382,3.0,hadgem2-es_rcp8.5
18.0,2093,34.019432,3.0,hadgem2-es_rcp8.5
18.0,2094,34.020046,3.0,hadgem2-es_rcp8.5
18.0,2095,34.041607,3.0,hadgem2-es_rcp8.5
18.0,2096,33.958584,3.0,hadgem2-es_rcp8.5
18.0,2097,33.933254,3.0,hadgem2-es_rcp8.5
18.0,2098,33.90267,3.0,hadgem2-es_rcp8.5
18.0,2099,33.909443,3.0,hadgem2-es_rcp8.5
18.0,2100,33.924416,3.0,hadgem2-es_rcp8.5
1.0,1995,34.53239,1.0,ipsl-cm5a-mr_rcp2.6
1.0,1996,34.530544,1.0,ipsl-cm5a-mr_rcp2.6
1.0,1997,34.531376,1.0,ipsl-cm5a-mr_rcp2.6
1.0,1998,34.530937,1.0,ipsl-cm5a-mr_rcp2.6
1.0,1999,34.53116,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2000,34.533398,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2001,34.534786,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2002,34.53496,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2003,34.53429,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2004,34.53834,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2005,34.5365,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2006,34.538895,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2007,34.539787,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2008,34.541595,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2009,34.54259,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2010,34.54051,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2011,34.54031,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2012,34.53971,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2013,34.540203,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2014,34.539722,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2015,34.541183,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2016,34.53807,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2017,34.536106,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2018,34.537636,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2019,34.538128,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2020,34.540092,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2021,34.538433,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2022,34.538998,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2023,34.54033,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2024,34.539356,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2025,34.539944,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2026,34.54099,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2027,34.54117,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2028,34.54298,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2029,34.54354,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2030,34.543804,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2031,34.542362,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2032,34.54178,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2033,34.539368,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2034,34.53996,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2035,34.541092,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2036,34.543148,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2037,34.542217,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2038,34.542717,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2039,34.541832,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2040,34.54074,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2041,34.541145,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2042,34.54048,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2043,34.541557,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2044,34.538506,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2045,34.535328,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2046,34.533134,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2047,34.53656,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2048,34.5355,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2049,34.535126,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2050,34.534374,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2051,34.532913,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2052,34.535686,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2053,34.535946,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2054,34.536007,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2055,34.53266,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2056,34.53191,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2057,34.531273,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2058,34.532455,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2059,34.537643,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2060,34.538307,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2061,34.53986,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2062,34.53946,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2063,34.536743,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2064,34.535236,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2065,34.53727,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2066,34.539165,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2067,34.539783,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2068,34.53914,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2069,34.541893,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2070,34.541393,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2071,34.53987,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2072,34.542076,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2073,34.543045,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2074,34.544678,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2075,34.543175,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2076,34.540066,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2077,34.540276,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2078,34.540672,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2079,34.542645,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2080,34.54323,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2081,34.544456,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2082,34.54401,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2083,34.542316,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2084,34.540306,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2085,34.540985,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2086,34.539677,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2087,34.537464,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2088,34.534256,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2089,34.53363,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2090,34.538807,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2091,34.540154,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2092,34.541393,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2093,34.539814,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2094,34.537453,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2095,34.53683,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2096,34.536648,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2097,34.53576,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2098,34.537666,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2099,34.541885,1.0,ipsl-cm5a-mr_rcp2.6
1.0,2100,34.542576,1.0,ipsl-cm5a-mr_rcp2.6
2.0,1995,34.464867,1.0,ipsl-cm5a-mr_rcp2.6
2.0,1996,34.45997,1.0,ipsl-cm5a-mr_rcp2.6
2.0,1997,34.456074,1.0,ipsl-cm5a-mr_rcp2.6
2.0,1998,34.450054,1.0,ipsl-cm5a-mr_rcp2.6
2.0,1999,34.459118,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2000,34.465576,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2001,34.45967,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2002,34.469654,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2003,34.473194,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2004,34.471096,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2005,34.469227,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2006,34.47268,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2007,34.49129,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2008,34.504204,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2009,34.51502,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2010,34.51641,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2011,34.517654,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2012,34.538486,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2013,34.528946,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2014,34.514183,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2015,34.51094,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2016,34.520393,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2017,34.515064,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2018,34.510937,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2019,34.500854,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2020,34.503086,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2021,34.50783,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2022,34.512295,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2023,34.51249,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2024,34.517822,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2025,34.519608,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2026,34.512657,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2027,34.512085,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2028,34.512657,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2029,34.512646,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2030,34.51247,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2031,34.519802,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2032,34.519783,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2033,34.52043,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2034,34.523823,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2035,34.525196,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2036,34.514816,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2037,34.502747,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2038,34.49762,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2039,34.487186,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2040,34.476685,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2041,34.47574,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2042,34.476868,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2043,34.468784,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2044,34.466297,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2045,34.463108,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2046,34.46942,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2047,34.464394,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2048,34.46273,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2049,34.475464,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2050,34.476627,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2051,34.463474,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2052,34.446022,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2053,34.443153,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2054,34.446766,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2055,34.451077,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2056,34.464165,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2057,34.457863,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2058,34.43804,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2059,34.42204,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2060,34.419445,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2061,34.43222,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2062,34.447517,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2063,34.460052,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2064,34.47227,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2065,34.483242,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2066,34.49182,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2067,34.490585,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2068,34.48348,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2069,34.483624,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2070,34.48112,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2071,34.492554,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2072,34.493637,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2073,34.496094,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2074,34.490143,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2075,34.481895,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2076,34.47837,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2077,34.474983,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2078,34.47573,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2079,34.47464,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2080,34.48077,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2081,34.486687,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2082,34.482826,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2083,34.491467,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2084,34.493877,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2085,34.496616,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2086,34.492325,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2087,34.494846,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2088,34.49417,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2089,34.488956,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2090,34.48525,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2091,34.479435,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2092,34.479683,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2093,34.48509,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2094,34.492508,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2095,34.499832,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2096,34.500927,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2097,34.504375,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2098,34.51195,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2099,34.51376,1.0,ipsl-cm5a-mr_rcp2.6
2.0,2100,34.516243,1.0,ipsl-cm5a-mr_rcp2.6
3.0,1995,34.57928,1.0,ipsl-cm5a-mr_rcp2.6
3.0,1996,34.57696,1.0,ipsl-cm5a-mr_rcp2.6
3.0,1997,34.5789,1.0,ipsl-cm5a-mr_rcp2.6
3.0,1998,34.578743,1.0,ipsl-cm5a-mr_rcp2.6
3.0,1999,34.58195,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2000,34.58461,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2001,34.58657,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2002,34.585964,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2003,34.589115,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2004,34.59416,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2005,34.59709,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2006,34.596203,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2007,34.596577,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2008,34.59829,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2009,34.59864,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2010,34.597893,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2011,34.595135,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2012,34.590706,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2013,34.593372,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2014,34.590252,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2015,34.592175,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2016,34.594677,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2017,34.59391,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2018,34.595825,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2019,34.594513,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2020,34.592995,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2021,34.59341,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2022,34.593227,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2023,34.591965,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2024,34.59098,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2025,34.592518,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2026,34.591206,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2027,34.591232,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2028,34.594013,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2029,34.593735,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2030,34.593037,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2031,34.590267,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2032,34.591568,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2033,34.590332,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2034,34.588963,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2035,34.591057,1.0,ipsl-cm5a-mr_rcp2.6
3.0,2036,34.595673,1.0,ipsl-cm5a-mr_rcp2.6
