sectors,year,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,regions,aogcm
2.0,2084.0,2.5429395e-06,4.3309598e-08,1.0479966e-07,2.3948303e-06,2.5334883,1.0,noresm1-m_rcp8.5
2.0,2085.0,-4.3835814e-07,2.4811246e-07,-2.6360983e-08,-6.601096e-07,2.0912142,1.0,noresm1-m_rcp8.5
2.0,2086.0,-5.83322e-07,-7.935459e-08,2.4633643e-08,-5.28601e-07,1.5233301,1.0,noresm1-m_rcp8.5
2.0,2087.0,1.910737e-06,3.150657e-08,1.4168519e-07,1.7375453e-06,2.882358,1.0,noresm1-m_rcp8.5
2.0,2088.0,5.252355e-07,2.0854306e-07,7.292026e-08,2.437722e-07,2.3916502,1.0,noresm1-m_rcp8.5
2.0,2089.0,-1.9709855e-06,2.85542e-07,-1.14742825e-07,-2.1417848e-06,1.738062,1.0,noresm1-m_rcp8.5
2.0,2090.0,1.0620454e-06,3.9577937e-08,5.4357784e-08,9.681097e-07,1.8724381,1.0,noresm1-m_rcp8.5
2.0,2091.0,5.848524e-07,1.0791187e-07,4.186825e-08,4.3507228e-07,1.7614058,1.0,noresm1-m_rcp8.5
2.0,2092.0,-1.6155064e-07,1.786488e-07,-7.273967e-09,-3.3292548e-07,1.1219398,1.0,noresm1-m_rcp8.5
2.0,2093.0,-2.439368e-06,2.1005985e-07,-1.318764e-07,-2.5175516e-06,0.39032537,1.0,noresm1-m_rcp8.5
2.0,2094.0,3.0556776e-06,8.420773e-09,2.3063895e-07,2.8166178e-06,3.6001542,1.0,noresm1-m_rcp8.5
2.0,2095.0,1.9069379e-06,2.3498303e-07,1.5716805e-07,1.5147868e-06,2.944469,1.0,noresm1-m_rcp8.5
2.0,2096.0,1.6782659e-06,3.1947388e-07,4.862806e-08,1.310164e-06,3.1538508,1.0,noresm1-m_rcp8.5
2.0,2097.0,2.3743685e-06,4.665932e-07,1.3505417e-07,1.7727211e-06,3.7410614,1.0,noresm1-m_rcp8.5
2.0,2098.0,1.1664249e-06,3.1839087e-07,1.2298023e-07,7.250538e-07,2.635904,1.0,noresm1-m_rcp8.5
2.0,2099.0,9.431683e-07,3.120006e-07,2.1258231e-07,4.185854e-07,2.5619063,1.0,noresm1-m_rcp8.5
2.0,2100.0,-3.2012528e-07,3.788935e-07,-1.2285174e-09,-6.9779026e-07,1.5669261,1.0,noresm1-m_rcp8.5
3.0,1995.0,8.823132e-07,-7.3894324e-07,4.843615e-09,1.6164128e-06,0.76991355,1.0,noresm1-m_rcp8.5
3.0,1996.0,-7.670726e-07,-2.452905e-07,-1.8512692e-08,-5.032694e-07,0.257143,1.0,noresm1-m_rcp8.5
3.0,1997.0,-8.2936474e-08,2.1200203e-06,-1.5642025e-08,-2.187315e-06,-0.60358816,1.0,noresm1-m_rcp8.5
3.0,1998.0,-3.0730072e-07,-1.3226115e-06,1.7645656e-08,9.976651e-07,-0.5306064,1.0,noresm1-m_rcp8.5
3.0,1999.0,5.2803307e-07,2.3574513e-08,-1.1692645e-08,5.161512e-07,-0.31688303,1.0,noresm1-m_rcp8.5
3.0,2000.0,7.3066457e-07,-3.6823643e-08,-7.634489e-09,7.751227e-07,-0.1151465,1.0,noresm1-m_rcp8.5
3.0,2001.0,-4.3650132e-07,1.1664342e-06,-6.244321e-10,-1.6023112e-06,-1.3976928,1.0,noresm1-m_rcp8.5
3.0,2002.0,-2.2597048e-06,-1.7753433e-06,-8.307487e-10,-4.8353075e-07,-0.45766708,1.0,noresm1-m_rcp8.5
3.0,2003.0,-9.663155e-07,-1.2336134e-06,-8.537002e-09,2.7583488e-07,0.5729284,1.0,noresm1-m_rcp8.5
3.0,2004.0,-4.5100528e-08,2.4906473e-07,-3.5286707e-08,-2.5887857e-07,0.89629465,1.0,noresm1-m_rcp8.5
3.0,2005.0,1.2794886e-06,1.407304e-06,3.805512e-08,-1.658706e-07,0.11529546,1.0,noresm1-m_rcp8.5
3.0,2006.0,-7.509189e-07,-9.3154017e-07,9.34877e-09,1.7127253e-07,0.5733141,1.0,noresm1-m_rcp8.5
3.0,2007.0,-1.7083785e-07,9.245052e-07,-1.08893685e-08,-1.0844536e-06,-0.0794904,1.0,noresm1-m_rcp8.5
3.0,2008.0,-6.0190155e-07,1.3356623e-07,1.7953628e-08,-7.534214e-07,-0.55438834,1.0,noresm1-m_rcp8.5
3.0,2009.0,-1.7093045e-06,-1.9128e-06,4.2623707e-08,1.6087172e-07,0.81644976,1.0,noresm1-m_rcp8.5
3.0,2010.0,2.5039308e-06,2.097542e-06,1.6262831e-08,3.9012596e-07,1.0618396,1.0,noresm1-m_rcp8.5
3.0,2011.0,1.7028713e-06,-3.0431657e-08,-3.98541e-09,1.7372884e-06,-0.1190524,1.0,noresm1-m_rcp8.5
3.0,2012.0,-1.4024712e-06,2.019673e-07,-1.3230908e-08,-1.5912075e-06,-0.5638416,1.0,noresm1-m_rcp8.5
3.0,2013.0,6.656794e-08,-1.3496541e-06,-2.2441575e-09,1.4184661e-06,0.3278586,1.0,noresm1-m_rcp8.5
3.0,2014.0,1.8064965e-06,1.2530721e-06,-1.7622748e-08,5.7104717e-07,-0.6526743,1.0,noresm1-m_rcp8.5
3.0,2015.0,3.4227492e-07,-1.931175e-06,1.11342e-08,2.2623155e-06,0.0664818,1.0,noresm1-m_rcp8.5
3.0,2016.0,2.2057347e-06,2.257137e-06,-7.018208e-09,-4.4384247e-08,-0.26690447,1.0,noresm1-m_rcp8.5
3.0,2017.0,1.2267685e-06,1.6005882e-07,-1.8214529e-08,1.0849243e-06,-0.097359985,1.0,noresm1-m_rcp8.5
3.0,2018.0,5.299021e-07,-1.1292362e-06,-1.5691924e-08,1.6748303e-06,-0.9035191,1.0,noresm1-m_rcp8.5
3.0,2019.0,-1.1945923e-06,-8.036202e-09,-9.811923e-09,-1.1767441e-06,-0.40637004,1.0,noresm1-m_rcp8.5
3.0,2020.0,-1.6482521e-06,-2.2111965e-07,-1.0280794e-08,-1.4168517e-06,0.4194212,1.0,noresm1-m_rcp8.5
3.0,2021.0,-3.5390215e-08,1.7166539e-06,-4.513411e-09,-1.7475306e-06,0.14386031,1.0,noresm1-m_rcp8.5
3.0,2022.0,1.7111219e-06,2.6862853e-07,2.6372637e-09,1.4398561e-06,0.29514152,1.0,noresm1-m_rcp8.5
3.0,2023.0,4.950044e-07,2.2513859e-07,-7.0033273e-09,2.7686914e-07,-0.20163143,1.0,noresm1-m_rcp8.5
3.0,2024.0,-6.9633495e-07,-2.8449588e-07,-2.2508546e-08,-3.893305e-07,-0.83330435,1.0,noresm1-m_rcp8.5
3.0,2025.0,-1.3657009e-06,-4.8683995e-07,-1.5328357e-08,-8.635326e-07,-1.2460623,1.0,noresm1-m_rcp8.5
3.0,2026.0,1.2058155e-06,-2.7004214e-07,1.46237324e-08,1.4612339e-06,-0.29570112,1.0,noresm1-m_rcp8.5
3.0,2027.0,1.8334558e-06,2.295058e-07,-2.2005596e-08,1.6259556e-06,-0.4498722,1.0,noresm1-m_rcp8.5
3.0,2028.0,9.890375e-07,9.675181e-07,-1.8434472e-08,3.9953903e-08,-0.87245,1.0,noresm1-m_rcp8.5
3.0,2029.0,3.4076928e-09,3.8947627e-07,-2.0260188e-08,-3.6580838e-07,-0.65066355,1.0,noresm1-m_rcp8.5
3.0,2030.0,4.688502e-07,-7.618519e-07,1.7842634e-08,1.2128594e-06,0.4227402,1.0,noresm1-m_rcp8.5
3.0,2031.0,9.3733985e-07,4.3928344e-07,-1.6694006e-08,5.147504e-07,0.21853733,1.0,noresm1-m_rcp8.5
3.0,2032.0,9.1154044e-07,-2.0019921e-07,-2.128393e-08,1.1330236e-06,-0.08361295,1.0,noresm1-m_rcp8.5
3.0,2033.0,2.7129836e-06,7.4359934e-07,1.1732701e-08,1.9576516e-06,-0.0017742065,1.0,noresm1-m_rcp8.5
3.0,2034.0,-3.6447693e-07,-2.0209445e-06,5.6563174e-08,1.5999045e-06,1.1884493,1.0,noresm1-m_rcp8.5
3.0,2035.0,-3.468474e-07,2.3661678e-07,5.5146594e-09,-5.889788e-07,1.1804823,1.0,noresm1-m_rcp8.5
3.0,2036.0,7.0953854e-07,-4.2947212e-07,3.6605787e-08,1.1024049e-06,1.4688426,1.0,noresm1-m_rcp8.5
3.0,2037.0,1.0865775e-06,3.105918e-06,-1.0013056e-08,-2.0093273e-06,1.3323025,1.0,noresm1-m_rcp8.5
3.0,2038.0,1.137876e-06,1.4139781e-06,9.25067e-09,-2.8535274e-07,-0.17399326,1.0,noresm1-m_rcp8.5
3.0,2039.0,-1.2189951e-06,-1.145989e-06,1.7553583e-09,-7.476144e-08,0.014543667,1.0,noresm1-m_rcp8.5
3.0,2040.0,1.2463591e-06,3.7768064e-07,9.435159e-09,8.5924336e-07,0.47337183,1.0,noresm1-m_rcp8.5
3.0,2041.0,8.6213095e-07,-1.1361116e-06,1.38821e-08,1.9843606e-06,0.7105146,1.0,noresm1-m_rcp8.5
3.0,2042.0,1.879518e-07,9.021262e-07,-2.0503945e-08,-6.936704e-07,-0.67509776,1.0,noresm1-m_rcp8.5
3.0,2043.0,8.2599e-07,-3.6388465e-07,-1.5611853e-08,1.2054866e-06,-0.2593684,1.0,noresm1-m_rcp8.5
3.0,2044.0,1.8312096e-06,1.8176237e-07,-1.1725606e-09,1.6506199e-06,0.6590252,1.0,noresm1-m_rcp8.5
3.0,2045.0,2.2908696e-06,1.3782566e-06,-6.7967285e-09,9.194097e-07,0.36424747,1.0,noresm1-m_rcp8.5
3.0,2046.0,-7.8080994e-08,-5.712006e-07,3.621646e-09,4.8949795e-07,0.057260334,1.0,noresm1-m_rcp8.5
3.0,2047.0,1.0899499e-06,-8.774814e-08,-1.4820961e-08,1.192519e-06,-0.11137876,1.0,noresm1-m_rcp8.5
3.0,2048.0,1.7771507e-06,-1.0944979e-06,-6.2621455e-09,2.8779107e-06,-0.14753179,1.0,noresm1-m_rcp8.5
3.0,2049.0,2.9928144e-06,-2.0394351e-07,-1.5298493e-08,3.2120565e-06,-0.23900165,1.0,noresm1-m_rcp8.5
3.0,2050.0,7.916493e-08,-1.6448807e-06,5.5599518e-08,1.6684462e-06,1.1699808,1.0,noresm1-m_rcp8.5
3.0,2051.0,3.0648594e-06,1.8032875e-06,6.066547e-09,1.2555053e-06,0.5581063,1.0,noresm1-m_rcp8.5
3.0,2052.0,1.3031098e-06,1.1045985e-06,-2.166087e-08,2.201722e-07,-0.8993741,1.0,noresm1-m_rcp8.5
3.0,2053.0,-8.5292737e-07,-1.7346786e-06,2.7814064e-08,8.5393714e-07,-0.036263958,1.0,noresm1-m_rcp8.5
3.0,2054.0,1.6669134e-06,-3.0467967e-07,1.1186261e-08,1.9604067e-06,0.17996909,1.0,noresm1-m_rcp8.5
3.0,2055.0,-6.651733e-08,1.6244717e-06,-2.0067475e-08,-1.6709215e-06,0.0873975,1.0,noresm1-m_rcp8.5
3.0,2056.0,1.9399556e-07,-3.812752e-07,-9.972308e-09,5.852431e-07,-0.47074562,1.0,noresm1-m_rcp8.5
3.0,2057.0,1.668836e-06,-1.1739725e-06,1.0176454e-08,2.832632e-06,0.31091675,1.0,noresm1-m_rcp8.5
3.0,2058.0,1.3032985e-06,1.4822699e-06,-2.9116785e-08,-1.4985456e-07,-0.43139312,1.0,noresm1-m_rcp8.5
3.0,2059.0,1.8382251e-06,-8.458626e-07,3.1038493e-08,2.6530493e-06,0.14219083,1.0,noresm1-m_rcp8.5
3.0,2060.0,2.4344295e-06,-1.3336164e-06,1.3638145e-08,3.7544078e-06,1.4452353,1.0,noresm1-m_rcp8.5
3.0,2061.0,2.345144e-06,1.4227791e-06,-1.1538636e-08,9.339033e-07,0.7889053,1.0,noresm1-m_rcp8.5
3.0,2062.0,3.0558426e-06,-1.0522698e-06,6.9804244e-08,4.038308e-06,1.5783323,1.0,noresm1-m_rcp8.5
3.0,2063.0,4.0535605e-07,1.1197271e-06,4.991135e-09,-7.193622e-07,0.23980378,1.0,noresm1-m_rcp8.5
3.0,2064.0,1.6138066e-06,-1.1024869e-06,4.303525e-08,2.6732582e-06,0.45854726,1.0,noresm1-m_rcp8.5
3.0,2065.0,3.0865692e-06,7.3812504e-07,6.619576e-09,2.3418247e-06,0.940252,1.0,noresm1-m_rcp8.5
3.0,2066.0,7.725447e-07,1.5820775e-07,-1.5604034e-08,6.29941e-07,0.36122632,1.0,noresm1-m_rcp8.5
3.0,2067.0,1.3130264e-06,-1.355648e-06,4.1325388e-09,2.6645419e-06,0.644595,1.0,noresm1-m_rcp8.5
3.0,2068.0,1.4066877e-06,1.615628e-06,4.911208e-08,-2.5805232e-07,0.18357334,1.0,noresm1-m_rcp8.5
3.0,2069.0,-7.542249e-07,1.0836911e-06,-3.1392386e-08,-1.8065236e-06,-0.6444476,1.0,noresm1-m_rcp8.5
3.0,2070.0,-6.028155e-07,-2.454601e-07,-2.1308127e-08,-3.360473e-07,-0.34979424,1.0,noresm1-m_rcp8.5
3.0,2071.0,5.233559e-07,-9.732169e-08,4.459512e-09,6.16218e-07,0.06660575,1.0,noresm1-m_rcp8.5
3.0,2072.0,1.2114444e-06,5.0495413e-07,-2.557454e-08,7.320648e-07,-0.4226622,1.0,noresm1-m_rcp8.5
3.0,2073.0,1.3812938e-06,-4.735908e-07,-5.6239515e-09,1.8605085e-06,0.23416418,1.0,noresm1-m_rcp8.5
3.0,2074.0,1.4496364e-06,-4.1062074e-07,2.0500027e-08,1.8397571e-06,0.95145714,1.0,noresm1-m_rcp8.5
3.0,2075.0,1.7390731e-06,-3.827445e-07,1.5486613e-08,2.106331e-06,1.1770694,1.0,noresm1-m_rcp8.5
3.0,2076.0,1.7533307e-06,4.6842882e-07,1.1577699e-08,1.2733242e-06,0.62154686,1.0,noresm1-m_rcp8.5
3.0,2077.0,7.008461e-07,-3.2022197e-07,1.6144392e-08,1.0049237e-06,1.0736641,1.0,noresm1-m_rcp8.5
3.0,2078.0,3.7585262e-06,-1.3763287e-07,3.3732415e-09,3.892786e-06,0.34289166,1.0,noresm1-m_rcp8.5
3.0,2079.0,1.4949319e-06,3.6992893e-07,4.306989e-09,1.120696e-06,-0.30076483,1.0,noresm1-m_rcp8.5
3.0,2080.0,8.532489e-07,-1.2905142e-06,3.0049807e-09,2.1407582e-06,0.03734468,1.0,noresm1-m_rcp8.5
3.0,2081.0,2.2939334e-06,-1.45457e-06,2.0186643e-08,3.7283169e-06,1.272202,1.0,noresm1-m_rcp8.5
3.0,2082.0,3.3607105e-06,1.2184296e-06,-7.297035e-09,2.149578e-06,0.5837625,1.0,noresm1-m_rcp8.5
3.0,2083.0,1.5649846e-06,-1.4479149e-06,8.3296705e-08,2.929603e-06,1.6605091,1.0,noresm1-m_rcp8.5
3.0,2084.0,3.7780164e-06,2.0165987e-06,1.137152e-08,1.7500462e-06,1.81529,1.0,noresm1-m_rcp8.5
3.0,2085.0,1.7028565e-06,1.8751062e-06,-2.997138e-09,-1.6925266e-07,0.88052255,1.0,noresm1-m_rcp8.5
3.0,2086.0,1.0781436e-06,-3.1802648e-07,1.9693445e-09,1.3942007e-06,0.4760297,1.0,noresm1-m_rcp8.5
3.0,2087.0,2.6528953e-06,-1.141437e-06,3.6078205e-08,3.7582543e-06,1.6046634,1.0,noresm1-m_rcp8.5
3.0,2088.0,3.2826774e-06,1.0279888e-06,-6.1325115e-13,2.2546892e-06,1.6818762,1.0,noresm1-m_rcp8.5
3.0,2089.0,2.239413e-06,8.6062096e-07,-1.36177585e-08,1.3924098e-06,0.7869442,1.0,noresm1-m_rcp8.5
3.0,2090.0,1.8495008e-06,-1.7144137e-07,3.433698e-08,1.9866052e-06,1.1694049,1.0,noresm1-m_rcp8.5
3.0,2091.0,2.8628924e-06,-2.4905686e-08,8.410566e-09,2.8793875e-06,1.3349332,1.0,noresm1-m_rcp8.5
3.0,2092.0,4.197713e-06,9.453048e-07,-4.7873154e-09,3.2571957e-06,1.1049608,1.0,noresm1-m_rcp8.5
3.0,2093.0,1.2255864e-06,7.376166e-07,-1.0061088e-08,4.980309e-07,0.65576226,1.0,noresm1-m_rcp8.5
3.0,2094.0,2.6288762e-06,-1.3961935e-06,5.0013632e-08,3.975056e-06,2.295671,1.0,noresm1-m_rcp8.5
3.0,2095.0,3.2211726e-06,9.3477446e-08,3.038214e-08,3.097313e-06,2.4504786,1.0,noresm1-m_rcp8.5
3.0,2096.0,2.8607449e-06,1.1788638e-06,2.1593829e-08,1.6602871e-06,2.1158247,1.0,noresm1-m_rcp8.5
3.0,2097.0,4.1599114e-06,1.1114271e-06,2.3014378e-08,3.02547e-06,1.8226846,1.0,noresm1-m_rcp8.5
3.0,2098.0,4.3766727e-06,7.6959384e-07,2.422961e-08,3.5828493e-06,1.7953273,1.0,noresm1-m_rcp8.5
3.0,2099.0,4.5393112e-06,1.7999191e-06,3.7819838e-08,2.7015724e-06,1.0725758,1.0,noresm1-m_rcp8.5
3.0,2100.0,3.882513e-06,1.0343321e-06,2.3803794e-09,2.8458003e-06,0.4232551,1.0,noresm1-m_rcp8.5
4.0,1995.0,-1.1605694e-07,4.144865e-07,-2.9697924e-09,-5.2757366e-07,2.344552,1.0,noresm1-m_rcp8.5
4.0,1996.0,-7.353546e-07,-4.9976553e-08,-5.083277e-09,-6.8029476e-07,-1.3304744,1.0,noresm1-m_rcp8.5
4.0,1997.0,-1.8869003e-06,-1.6323412e-07,7.546079e-08,-1.799127e-06,-1.1469045,1.0,noresm1-m_rcp8.5
4.0,1998.0,-1.007664e-06,-3.6620122e-07,6.167231e-08,-7.031351e-07,-1.552907,1.0,noresm1-m_rcp8.5
4.0,1999.0,-1.5817719e-06,1.7251866e-08,-4.1549523e-08,-1.5574742e-06,-1.5292528,1.0,noresm1-m_rcp8.5
4.0,2000.0,4.5150094e-07,-2.833989e-07,-2.5649769e-08,7.605496e-07,-0.9345356,1.0,noresm1-m_rcp8.5
4.0,2001.0,-1.4271565e-06,1.987679e-07,1.3402783e-08,-1.6393273e-06,-1.0166751,1.0,noresm1-m_rcp8.5
4.0,2002.0,3.5380293e-07,-9.354307e-08,-2.3031138e-08,4.7037716e-07,-0.49030262,1.0,noresm1-m_rcp8.5
4.0,2003.0,2.8417396e-06,-4.803092e-07,-3.7556532e-08,3.3596054e-06,0.48509926,1.0,noresm1-m_rcp8.5
4.0,2004.0,1.4391773e-07,-9.264552e-08,-4.7361137e-08,2.8392438e-07,0.4027279,1.0,noresm1-m_rcp8.5
4.0,2005.0,-5.103886e-07,-3.7021668e-08,3.8864425e-08,-5.122314e-07,-0.32902667,1.0,noresm1-m_rcp8.5
4.0,2006.0,2.425008e-06,-5.1240676e-07,8.879872e-09,2.928535e-06,0.8980422,1.0,noresm1-m_rcp8.5
4.0,2007.0,-6.9151844e-07,-2.2306615e-07,-6.798845e-09,-4.6165343e-07,0.2601055,1.0,noresm1-m_rcp8.5
4.0,2008.0,-6.489052e-07,-4.7851334e-08,-1.6660199e-08,-5.8439366e-07,-0.9830711,1.0,noresm1-m_rcp8.5
4.0,2009.0,2.562687e-06,3.9741283e-07,5.013822e-08,2.115136e-06,3.1461437,1.0,noresm1-m_rcp8.5
4.0,2010.0,-6.314344e-07,-9.397008e-08,-2.5396453e-08,-5.1206786e-07,-0.89419144,1.0,noresm1-m_rcp8.5
4.0,2011.0,-3.1095607e-07,5.10855e-07,-2.5165816e-08,-7.966453e-07,0.7924292,1.0,noresm1-m_rcp8.5
4.0,2012.0,4.8023617e-07,1.788466e-07,-2.2023745e-08,3.2341333e-07,0.2752975,1.0,noresm1-m_rcp8.5
4.0,2013.0,2.3862879e-06,2.1668825e-07,6.0448734e-08,2.109151e-06,2.4612272,1.0,noresm1-m_rcp8.5
4.0,2014.0,-2.097073e-06,5.093159e-07,-2.9620928e-08,-2.576768e-06,-0.85826814,1.0,noresm1-m_rcp8.5
4.0,2015.0,1.3853229e-06,5.6853224e-07,2.7868301e-08,7.8892236e-07,1.6572592,1.0,noresm1-m_rcp8.5
4.0,2016.0,-2.792818e-06,4.3113562e-07,-2.8008895e-10,-3.2236735e-06,-0.38495764,1.0,noresm1-m_rcp8.5
4.0,2017.0,-1.8144875e-06,1.2479335e-06,-4.4777796e-08,-3.0176432e-06,1.2656503,1.0,noresm1-m_rcp8.5
4.0,2018.0,-1.318904e-07,-9.297116e-08,1.2659577e-08,-5.1578823e-08,-0.069627844,1.0,noresm1-m_rcp8.5
4.0,2019.0,1.87135e-06,-9.6146685e-08,1.1629548e-08,1.9558672e-06,0.46023518,1.0,noresm1-m_rcp8.5
4.0,2020.0,-6.413409e-07,-3.7257774e-07,8.310251e-09,-2.7707338e-07,0.16830723,1.0,noresm1-m_rcp8.5
4.0,2021.0,-1.6504364e-06,4.255578e-07,-4.932691e-08,-2.0266673e-06,0.4667006,1.0,noresm1-m_rcp8.5
4.0,2022.0,-8.9300715e-07,1.22798305e-08,-3.053688e-08,-8.747501e-07,-0.30862433,1.0,noresm1-m_rcp8.5
4.0,2023.0,-1.17023395e-08,-7.629679e-08,3.1200063e-08,3.3394386e-08,0.29631898,1.0,noresm1-m_rcp8.5
4.0,2024.0,-6.69047e-07,3.7215707e-07,-2.6046893e-08,-1.0151572e-06,0.43210933,1.0,noresm1-m_rcp8.5
4.0,2025.0,-5.458252e-07,2.7784716e-07,-2.1589184e-08,-8.0208315e-07,-0.1350743,1.0,noresm1-m_rcp8.5
4.0,2026.0,-1.3568318e-06,4.988469e-08,-2.8524912e-08,-1.3781915e-06,0.2843388,1.0,noresm1-m_rcp8.5
4.0,2027.0,-9.386657e-07,-1.516429e-07,-3.1393956e-08,-7.5562883e-07,-1.5261264,1.0,noresm1-m_rcp8.5
4.0,2028.0,-1.931567e-06,2.5992813e-07,-4.2535884e-08,-2.1489593e-06,-1.2256595,1.0,noresm1-m_rcp8.5
4.0,2029.0,-1.1174333e-06,2.4167758e-07,-2.1479831e-08,-1.337631e-06,0.51449543,1.0,noresm1-m_rcp8.5
4.0,2030.0,-1.2579095e-07,-2.0487161e-07,-6.143213e-09,8.5223874e-08,0.6276309,1.0,noresm1-m_rcp8.5
4.0,2031.0,-1.1354607e-06,-3.5083667e-07,-1.8006586e-08,-7.666174e-07,-0.5796355,1.0,noresm1-m_rcp8.5
4.0,2032.0,-2.0303175e-07,-3.0743826e-07,-4.5869054e-08,1.5027555e-07,-0.24414644,1.0,noresm1-m_rcp8.5
4.0,2033.0,1.167262e-07,1.4104793e-07,1.2092515e-09,-2.5530987e-08,0.59316313,1.0,noresm1-m_rcp8.5
4.0,2034.0,2.3649384e-06,-1.28587265e-08,9.104299e-10,2.3768866e-06,2.163284,1.0,noresm1-m_rcp8.5
4.0,2035.0,1.5604093e-06,-5.40561e-07,5.449011e-08,2.0464802e-06,1.0323019,1.0,noresm1-m_rcp8.5
4.0,2036.0,5.231044e-07,-4.2558668e-07,3.3201896e-08,9.154892e-07,0.47597685,1.0,noresm1-m_rcp8.5
4.0,2037.0,-8.332757e-07,2.0609054e-08,-1.9653701e-08,-8.3423106e-07,0.656304,1.0,noresm1-m_rcp8.5
4.0,2038.0,-2.2176723e-06,4.816475e-07,-4.003601e-08,-2.6592836e-06,0.4776142,1.0,noresm1-m_rcp8.5
4.0,2039.0,2.2399372e-06,1.1172455e-06,4.0624396e-08,1.0820672e-06,3.004709,1.0,noresm1-m_rcp8.5
4.0,2040.0,-9.271006e-07,-3.472957e-07,7.4078365e-08,-6.5388326e-07,1.3984925,1.0,noresm1-m_rcp8.5
4.0,2041.0,1.0859591e-06,-4.568133e-07,7.987797e-09,1.5347846e-06,0.57360536,1.0,noresm1-m_rcp8.5
4.0,2042.0,-3.604037e-06,-1.9228931e-08,-7.7180225e-08,-3.5076278e-06,-1.6518092,1.0,noresm1-m_rcp8.5
4.0,2043.0,-8.520978e-07,6.3173246e-07,-2.0958021e-08,-1.4628722e-06,1.1645361,1.0,noresm1-m_rcp8.5
4.0,2044.0,1.8235121e-06,4.0160847e-07,2.549767e-08,1.396406e-06,2.467395,1.0,noresm1-m_rcp8.5
4.0,2045.0,1.4712181e-07,-1.2779469e-07,-2.3479513e-08,2.98396e-07,0.7645797,1.0,noresm1-m_rcp8.5
4.0,2046.0,-1.5210614e-07,-1.3886941e-08,-1.9723007e-08,-1.1849619e-07,0.9581875,1.0,noresm1-m_rcp8.5
4.0,2047.0,-1.5019981e-06,-8.158012e-08,-3.802741e-08,-1.3823906e-06,0.5253325,1.0,noresm1-m_rcp8.5
4.0,2048.0,9.2938643e-07,2.6202744e-07,1.4673405e-08,6.5268557e-07,1.1948885,1.0,noresm1-m_rcp8.5
4.0,2049.0,-1.4925498e-06,1.6596354e-07,-2.7321775e-08,-1.6311916e-06,0.42184398,1.0,noresm1-m_rcp8.5
4.0,2050.0,2.9987903e-06,-2.9405675e-07,4.9403376e-08,3.2434434e-06,1.4054986,1.0,noresm1-m_rcp8.5
4.0,2051.0,-6.6815784e-07,8.544581e-08,2.6930476e-08,-7.8053415e-07,1.2295284,1.0,noresm1-m_rcp8.5
4.0,2052.0,-2.339602e-06,4.3307605e-08,-3.557178e-08,-2.3473376e-06,-0.12110392,1.0,noresm1-m_rcp8.5
4.0,2053.0,-4.615915e-07,-3.3311327e-09,1.5135429e-07,-6.0961463e-07,1.3671334,1.0,noresm1-m_rcp8.5
4.0,2054.0,5.7853407e-07,4.819542e-08,9.67796e-09,5.206607e-07,0.33431366,1.0,noresm1-m_rcp8.5
4.0,2055.0,-2.898971e-07,-6.478827e-08,-3.5455084e-08,-1.8965373e-07,-0.23735969,1.0,noresm1-m_rcp8.5
4.0,2056.0,-1.1488643e-06,2.7626547e-07,5.970654e-09,-1.4311004e-06,1.284409,1.0,noresm1-m_rcp8.5
4.0,2057.0,-3.828631e-07,3.1188813e-07,3.730713e-08,-7.3205837e-07,2.7241848,1.0,noresm1-m_rcp8.5
4.0,2058.0,-1.1898211e-06,-2.1839485e-07,-3.5198326e-08,-9.3622793e-07,-0.39796835,1.0,noresm1-m_rcp8.5
4.0,2059.0,2.7384262e-06,3.247812e-07,4.4815405e-08,2.3688297e-06,1.8368824,1.0,noresm1-m_rcp8.5
4.0,2060.0,-6.0443386e-07,-1.15399345e-07,6.805417e-08,-5.570887e-07,3.4101472,1.0,noresm1-m_rcp8.5
4.0,2061.0,-4.952371e-07,-9.272752e-08,-3.652039e-08,-3.659892e-07,0.9384326,1.0,noresm1-m_rcp8.5
4.0,2062.0,3.179478e-06,-1.569496e-07,1.430244e-07,3.1934032e-06,3.801744,1.0,noresm1-m_rcp8.5
4.0,2063.0,-4.933805e-07,5.15313e-09,-2.4555794e-08,-4.7397785e-07,0.86651784,1.0,noresm1-m_rcp8.5
4.0,2064.0,1.6107282e-06,-2.569802e-07,-3.4902723e-09,1.8711986e-06,1.1889875,1.0,noresm1-m_rcp8.5
4.0,2065.0,-1.401524e-06,-1.0973041e-07,-1.5687853e-08,-1.2761058e-06,1.2000054,1.0,noresm1-m_rcp8.5
4.0,2066.0,-4.3348678e-07,6.265188e-08,-6.1439818e-09,-4.899947e-07,1.6504458,1.0,noresm1-m_rcp8.5
4.0,2067.0,9.284674e-07,2.0428955e-07,-2.3997954e-08,7.481758e-07,2.4604025,1.0,noresm1-m_rcp8.5
4.0,2068.0,-2.457794e-06,1.04016216e-07,-3.7917887e-09,-2.5580182e-06,0.2529617,1.0,noresm1-m_rcp8.5
4.0,2069.0,-8.0950866e-07,1.7569806e-06,-5.1768136e-09,-2.5613124e-06,2.241061,1.0,noresm1-m_rcp8.5
4.0,2070.0,-2.1177893e-06,1.0517201e-06,4.0719193e-08,-3.2102287e-06,2.6132257,1.0,noresm1-m_rcp8.5
