,aSMB,sector,aogcm,year,aST,sector,aogcm,year
37,-6.0410983721136855e-06,2.0,ipsl-cm5-mr_rcp85,38,2.3638082497328847,2.0,ipsl-cm5-mr_rcp85,38
38,-1.1644870602270896e-05,2.0,ipsl-cm5-mr_rcp85,39,2.970711158212284,2.0,ipsl-cm5-mr_rcp85,39
39,-4.6909948541203175e-06,2.0,ipsl-cm5-mr_rcp85,40,3.215231523082313,2.0,ipsl-cm5-mr_rcp85,40
40,-6.384907753405484e-06,2.0,ipsl-cm5-mr_rcp85,41,4.205903857590721,2.0,ipsl-cm5-mr_rcp85,41
41,-4.290703580776571e-06,2.0,ipsl-cm5-mr_rcp85,42,3.263516883106685,2.0,ipsl-cm5-mr_rcp85,42
42,-5.658138727667773e-06,2.0,ipsl-cm5-mr_rcp85,43,2.9139546310674436,2.0,ipsl-cm5-mr_rcp85,43
43,-1.2074592154197753e-05,2.0,ipsl-cm5-mr_rcp85,44,3.279895249739592,2.0,ipsl-cm5-mr_rcp85,44
44,-1.2276474438563611e-05,2.0,ipsl-cm5-mr_rcp85,45,3.206318966946145,2.0,ipsl-cm5-mr_rcp85,45
45,-1.6595622083984348e-05,2.0,ipsl-cm5-mr_rcp85,46,4.438043652106996,2.0,ipsl-cm5-mr_rcp85,46
46,-9.768637155828268e-06,2.0,ipsl-cm5-mr_rcp85,47,4.008770473389002,2.0,ipsl-cm5-mr_rcp85,47
47,-1.4628932592290401e-05,2.0,ipsl-cm5-mr_rcp85,48,2.8955063832519654,2.0,ipsl-cm5-mr_rcp85,48
48,-1.3628568094522063e-05,2.0,ipsl-cm5-mr_rcp85,49,3.5636941113897094,2.0,ipsl-cm5-mr_rcp85,49
49,-1.870178305367603e-05,2.0,ipsl-cm5-mr_rcp85,50,3.6168996934040103,2.0,ipsl-cm5-mr_rcp85,50
50,-1.8179072051722383e-05,2.0,ipsl-cm5-mr_rcp85,51,4.047426873534695,2.0,ipsl-cm5-mr_rcp85,51
51,-1.471346152813179e-05,2.0,ipsl-cm5-mr_rcp85,52,2.9688873500810384,2.0,ipsl-cm5-mr_rcp85,52
52,-1.7204239031358644e-05,2.0,ipsl-cm5-mr_rcp85,53,3.651438407411472,2.0,ipsl-cm5-mr_rcp85,53
53,-8.479557549117946e-06,2.0,ipsl-cm5-mr_rcp85,54,4.131831861520136,2.0,ipsl-cm5-mr_rcp85,54
54,-1.5684708071499655e-05,2.0,ipsl-cm5-mr_rcp85,55,4.496038748481582,2.0,ipsl-cm5-mr_rcp85,55
55,-1.9500754631141185e-05,2.0,ipsl-cm5-mr_rcp85,56,3.5280081958300626,2.0,ipsl-cm5-mr_rcp85,56
56,-1.134818652485276e-05,2.0,ipsl-cm5-mr_rcp85,57,3.9016578308746914,2.0,ipsl-cm5-mr_rcp85,57
57,-2.1098115753211497e-05,2.0,ipsl-cm5-mr_rcp85,58,4.71685149286793,2.0,ipsl-cm5-mr_rcp85,58
58,-1.6020619405314887e-05,2.0,ipsl-cm5-mr_rcp85,59,4.184495769242056,2.0,ipsl-cm5-mr_rcp85,59
59,-1.4293391813117992e-05,2.0,ipsl-cm5-mr_rcp85,60,3.573558404877129,2.0,ipsl-cm5-mr_rcp85,60
60,-1.4094951119457035e-05,2.0,ipsl-cm5-mr_rcp85,61,4.6846972514258445,2.0,ipsl-cm5-mr_rcp85,61
61,-1.601072728312802e-05,2.0,ipsl-cm5-mr_rcp85,62,4.261208916659622,2.0,ipsl-cm5-mr_rcp85,62
62,-1.5976030141715598e-05,2.0,ipsl-cm5-mr_rcp85,63,3.6144595685689356,2.0,ipsl-cm5-mr_rcp85,63
63,-2.1468001475942583e-05,2.0,ipsl-cm5-mr_rcp85,64,4.243241205445209,2.0,ipsl-cm5-mr_rcp85,64
64,-1.8929306160682477e-05,2.0,ipsl-cm5-mr_rcp85,65,3.9286422820799625,2.0,ipsl-cm5-mr_rcp85,65
65,-1.2608496761771463e-05,2.0,ipsl-cm5-mr_rcp85,66,4.78375262190831,2.0,ipsl-cm5-mr_rcp85,66
66,-1.353953663702535e-05,2.0,ipsl-cm5-mr_rcp85,67,4.018039765022894,2.0,ipsl-cm5-mr_rcp85,67
67,-1.749531550078372e-05,2.0,ipsl-cm5-mr_rcp85,68,4.345124580786242,2.0,ipsl-cm5-mr_rcp85,68
68,-1.9242315922601166e-05,2.0,ipsl-cm5-mr_rcp85,69,4.6911903062578535,2.0,ipsl-cm5-mr_rcp85,69
69,-1.9772136696644892e-05,2.0,ipsl-cm5-mr_rcp85,70,4.2416073790236135,2.0,ipsl-cm5-mr_rcp85,70
70,-1.617512970682076e-05,2.0,ipsl-cm5-mr_rcp85,71,4.146550831933399,2.0,ipsl-cm5-mr_rcp85,71
71,-1.7268210088233883e-05,2.0,ipsl-cm5-mr_rcp85,72,5.28103884342178,2.0,ipsl-cm5-mr_rcp85,72
72,-1.4200782332631804e-05,2.0,ipsl-cm5-mr_rcp85,73,5.247079431920405,2.0,ipsl-cm5-mr_rcp85,73
73,-2.4812722713582504e-05,2.0,ipsl-cm5-mr_rcp85,74,5.155814906913358,2.0,ipsl-cm5-mr_rcp85,74
74,-1.2980497726235999e-05,2.0,ipsl-cm5-mr_rcp85,75,3.822986609036701,2.0,ipsl-cm5-mr_rcp85,75
75,-2.236870669628219e-05,2.0,ipsl-cm5-mr_rcp85,76,5.492361949555679,2.0,ipsl-cm5-mr_rcp85,76
76,-2.290143381115867e-05,2.0,ipsl-cm5-mr_rcp85,77,5.076083172443162,2.0,ipsl-cm5-mr_rcp85,77
77,-2.190055122160585e-05,2.0,ipsl-cm5-mr_rcp85,78,5.015626360873629,2.0,ipsl-cm5-mr_rcp85,78
78,-2.591663222573219e-05,2.0,ipsl-cm5-mr_rcp85,79,5.467805767270607,2.0,ipsl-cm5-mr_rcp85,79
79,-2.306729228721209e-05,2.0,ipsl-cm5-mr_rcp85,80,5.662677107638297,2.0,ipsl-cm5-mr_rcp85,80
80,-1.9747660710175145e-05,2.0,ipsl-cm5-mr_rcp85,81,5.234978165375324,2.0,ipsl-cm5-mr_rcp85,81
81,-2.4038256736327557e-05,2.0,ipsl-cm5-mr_rcp85,82,4.829107188874817,2.0,ipsl-cm5-mr_rcp85,82
82,-2.049322240963583e-05,2.0,ipsl-cm5-mr_rcp85,83,5.281777119281923,2.0,ipsl-cm5-mr_rcp85,83
83,-2.176270583969743e-05,2.0,ipsl-cm5-mr_rcp85,84,4.600276183017132,2.0,ipsl-cm5-mr_rcp85,84
84,-1.7749956781649092e-05,2.0,ipsl-cm5-mr_rcp85,85,5.071553065051037,2.0,ipsl-cm5-mr_rcp85,85
85,-2.4531439644626588e-05,2.0,ipsl-cm5-mr_rcp85,86,5.7152610000848005,2.0,ipsl-cm5-mr_rcp85,86
0,-5.217839817907497e-06,3.0,ipsl-cm5-mr_rcp85,1,0.391695536431936,3.0,ipsl-cm5-mr_rcp85,1
1,-4.022155066264445e-06,3.0,ipsl-cm5-mr_rcp85,2,0.46811863291619943,3.0,ipsl-cm5-mr_rcp85,2
2,-5.190234613817132e-06,3.0,ipsl-cm5-mr_rcp85,3,-0.003546538997362073,3.0,ipsl-cm5-mr_rcp85,3
3,-4.9122448775271656e-06,3.0,ipsl-cm5-mr_rcp85,4,0.3847859292414969,3.0,ipsl-cm5-mr_rcp85,4
4,-7.81533116814902e-06,3.0,ipsl-cm5-mr_rcp85,5,0.5305814966479646,3.0,ipsl-cm5-mr_rcp85,5
5,-3.854655383709473e-06,3.0,ipsl-cm5-mr_rcp85,6,0.5382591072553702,3.0,ipsl-cm5-mr_rcp85,6
6,-3.8911890986878155e-06,3.0,ipsl-cm5-mr_rcp85,7,0.6372133730605084,3.0,ipsl-cm5-mr_rcp85,7
7,-1.121501915152873e-05,3.0,ipsl-cm5-mr_rcp85,8,1.0111629211248798,3.0,ipsl-cm5-mr_rcp85,8
8,-7.297531835835465e-06,3.0,ipsl-cm5-mr_rcp85,9,0.3543317995086235,3.0,ipsl-cm5-mr_rcp85,9
9,-6.48533104240617e-06,3.0,ipsl-cm5-mr_rcp85,10,0.7049488041675396,3.0,ipsl-cm5-mr_rcp85,10
10,-1.7910414853706279e-06,3.0,ipsl-cm5-mr_rcp85,11,0.6153248469823472,3.0,ipsl-cm5-mr_rcp85,11
11,-3.202720667868047e-06,3.0,ipsl-cm5-mr_rcp85,12,0.6451999022900189,3.0,ipsl-cm5-mr_rcp85,12
12,-6.086347588895019e-06,3.0,ipsl-cm5-mr_rcp85,13,0.5400105701029463,3.0,ipsl-cm5-mr_rcp85,13
13,-2.9820770334978485e-06,3.0,ipsl-cm5-mr_rcp85,14,0.9102221848293592,3.0,ipsl-cm5-mr_rcp85,14
14,-5.247673016068723e-06,3.0,ipsl-cm5-mr_rcp85,15,0.30412738742451784,3.0,ipsl-cm5-mr_rcp85,15
15,-2.930435824635444e-06,3.0,ipsl-cm5-mr_rcp85,16,0.8441208138611568,3.0,ipsl-cm5-mr_rcp85,16
16,-2.8670376223092866e-06,3.0,ipsl-cm5-mr_rcp85,17,0.5650675693738699,3.0,ipsl-cm5-mr_rcp85,17
17,-2.5256074634402323e-06,3.0,ipsl-cm5-mr_rcp85,18,0.4834592231185552,3.0,ipsl-cm5-mr_rcp85,18
18,-5.057008572375698e-06,3.0,ipsl-cm5-mr_rcp85,19,0.729069748980047,3.0,ipsl-cm5-mr_rcp85,19
19,-1.1116590951355657e-05,3.0,ipsl-cm5-mr_rcp85,20,0.8754330068289188,3.0,ipsl-cm5-mr_rcp85,20
20,-3.258754493784172e-06,3.0,ipsl-cm5-mr_rcp85,21,1.0030638874632458,3.0,ipsl-cm5-mr_rcp85,21
21,-2.8986840726573883e-06,3.0,ipsl-cm5-mr_rcp85,22,0.8147067211339494,3.0,ipsl-cm5-mr_rcp85,22
22,-6.03141819541646e-06,3.0,ipsl-cm5-mr_rcp85,23,0.6123491176062377,3.0,ipsl-cm5-mr_rcp85,23
23,-5.0994054491025795e-06,3.0,ipsl-cm5-mr_rcp85,24,0.5724593580326256,3.0,ipsl-cm5-mr_rcp85,24
24,-8.784114707463186e-06,3.0,ipsl-cm5-mr_rcp85,25,0.8166334702490896,3.0,ipsl-cm5-mr_rcp85,25
25,-4.335225975178224e-06,3.0,ipsl-cm5-mr_rcp85,26,0.839852134470962,3.0,ipsl-cm5-mr_rcp85,26
26,-9.322208251375295e-06,3.0,ipsl-cm5-mr_rcp85,27,0.9526706362569743,3.0,ipsl-cm5-mr_rcp85,27
27,-4.7210705499378105e-06,3.0,ipsl-cm5-mr_rcp85,28,0.9055330004648293,3.0,ipsl-cm5-mr_rcp85,28
28,-6.349389029697429e-06,3.0,ipsl-cm5-mr_rcp85,29,0.5422645654781817,3.0,ipsl-cm5-mr_rcp85,29
29,-9.577409846804752e-06,3.0,ipsl-cm5-mr_rcp85,30,0.885304916074835,3.0,ipsl-cm5-mr_rcp85,30
30,-1.1440977725420087e-05,3.0,ipsl-cm5-mr_rcp85,31,1.0688627167872304,3.0,ipsl-cm5-mr_rcp85,31
31,-1.0671090394895752e-05,3.0,ipsl-cm5-mr_rcp85,32,0.9246715181478409,3.0,ipsl-cm5-mr_rcp85,32
32,-9.116557223652478e-06,3.0,ipsl-cm5-mr_rcp85,33,1.2825753527639687,3.0,ipsl-cm5-mr_rcp85,33
33,-4.494634319736054e-06,3.0,ipsl-cm5-mr_rcp85,34,1.166798524665919,3.0,ipsl-cm5-mr_rcp85,34
34,-8.286935083953675e-06,3.0,ipsl-cm5-mr_rcp85,35,0.8950125249333567,3.0,ipsl-cm5-mr_rcp85,35
35,-1.1926108624785704e-05,3.0,ipsl-cm5-mr_rcp85,36,1.383794581689837,3.0,ipsl-cm5-mr_rcp85,36
36,-9.257178144218925e-06,3.0,ipsl-cm5-mr_rcp85,37,1.02768158216134,3.0,ipsl-cm5-mr_rcp85,37
37,-1.223013191979388e-05,3.0,ipsl-cm5-mr_rcp85,38,1.1433400284892534,3.0,ipsl-cm5-mr_rcp85,38
38,-8.960015672558051e-06,3.0,ipsl-cm5-mr_rcp85,39,1.4109181529002264,3.0,ipsl-cm5-mr_rcp85,39
39,-3.436843092695746e-06,3.0,ipsl-cm5-mr_rcp85,40,1.3749055297279695,3.0,ipsl-cm5-mr_rcp85,40
40,-5.58178406614535e-06,3.0,ipsl-cm5-mr_rcp85,41,1.6352590048228715,3.0,ipsl-cm5-mr_rcp85,41
41,-1.061748650620913e-05,3.0,ipsl-cm5-mr_rcp85,42,1.3252603985141571,3.0,ipsl-cm5-mr_rcp85,42
42,-1.0527491984148456e-05,3.0,ipsl-cm5-mr_rcp85,43,1.1532320323075238,3.0,ipsl-cm5-mr_rcp85,43
43,-1.3256496513950063e-05,3.0,ipsl-cm5-mr_rcp85,44,1.272828547558733,3.0,ipsl-cm5-mr_rcp85,44
44,-8.366701056251389e-06,3.0,ipsl-cm5-mr_rcp85,45,1.4301617458925346,3.0,ipsl-cm5-mr_rcp85,45
45,-1.3338125083854382e-05,3.0,ipsl-cm5-mr_rcp85,46,1.6839503311304915,3.0,ipsl-cm5-mr_rcp85,46
46,-8.919434651307609e-06,3.0,ipsl-cm5-mr_rcp85,47,1.8713841323212266,3.0,ipsl-cm5-mr_rcp85,47
47,-1.2707983267415184e-05,3.0,ipsl-cm5-mr_rcp85,48,1.3408817797199777,3.0,ipsl-cm5-mr_rcp85,48
48,-8.206751269121626e-06,3.0,ipsl-cm5-mr_rcp85,49,1.5884395043996025,3.0,ipsl-cm5-mr_rcp85,49
49,-1.16325526214185e-05,3.0,ipsl-cm5-mr_rcp85,50,1.4150603334136804,3.0,ipsl-cm5-mr_rcp85,50
50,-1.2709010746283856e-05,3.0,ipsl-cm5-mr_rcp85,51,1.7394911137727107,3.0,ipsl-cm5-mr_rcp85,51
51,-1.3179218439847587e-05,3.0,ipsl-cm5-mr_rcp85,52,1.2522415565171117,3.0,ipsl-cm5-mr_rcp85,52
52,-8.590918560637022e-06,3.0,ipsl-cm5-mr_rcp85,53,1.6257363191784229,3.0,ipsl-cm5-mr_rcp85,53
53,-1.0761742926236856e-05,3.0,ipsl-cm5-mr_rcp85,54,1.5035291559896664,3.0,ipsl-cm5-mr_rcp85,54
54,-9.949065046223449e-06,3.0,ipsl-cm5-mr_rcp85,55,1.841157579197676,3.0,ipsl-cm5-mr_rcp85,55
55,-1.6051212431775095e-05,3.0,ipsl-cm5-mr_rcp85,56,1.4579661309812348,3.0,ipsl-cm5-mr_rcp85,56
56,-9.363003912465282e-06,3.0,ipsl-cm5-mr_rcp85,57,1.8021741780930018,3.0,ipsl-cm5-mr_rcp85,57
57,-1.5369651574287026e-05,3.0,ipsl-cm5-mr_rcp85,58,2.2554107099872125,3.0,ipsl-cm5-mr_rcp85,58
58,-1.0791334029407594e-05,3.0,ipsl-cm5-mr_rcp85,59,1.9481801514049089,3.0,ipsl-cm5-mr_rcp85,59
59,-1.2310358034757062e-05,3.0,ipsl-cm5-mr_rcp85,60,1.6189729413532263,3.0,ipsl-cm5-mr_rcp85,60
60,-1.6373929396863547e-05,3.0,ipsl-cm5-mr_rcp85,61,2.0395480847570755,3.0,ipsl-cm5-mr_rcp85,61
61,-1.6277829087260634e-05,3.0,ipsl-cm5-mr_rcp85,62,1.8164827633873983,3.0,ipsl-cm5-mr_rcp85,62
62,-1.6554687107803954e-05,3.0,ipsl-cm5-mr_rcp85,63,1.5017826098749,3.0,ipsl-cm5-mr_rcp85,63
63,-2.3364860948877212e-05,3.0,ipsl-cm5-mr_rcp85,64,1.7183057425624504,3.0,ipsl-cm5-mr_rcp85,64
64,-1.4678307491681e-05,3.0,ipsl-cm5-mr_rcp85,65,1.6757134328286671,3.0,ipsl-cm5-mr_rcp85,65
65,-1.8924424273562684e-05,3.0,ipsl-cm5-mr_rcp85,66,1.9168502329493986,3.0,ipsl-cm5-mr_rcp85,66
66,-8.639289854830948e-06,3.0,ipsl-cm5-mr_rcp85,67,1.7212542824034223,3.0,ipsl-cm5-mr_rcp85,67
67,-1.7105132433248178e-05,3.0,ipsl-cm5-mr_rcp85,68,1.9562160378231657,3.0,ipsl-cm5-mr_rcp85,68
68,-1.5085769380012744e-05,3.0,ipsl-cm5-mr_rcp85,69,1.9182923081374135,3.0,ipsl-cm5-mr_rcp85,69
69,-1.534532899165097e-05,3.0,ipsl-cm5-mr_rcp85,70,1.8260383824633382,3.0,ipsl-cm5-mr_rcp85,70
70,-1.1364694602283755e-05,3.0,ipsl-cm5-mr_rcp85,71,1.867646194037894,3.0,ipsl-cm5-mr_rcp85,71
71,-1.8502132339962316e-05,3.0,ipsl-cm5-mr_rcp85,72,2.177584401055045,3.0,ipsl-cm5-mr_rcp85,72
72,-2.2022786749085097e-05,3.0,ipsl-cm5-mr_rcp85,73,2.3515735560897584,3.0,ipsl-cm5-mr_rcp85,73
73,-2.0026063505520613e-05,3.0,ipsl-cm5-mr_rcp85,74,2.115376353273672,3.0,ipsl-cm5-mr_rcp85,74
74,-1.0882734603793172e-05,3.0,ipsl-cm5-mr_rcp85,75,1.8280830703878839,3.0,ipsl-cm5-mr_rcp85,75
75,-2.0115579615535438e-05,3.0,ipsl-cm5-mr_rcp85,76,2.508955564136061,3.0,ipsl-cm5-mr_rcp85,76
76,-2.348738606528852e-05,3.0,ipsl-cm5-mr_rcp85,77,1.9877860682030088,3.0,ipsl-cm5-mr_rcp85,77
77,-1.8571476080370038e-05,3.0,ipsl-cm5-mr_rcp85,78,1.9272469126745257,3.0,ipsl-cm5-mr_rcp85,78
78,-1.7830620059485067e-05,3.0,ipsl-cm5-mr_rcp85,79,2.284477502762913,3.0,ipsl-cm5-mr_rcp85,79
79,-2.4375330231445172e-05,3.0,ipsl-cm5-mr_rcp85,80,2.383724284547072,3.0,ipsl-cm5-mr_rcp85,80
80,-2.2028108688872362e-05,3.0,ipsl-cm5-mr_rcp85,81,2.4485569291959863,3.0,ipsl-cm5-mr_rcp85,81
81,-1.7095928040673848e-05,3.0,ipsl-cm5-mr_rcp85,82,2.0105833990524995,3.0,ipsl-cm5-mr_rcp85,82
82,-2.186704782375881e-05,3.0,ipsl-cm5-mr_rcp85,83,2.145063333791926,3.0,ipsl-cm5-mr_rcp85,83
83,-1.8361882719973613e-05,3.0,ipsl-cm5-mr_rcp85,84,2.0537135549111136,3.0,ipsl-cm5-mr_rcp85,84
84,-2.4751799444119205e-05,3.0,ipsl-cm5-mr_rcp85,85,2.22358667954065,3.0,ipsl-cm5-mr_rcp85,85
85,-1.9667556112346426e-05,3.0,ipsl-cm5-mr_rcp85,86,2.2831075910896366,3.0,ipsl-cm5-mr_rcp85,86
0,-1.3070198524440095e-05,4.0,ipsl-cm5-mr_rcp85,1,0.42932888609627495,4.0,ipsl-cm5-mr_rcp85,1
1,-5.126114113208652e-06,4.0,ipsl-cm5-mr_rcp85,2,0.45706850893680534,4.0,ipsl-cm5-mr_rcp85,2
2,-2.3463407880698637e-06,4.0,ipsl-cm5-mr_rcp85,3,-0.018631228892489315,4.0,ipsl-cm5-mr_rcp85,3
3,-9.34948811265731e-06,4.0,ipsl-cm5-mr_rcp85,4,0.7551056395310155,4.0,ipsl-cm5-mr_rcp85,4
4,-1.0871197203156631e-05,4.0,ipsl-cm5-mr_rcp85,5,1.1905079542869632,4.0,ipsl-cm5-mr_rcp85,5
5,-3.7155307605426356e-06,4.0,ipsl-cm5-mr_rcp85,6,0.14352217002514692,4.0,ipsl-cm5-mr_rcp85,6
6,-8.872711523159689e-06,4.0,ipsl-cm5-mr_rcp85,7,0.6659017924797885,4.0,ipsl-cm5-mr_rcp85,7
7,-2.2914631026482303e-05,4.0,ipsl-cm5-mr_rcp85,8,1.2592464386124975,4.0,ipsl-cm5-mr_rcp85,8
8,-3.501533454430352e-06,4.0,ipsl-cm5-mr_rcp85,9,0.5432795562565339,4.0,ipsl-cm5-mr_rcp85,9
9,-1.4453119444647763e-05,4.0,ipsl-cm5-mr_rcp85,10,1.1365466835159925,4.0,ipsl-cm5-mr_rcp85,10
10,-9.518065941995792e-06,4.0,ipsl-cm5-mr_rcp85,11,1.1566429113791745,4.0,ipsl-cm5-mr_rcp85,11
11,-8.889194407925379e-06,4.0,ipsl-cm5-mr_rcp85,12,0.9620606016565632,4.0,ipsl-cm5-mr_rcp85,12
12,1.3099109949126087e-07,4.0,ipsl-cm5-mr_rcp85,13,0.604283676648596,4.0,ipsl-cm5-mr_rcp85,13
13,-1.8556931700166907e-06,4.0,ipsl-cm5-mr_rcp85,14,0.6994316975932148,4.0,ipsl-cm5-mr_rcp85,14
14,-4.699044577375432e-06,4.0,ipsl-cm5-mr_rcp85,15,0.7252286411021203,4.0,ipsl-cm5-mr_rcp85,15
15,-1.3485567230842628e-05,4.0,ipsl-cm5-mr_rcp85,16,1.3579340974279055,4.0,ipsl-cm5-mr_rcp85,16
16,-3.837144478684639e-06,4.0,ipsl-cm5-mr_rcp85,17,1.353254360659247,4.0,ipsl-cm5-mr_rcp85,17
17,-1.154459299700725e-05,4.0,ipsl-cm5-mr_rcp85,18,0.16612510739475964,4.0,ipsl-cm5-mr_rcp85,18
18,-1.2360257279485092e-05,4.0,ipsl-cm5-mr_rcp85,19,0.9928690530101146,4.0,ipsl-cm5-mr_rcp85,19
19,-1.66377519383414e-05,4.0,ipsl-cm5-mr_rcp85,20,1.2845003836087507,4.0,ipsl-cm5-mr_rcp85,20
20,-9.922639482978373e-06,4.0,ipsl-cm5-mr_rcp85,21,1.2412907691053783,4.0,ipsl-cm5-mr_rcp85,21
21,-7.231897535901161e-06,4.0,ipsl-cm5-mr_rcp85,22,0.8376374013437146,4.0,ipsl-cm5-mr_rcp85,22
22,-1.9482346096234102e-06,4.0,ipsl-cm5-mr_rcp85,23,0.5054606533776149,4.0,ipsl-cm5-mr_rcp85,23
23,-1.4554780820228404e-05,4.0,ipsl-cm5-mr_rcp85,24,1.0133871358227775,4.0,ipsl-cm5-mr_rcp85,24
24,-8.104193890975594e-06,4.0,ipsl-cm5-mr_rcp85,25,0.8044289939256605,4.0,ipsl-cm5-mr_rcp85,25
25,-1.1551630023469245e-05,4.0,ipsl-cm5-mr_rcp85,26,0.9231770929792557,4.0,ipsl-cm5-mr_rcp85,26
26,-1.546880127560868e-05,4.0,ipsl-cm5-mr_rcp85,27,1.1368638785849734,4.0,ipsl-cm5-mr_rcp85,27
27,-1.1313632813544965e-05,4.0,ipsl-cm5-mr_rcp85,28,1.2041363879912237,4.0,ipsl-cm5-mr_rcp85,28
28,-1.136806614368662e-05,4.0,ipsl-cm5-mr_rcp85,29,1.0847712766911335,4.0,ipsl-cm5-mr_rcp85,29
29,-1.2979163835923475e-05,4.0,ipsl-cm5-mr_rcp85,30,1.358075845096641,4.0,ipsl-cm5-mr_rcp85,30
30,-1.9003904206979847e-05,4.0,ipsl-cm5-mr_rcp85,31,1.5532351248970195,4.0,ipsl-cm5-mr_rcp85,31
31,-1.3752877359204418e-05,4.0,ipsl-cm5-mr_rcp85,32,1.1701768622068383,4.0,ipsl-cm5-mr_rcp85,32
32,-1.189917559452274e-05,4.0,ipsl-cm5-mr_rcp85,33,1.7486787493518219,4.0,ipsl-cm5-mr_rcp85,33
33,-1.3977665260516126e-05,4.0,ipsl-cm5-mr_rcp85,34,1.2248563084519533,4.0,ipsl-cm5-mr_rcp85,34
34,-2.214511354762993e-05,4.0,ipsl-cm5-mr_rcp85,35,1.0522351122252263,4.0,ipsl-cm5-mr_rcp85,35
35,-3.164692504103893e-05,4.0,ipsl-cm5-mr_rcp85,36,2.130662791665157,4.0,ipsl-cm5-mr_rcp85,36
36,-2.3040836365316477e-05,4.0,ipsl-cm5-mr_rcp85,37,1.9251140346849145,4.0,ipsl-cm5-mr_rcp85,37
37,-2.4466401155353702e-05,4.0,ipsl-cm5-mr_rcp85,38,1.7337936533524032,4.0,ipsl-cm5-mr_rcp85,38
38,-1.0829066287986289e-05,4.0,ipsl-cm5-mr_rcp85,39,1.6622036202837271,4.0,ipsl-cm5-mr_rcp85,39
39,-9.246277766892611e-06,4.0,ipsl-cm5-mr_rcp85,40,1.3175093747882975,4.0,ipsl-cm5-mr_rcp85,40
40,-8.965940758346295e-06,4.0,ipsl-cm5-mr_rcp85,41,0.8197906148549682,4.0,ipsl-cm5-mr_rcp85,41
41,-1.7125985564611492e-05,4.0,ipsl-cm5-mr_rcp85,42,1.550200054346982,4.0,ipsl-cm5-mr_rcp85,42
42,-1.5747745414445443e-05,4.0,ipsl-cm5-mr_rcp85,43,1.2242410586375994,4.0,ipsl-cm5-mr_rcp85,43
43,-1.79095354935102e-05,4.0,ipsl-cm5-mr_rcp85,44,1.3213775300196184,4.0,ipsl-cm5-mr_rcp85,44
44,-2.1044109099644114e-05,4.0,ipsl-cm5-mr_rcp85,45,2.176222497716078,4.0,ipsl-cm5-mr_rcp85,45
45,-2.1223633035676118e-05,4.0,ipsl-cm5-mr_rcp85,46,2.2156620081139775,4.0,ipsl-cm5-mr_rcp85,46
46,-2.511789715599185e-05,4.0,ipsl-cm5-mr_rcp85,47,2.0262368217328803,4.0,ipsl-cm5-mr_rcp85,47
47,-2.5678109438465418e-05,4.0,ipsl-cm5-mr_rcp85,48,1.7710199016978196,4.0,ipsl-cm5-mr_rcp85,48
48,-1.7889823922055708e-05,4.0,ipsl-cm5-mr_rcp85,49,1.7036306816397853,4.0,ipsl-cm5-mr_rcp85,49
49,-2.360602478358857e-05,4.0,ipsl-cm5-mr_rcp85,50,2.0405631312467114,4.0,ipsl-cm5-mr_rcp85,50
50,-3.093357765380615e-05,4.0,ipsl-cm5-mr_rcp85,51,2.254516631078444,4.0,ipsl-cm5-mr_rcp85,51
51,-2.4314363249572428e-05,4.0,ipsl-cm5-mr_rcp85,52,1.8892075491138,4.0,ipsl-cm5-mr_rcp85,52
52,-2.5845862509594803e-05,4.0,ipsl-cm5-mr_rcp85,53,2.4531565091302725,4.0,ipsl-cm5-mr_rcp85,53
53,-2.076577453275413e-05,4.0,ipsl-cm5-mr_rcp85,54,1.9793503592478228,4.0,ipsl-cm5-mr_rcp85,54
54,-2.616365285157478e-05,4.0,ipsl-cm5-mr_rcp85,55,2.621859162483064,4.0,ipsl-cm5-mr_rcp85,55
55,-2.3905337352232865e-05,4.0,ipsl-cm5-mr_rcp85,56,1.8540173799640582,4.0,ipsl-cm5-mr_rcp85,56
56,-3.143681836607287e-05,4.0,ipsl-cm5-mr_rcp85,57,2.0115472659644364,4.0,ipsl-cm5-mr_rcp85,57
57,-3.463239718646227e-05,4.0,ipsl-cm5-mr_rcp85,58,2.7144214017678343,4.0,ipsl-cm5-mr_rcp85,58
58,-2.7816665510003242e-05,4.0,ipsl-cm5-mr_rcp85,59,2.831339820264097,4.0,ipsl-cm5-mr_rcp85,59
59,-2.9927323550810825e-05,4.0,ipsl-cm5-mr_rcp85,60,2.3192706099131515,4.0,ipsl-cm5-mr_rcp85,60
60,-2.7836417218784046e-05,4.0,ipsl-cm5-mr_rcp85,61,2.664871702681617,4.0,ipsl-cm5-mr_rcp85,61
61,-3.697462848928596e-05,4.0,ipsl-cm5-mr_rcp85,62,2.332710630335983,4.0,ipsl-cm5-mr_rcp85,62
62,-2.4255270176819465e-05,4.0,ipsl-cm5-mr_rcp85,63,1.868644129120934,4.0,ipsl-cm5-mr_rcp85,63
63,-2.854935311986291e-05,4.0,ipsl-cm5-mr_rcp85,64,2.326965098397087,4.0,ipsl-cm5-mr_rcp85,64
64,-3.640536394348994e-05,4.0,ipsl-cm5-mr_rcp85,65,2.828820959949086,4.0,ipsl-cm5-mr_rcp85,65
65,-3.6954506675092025e-05,4.0,ipsl-cm5-mr_rcp85,66,2.7519312278265127,4.0,ipsl-cm5-mr_rcp85,66
